time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-10-15_16:34:10,40000,45000,36000,0.7,0.2,2.5,9000,0,6000,-1.0,0.1,-1.5
