time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-08-22_10:59:21,41600,56000,42000,2.3,0.1,3.65,37400,800,12000,-0.95,-0.04,-1.7
