time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-09-02_15:30:28,41600,56000,42000,1.0,0.5,2.5,37400,800,12000,-1.2,-0.4,-2.5
