time_s,x,y,z
20251031_143517.430138,1.0112032890319824,0.07488594204187393,0.9811992645263672
20251031_143517.431229,1.0112295150756836,0.07505234330892563,0.9811716079711914
20251031_143517.432849,1.0112439393997192,0.07510892301797867,0.981186032295227
20251031_143517.434597,1.011212944984436,0.07497086375951767,0.9811932444572449
20251031_143517.435901,1.011164665222168,0.07472091913223267,0.9812065362930298
20251031_143517.437623,1.0111749172210693,0.07478663325309753,0.9812027215957642
20251031_143517.438869,1.0112124681472778,0.074989914894104,0.9811936616897583
20251031_143517.440190,1.0112414360046387,0.07506654411554337,0.9811977744102478
20251031_143517.441357,1.0112359523773193,0.07502616196870804,0.981176495552063
20251031_143517.442923,1.0111573934555054,0.07480756938457489,0.981277346611023
20251031_143517.444859,1.011165738105774,0.07473130524158478,0.9812259078025818
20251031_143517.446396,1.011164903640747,0.07475363463163376,0.9812140464782715
20251031_143517.453609,1.0112143754959106,0.07498346269130707,0.9811864495277405
20251031_143517.463777,1.0112278461456299,0.07512696087360382,0.981181263923645
20251031_143517.473242,1.0112189054489136,0.07505937665700912,0.9811711311340332
20251031_143517.483880,1.0111596584320068,0.07473711669445038,0.9813021421432495
20251031_143517.493834,1.0110993385314941,0.07467793673276901,0.9812756776809692
20251031_143517.508392,1.0111455917358398,0.07481039315462112,0.9812495708465576
20251031_143517.514130,1.0112411975860596,0.07506927847862244,0.9811949729919434
20251031_143517.523841,1.01124906539917,0.07520627230405807,0.9811896085739136
20251031_143517.533674,1.0111849308013916,0.07499976456165314,0.9812858700752258
20251031_143517.545746,1.0110540390014648,0.07468201965093613,0.9813893437385559
20251031_143517.553796,1.0110175609588623,0.07454697042703629,0.9814408421516418
20251031_143517.563489,1.0110054016113281,0.07467486709356308,0.9815221428871155
20251031_143517.573661,1.0110069513320923,0.07489945739507675,0.9815737009048462
20251031_143517.583850,1.0108966827392578,0.07504746317863464,0.9816068410873413
20251031_143517.593803,1.010748028755188,0.0750986635684967,0.981726884841919
20251031_143517.603861,1.0105009078979492,0.07476355880498886,0.9818975329399109
20251031_143517.613901,1.0103375911712646,0.07465116679668427,0.9820013642311096
20251031_143517.623868,1.010145664215088,0.07506755739450455,0.98213130235672
20251031_143517.633809,1.0099173784255981,0.07549755275249481,0.9822319746017456
20251031_143517.643863,1.0095399618148804,0.07628743350505829,0.9822706580162048
20251031_143517.653306,1.009157657623291,0.07670291513204575,0.9823504686355591
20251031_143517.663654,1.0084902048110962,0.07739973068237305,0.9826262593269348
20251031_143517.673837,1.008012294769287,0.07812019437551498,0.9827897548675537
20251031_143517.683826,1.0076591968536377,0.07918704301118851,0.9828571081161499
20251031_143517.693876,1.0072740316390991,0.08064482361078262,0.9829621315002441
20251031_143517.703872,1.0067483186721802,0.082121342420578,0.9831060171127319
20251031_143517.714058,1.0059876441955566,0.08371207118034363,0.9833163022994995
20251031_143517.723892,1.0053433179855347,0.08520714938640594,0.983634889125824
20251031_143517.733697,1.0045435428619385,0.08714848011732101,0.9840379357337952
20251031_143517.744137,1.0038888454437256,0.08916822075843811,0.9843130707740784
20251031_143517.754612,1.0030227899551392,0.09240605682134628,0.9844826459884644
20251031_143517.764119,1.0024257898330688,0.09517084062099457,0.9846938848495483
20251031_143517.774680,1.001607894897461,0.09792948514223099,0.9851605892181396
20251031_143517.784369,1.0004348754882812,0.10080450773239136,0.9854010343551636
20251031_143517.793997,0.9996132254600525,0.1036122590303421,0.9856864213943481
20251031_143517.803818,0.9987090229988098,0.10696936398744583,0.9862198829650879
20251031_143517.813886,0.9977632761001587,0.11067842692136765,0.9866424202919006
20251031_143517.823956,0.9963527321815491,0.11465072631835938,0.9870352149009705
20251031_143517.834111,0.9952865839004517,0.1198875829577446,0.9870508313179016
20251031_143517.843943,0.9938935041427612,0.12340998649597168,0.987206757068634
20251031_143517.853952,0.993183434009552,0.1262189745903015,0.9881597757339478
20251031_143517.864103,0.991704523563385,0.13146275281906128,0.9884771704673767
20251031_143517.874006,0.990577220916748,0.1357974112033844,0.9891576170921326
20251031_143517.884139,0.9882802367210388,0.14174628257751465,0.988213837146759
20251031_143517.893869,0.9879791736602783,0.1448282152414322,0.9900018572807312
20251031_143517.904053,0.9868574142456055,0.14860862493515015,0.9907822608947754
20251031_143517.913797,0.985167920589447,0.15403880178928375,0.9906339049339294
20251031_143517.924022,0.984241783618927,0.15903060138225555,0.9914469122886658
20251031_143517.934508,0.9828401803970337,0.16424593329429626,0.9920554757118225
20251031_143517.943597,0.981425940990448,0.16849690675735474,0.9927138090133667
20251031_143517.953854,0.9798930883407593,0.17393368482589722,0.9931265115737915
20251031_143517.964329,0.9781233668327332,0.1800844371318817,0.9931273460388184
