Timestamp,Cur_CF1_X,Cur_CF1_Y,Cur_CF1_Z,Cur_CF2_X,Cur_CF2_Y,Cur_CF2_Z,Cur_Cluster_X,Cur_Cluster_Y,Cur_Cluster_Z,Cur_Alpha,Cur_Beta,Cur_Phi1,Cur_Phi2,Cur_P,Des_Cluster_X,Des_Cluster_Y,Des_Cluster_Z,Des_Alpha,Des_Beta,Des_Phi1,Des_Phi2,Des_P,Des_CF1_X,Des_CF1_Y,Des_CF1_Z,Safe_CF1_X,Safe_CF1_Y,Safe_CF1_Z,Des_CF2_X,Des_CF2_Y,Des_CF2_Z,Safe_CF2_X,Safe_CF2_Y,Safe_CF2_Z
2025-09-11 14:12:22.753562,0.978070855140686,0.10209831595420837,0.9670559167861938,1.0368071794509888,0.17435865104198456,4.969466209411621,1.0074390172958374,0.13822848349809647,2.9682610630989075,0.014674184809874152,0.018050300407920238,0.014674184809874152,0.014674184809874152,4.0034934322831655,1.0,1.0,3.0,0,0,0,0,4,1.000013948966145,1.0000276030568842,0.9994580532544072,3.0,1.0967906053812775,3.0,0.9999860510338549,0.9999723969431157,5.000541946745593,0.0,0.9032093946187226,2.7438580050871995
2025-09-11 14:12:22.853931,0.9776611924171448,0.10163175314664841,0.9671843647956848,1.0368545055389404,0.17432843148708344,4.969477653503418,1.0072578489780426,0.13798009231686592,2.9683310091495514,0.0147887706982025,0.018159773169524687,0.0147887706982025,0.0147887706982025,4.003391090587457,1.0,1.0,3.0,0,0,0,0,4,1.0000131508977919,1.0000267933179703,0.9994507324098213,3.0,1.0967906053812775,3.0,0.9999868491022083,0.9999732066820297,5.000549267590179,0.0,0.9032093946187226,2.7438580050871995
2025-09-11 14:12:22.954439,0.9781966209411621,0.10212310403585434,0.9671343564987183,1.0368367433547974,0.17442961037158966,4.969476222991943,1.0075166821479797,0.138276357203722,2.968305289745331,0.014650404416885431,0.018062146290858973,0.014650404416885431,0.014650404416885431,4.0034244480319146,1.0,1.0,3.0,0,0,0,0,4,1.0000134156077243,1.0000269931142227,0.9994583417358244,3.0,1.0971507259655358,3.0,0.9999865843922757,0.9999730068857773,5.000541658264176,0.0,0.9028492740344641,2.7446072762813585
2025-09-11 14:12:23.054826,0.9776648879051208,0.10175760835409164,0.9673608541488647,1.0366864204406738,0.17440569400787354,4.969552040100098,1.0071756541728973,0.1380816511809826,2.968456447124481,0.014746235655717968,0.018148111560189393,0.014746235655717968,0.014746235655717968,4.003285597425911,1.0,1.0,3.0,0,0,0,0,4,1.0000123605910773,1.0000258241478674,0.9994524428085829,3.0,1.0971507259655358,3.0,0.9999876394089225,0.9999741758521326,5.0005475571914175,0.0,0.9028492740344641,2.7446072762813585
2025-09-11 14:12:23.155246,0.9801977276802063,0.10928792506456375,0.9704197645187378,1.038225531578064,0.17789287865161896,4.968540191650391,1.0092116296291351,0.14359040185809135,2.969479978084564,0.014512751919333421,0.017155811113848753,0.014512751919333421,0.014512751919333421,3.9991300073302543,1.0,1.0,3.0,0,0,0,0,4,0.9999831108957231,0.9999891722622105,0.9994954035127523,3.0,1.0971507259655358,3.0,1.0000168891042769,1.0000108277377895,5.000504596487247,0.0,0.9028492740344641,2.7446072762813585
2025-09-11 14:12:23.255570,0.9843254685401917,0.136777862906456,0.9772620797157288,1.04360830783844,0.1964053362607956,4.96121072769165,1.0139668881893158,0.1665915995836258,2.9692364037036896,0.01487932438662402,0.014964154377153163,0.01487932438662402,0.01487932438662402,3.984835846094925,1.0,1.0,3.0,0,0,0,0,4,0.999878375120581,0.9998843194750288,0.9995581548890445,1.0000146129424916,1.000028359739796,0.9994586359048973,1.0001216248794191,1.0001156805249711,5.000441845110956,0.9999853870575084,0.9999716402602038,3.0
2025-09-11 14:12:23.356551,0.9953736066818237,0.18931259214878082,0.9898428320884705,1.0547149181365967,0.23200765252113342,4.945705890655518,1.0250442624092102,0.21066012233495712,2.967774361371994,0.014999725742250258,0.01079122297672223,0.014999725742250258,0.014999725742250258,3.956538486803939,1.0,1.0,3.0,0,0,0,0,4,0.999668395263732,0.9997646744614657,0.999666032075374,1.0000146129424916,1.000028359739796,0.9994586359048973,1.000331604736268,1.0002353255385343,5.000333967924626,0.9999853870575084,0.9999716402602038,3.0
2025-09-11 14:12:23.456838,1.0134636163711548,0.2580117881298065,1.0074841976165771,1.0712529420852661,0.27824926376342773,4.920726299285889,1.0423582792282104,0.2681305259466171,2.964105248451233,0.014766560260224555,0.0051709269169220974,0.014766560260224555,0.014766560260224555,3.91372110757317,1.0,1.0,3.0,0,0,0,0,4,0.9993601376244764,0.9997768398837545,0.9997657905206834,1.0000143714829504,1.0000280659838636,0.9994592022341684,1.0006398623755237,1.0002231601162455,5.000234209479316,0.9999856285170496,0.9999719340161364,3.0
2025-09-11 14:12:23.558123,1.0365476608276367,0.33970946073532104,1.0248981714248657,1.0922553539276123,0.3342451751232147,4.891434192657471,1.0644015073776245,0.3369773179292679,2.958166182041168,0.014406652017911843,-0.0014130774663960984,0.014406652017911843,0.014406652017911843,3.8669411695779696,1.0,1.0,3.0,0,0,0,0,4,0.9990395852959099,1.0000940130047038,0.999804403609566,1.0000143714829504,1.0000280659838636,0.9994592022341684,1.0009604147040903,0.9999059869952961,5.000195596390434,0.9999856285170496,0.9999719340161364,3.0
2025-09-11 14:12:23.663913,1.0635441541671753,0.43713992834091187,1.0416518449783325,1.1178693771362305,0.40519046783447266,4.856815338134766,1.0907067656517029,0.42116519808769226,2.949233591556549,0.014238328684819656,-0.0083732913289964,0.014238328684819656,0.014238328684819656,3.8156840117324817,1.0,1.0,3.0,0,0,0,0,4,0.9986841744688737,1.0007720300579188,0.9997523333679983,1.0000139911662478,1.000027647600846,0.9994595386577734,1.0013158255311263,0.9992279699420811,5.000247666632002,0.9999860088337522,0.9999723523991539,3.0
