x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,4.0,1.3,0.062475233750458034,1.294928305041345,4.027448291628675,1.3708032353219444,6.9263730836055135,1.3944099445942577,0.00016088238726802686,4.913111937238706e-05,0.00011485638873951408,0.08962553887914658,0.03652563423716174,0.023334459289118988
