x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,3.0,0.5,0.042922184309538626,0.5399288512912451,3.000515944817487,1.9290942362710541,-2.3702741819269515,0.9899801141418079,0.0005029688650754314,0.0006973823027241464,6.845577045438776e-05,0.2486217363613511,0.5608670570131579,0.3219336980269314
