x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1.0,1.0,0.0,1.004230197614209,0.06440676475027919,0.9869815669734258,0.031004414046530825,0.024097779966894974,0.03331671131662554,4.608271849208092e-05,6.64525574984965e-05,2.618895363387077e-05,0.014375033799131859,0.05973253599279217,0.06881184247050569
