x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
2.0,0.0,0.0,1.990241903183507,0.057252948059170805,-0.02733442767651053,-0.31504796310967087,-2.516719885900909,-0.15365925815216647,3.4868335310435775e-05,0.00014949116704027194,2.1749714392697415e-05,0.04671962000017737,0.2632178153817305,0.13891632016800107
