x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1,1,0,0.9855124919879727,0.08486653015744391,1.1400862118092978,94.66537349049638,1.0090600568892025,0.3039937945014638,0.0001475298111451388,0.0005962351343413314,0.00013907291061648699,0.2215648052383306,1.2635862566805853,0.839882404333122
