x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0,-1,0,-0.3932244601773052,0.079864707043985,-0.5882747269258266,86.7488057764565,-2.3395731329917906,-0.11356538489301939,0.00012118219084920292,0.0002472612738388453,9.53755428363994e-05,0.16995753459523286,0.39800137705921507,0.8218916501916373
