x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0,-1,0,-0.37862357298533117,0.09543607259790099,-0.5565871153559003,2.8802908738454183,-24.65821260724749,-0.8036325048123087,9.636282693778261e-05,0.00013832432366784938,0.0001157118887531839,0.1588541751606978,0.3887262856353687,0.4333685253254472
