x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0,-1,0,-0.38672501643498736,0.0796656944922038,-0.6122091503370376,-179.3131585984003,151.5541466849191,101.9304333278111,0.00011734560784230682,0.0003678531475591129,0.00016875281847161417,0.17004934740316477,7.043365293139782,36.480057956778026
