time_s,x,y,z,yaw,pitch,roll
20250807_155609,0.025836993008852005,1.1080106496810913,3.00132417678833,0.7951882481575012,0.5283468961715698,-2.227506399154663
20250807_155609,0.02583819068968296,1.1079868078231812,3.0013322830200195,0.7897281050682068,0.5026856064796448,-2.232781410217285
20250807_155609,0.025863589718937874,1.1079381704330444,3.001309871673584,0.7932425141334534,0.47124311327934265,-2.2180447578430176
20250807_155609,0.025867806747555733,1.107909083366394,3.0012738704681396,0.7840044498443604,0.48700442910194397,-2.206660032272339
20250807_155609,0.025876110419631004,1.1078795194625854,3.0012662410736084,0.7839317917823792,0.4616234600543976,-2.2033681869506836
20250807_155609,0.0258371289819479,1.1079100370407104,3.0012786388397217,0.7954418659210205,0.48925715684890747,-2.2072486877441406
20250807_155609,0.025846106931567192,1.1079634428024292,3.001307249069214,0.7899494171142578,0.5127716064453125,-2.2250120639801025
20250807_155609,0.025846093893051147,1.1080021858215332,3.0013206005096436,0.786884069442749,0.49808022379875183,-2.235243558883667
20250807_155609,0.025844015181064606,1.1080167293548584,3.001311779022217,0.7761456370353699,0.4942203760147095,-2.219700336456299
20250807_155609,0.025855960324406624,1.1079704761505127,3.0013105869293213,0.782964289188385,0.5009954571723938,-2.204186201095581
20250807_155609,0.025795945897698402,1.107966661453247,3.001264810562134,0.8403480648994446,0.6087086200714111,-2.211420774459839
20250807_155609,0.0258749071508646,1.1078603267669678,3.0012598037719727,0.796535313129425,0.4880351126194,-2.1876258850097656
20250807_155609,0.025855662301182747,1.107884168624878,3.0012543201446533,0.7820173501968384,0.487470805644989,-2.210592746734619
20250807_155609,0.02584943175315857,1.1079630851745605,3.001293182373047,0.7847840189933777,0.5069466829299927,-2.216862440109253
20250807_155609,0.02582864835858345,1.1080325841903687,3.001342535018921,0.7892773747444153,0.5127658843994141,-2.231487512588501
20250807_155609,0.025827456265687943,1.1080394983291626,3.0013387203216553,0.7798835635185242,0.5014428496360779,-2.2438607215881348
20250807_155609,0.025868408381938934,1.1079556941986084,3.0013039112091064,0.7822747230529785,0.5123346447944641,-2.1998798847198486
20250807_155609,0.025842398405075073,1.1078964471817017,3.001260280609131,0.7939361929893494,0.47801777720451355,-2.2244348526000977
20250807_155609,0.025869224220514297,1.1078470945358276,3.001258134841919,0.7865415811538696,0.48243746161460876,-2.1890711784362793
20250807_155609,0.02586572989821434,1.107871413230896,3.0012598037719727,0.7866061329841614,0.48056337237358093,-2.201730728149414
20250807_155609,0.02584424987435341,1.107967495918274,3.0012965202331543,0.7838928699493408,0.5109037756919861,-2.2335009574890137
20250807_155609,0.025841020047664642,1.1080396175384521,3.0013394355773926,0.7885550856590271,0.5178297162055969,-2.230896234512329
20250807_155609,0.02581721358001232,1.1080498695373535,3.0013415813446045,0.7904829978942871,0.49632588028907776,-2.2500476837158203
20250807_155609,0.025879444554448128,1.1079578399658203,3.00132155418396,0.773931086063385,0.49095600843429565,-2.214106321334839
20250807_155609,0.02586524933576584,1.1078786849975586,3.0012738704681396,0.7909127473831177,0.47970372438430786,-2.2059128284454346
20250807_155609,0.02586219646036625,1.1078450679779053,3.001235008239746,0.7845908999443054,0.4865055978298187,-2.1902430057525635
20250807_155609,0.025862520560622215,1.107859492301941,3.001258373260498,0.795313835144043,0.48748403787612915,-2.2207396030426025
