time_s,x,y,z,yaw,pitch,roll
20250807_155641,0.032515887171030045,1.1167593002319336,3.9978175163269043,-0.16071093082427979,0.473469614982605,-0.9692225456237793
20250807_155641,0.03250133991241455,1.1167632341384888,3.9978132247924805,-0.14579470455646515,0.47804129123687744,-0.979152262210846
20250807_155641,0.0325687900185585,1.1166305541992188,3.997802972793579,-0.21527239680290222,0.4364214837551117,-0.9279027581214905
20250807_155641,0.03260326758027077,1.1165165901184082,3.997800350189209,-0.22703759372234344,0.5529410243034363,-0.854275643825531
20250807_155641,0.032880257815122604,1.11594557762146,3.997995376586914,0.07040069997310638,1.386579990386963,-2.2687489986419678
20250807_155641,0.03253523260354996,1.1166220903396606,3.9977903366088867,-0.17022278904914856,0.7105512619018555,-0.859036922454834
20250807_155641,0.03249965235590935,1.1167198419570923,3.9977939128875732,-0.14746786653995514,0.5978367328643799,-0.9254107475280762
20250807_155641,0.03252628445625305,1.1167449951171875,3.9978208541870117,-0.14582516252994537,0.4638398289680481,-0.9722080230712891
20250807_155641,0.03250774368643761,1.1167690753936768,3.997814655303955,-0.15330244600772858,0.4799678325653076,-0.9635641574859619
20250807_155641,0.032506950199604034,1.1167117357254028,3.9977800846099854,-0.14434415102005005,0.5901997685432434,-0.9331795573234558
20250807_155641,0.03255405277013779,1.1165791749954224,3.9977710247039795,-0.1671047806739807,0.6709421873092651,-0.8409790396690369
20250807_155641,0.03287800773978233,1.1159602403640747,3.9979729652404785,0.06201108545064926,1.3606150150299072,-2.2484259605407715
20250807_155641,0.03259711340069771,1.116532802581787,3.9977951049804688,-0.2320585399866104,0.5528904795646667,-0.8455850481987
20250807_155641,0.03250696882605553,1.1167196035385132,3.9977943897247314,-0.14533136785030365,0.5967420935630798,-0.9262424111366272
20250807_155641,0.0325055867433548,1.1167798042297363,3.9978034496307373,-0.1448346972465515,0.4780215919017792,-0.9835216403007507
20250807_155641,0.032571353018283844,1.1166976690292358,3.9978220462799072,-0.19900301098823547,0.34810182452201843,-0.9704585075378418
20250807_155641,0.03251437470316887,1.1166852712631226,3.9978091716766357,-0.1570543646812439,0.5649092793464661,-0.9157065153121948
20250807_155641,0.03256494924426079,1.1165822744369507,3.9978091716766357,-0.17706413567066193,0.666743278503418,-0.8789330720901489
20250807_155641,0.032887015491724014,1.1159638166427612,3.997986078262329,0.07025690376758575,1.382681131362915,-2.254817485809326
20250807_155641,0.03259791433811188,1.116542100906372,3.997785806655884,-0.2090170830488205,0.5478952527046204,-0.855097234249115
20250807_155641,0.0325220450758934,1.1167054176330566,3.997786521911621,-0.15766431391239166,0.5671271681785583,-0.9200708270072937
20250807_155641,0.03249268978834152,1.116784691810608,3.997805118560791,-0.13778942823410034,0.4936350882053375,-0.9559341669082642
20250807_155641,0.03252159804105759,1.1167656183242798,3.99782395362854,-0.15720154345035553,0.47884243726730347,-0.9623655080795288
20250807_155641,0.03253237530589104,1.1166763305664062,3.9977951049804688,-0.15766310691833496,0.6013537645339966,-0.8983009457588196
20250807_155641,0.03290380910038948,1.1159675121307373,3.9979965686798096,0.06497742980718613,1.326277732849121,-2.2543063163757324
20250807_155641,0.032877758145332336,1.1159956455230713,3.9980030059814453,0.08120787888765335,1.350183367729187,-2.2844231128692627
20250807_155641,0.032527629286050797,1.1166476011276245,3.997788906097412,-0.15116317570209503,0.6511972546577454,-0.8807739019393921
20250807_155641,0.03258875384926796,1.1166235208511353,3.9978108406066895,-0.20680595934391022,0.40445682406425476,-0.9482877850532532
20250807_155641,0.03252348676323891,1.116742491722107,3.997810125350952,-0.13806620240211487,0.5048502683639526,-0.9572879076004028
20250807_155641,0.032519660890102386,1.1167490482330322,3.997814655303955,-0.13608060777187347,0.5494659543037415,-0.9420614242553711
20250807_155641,0.03250174596905708,1.1166983842849731,3.997797966003418,-0.1365470439195633,0.6146060824394226,-0.8880098462104797
20250807_155641,0.03261200711131096,1.1165183782577515,3.997805118560791,-0.21982483565807343,0.5321324467658997,-0.834136962890625
20250807_155641,0.032563045620918274,1.1165814399719238,3.9977974891662598,-0.17419831454753876,0.6775646805763245,-0.8468044996261597
20250807_155641,0.03250658139586449,1.1166822910308838,3.9977712631225586,-0.14604786038398743,0.6287996768951416,-0.8914598822593689
