time_s,x,y,z,yaw,pitch,roll
20250807_155501,-0.00039025041041895747,1.072312593460083,0.9981188774108887,-0.14582568407058716,0.7996890544891357,-0.4404471218585968
20250807_155501,-0.000422749639255926,1.072248935699463,0.9981236457824707,-0.14394666254520416,0.8194893002510071,-0.3730795085430145
20250807_155501,-0.000427787599619478,1.0723501443862915,0.9981188178062439,-0.14514394104480743,0.8217229247093201,-0.42220333218574524
20250807_155501,-0.0003168364055454731,1.072436809539795,0.9980759620666504,-0.1483064740896225,0.8227271437644958,-0.4332490861415863
20250807_155501,-0.0002326053800061345,1.0726063251495361,0.998065173625946,-0.12830279767513275,0.8361585736274719,-0.4465220272541046
20250807_155501,-0.00025019957683980465,1.0726027488708496,0.9980751872062683,-0.13238917291164398,0.8480329513549805,-0.4580479562282562
20250807_155501,-0.0003376647364348173,1.0723825693130493,0.998094916343689,-0.1476440280675888,0.7868543863296509,-0.3661966621875763
20250807_155501,-0.00043946781079284847,1.072272539138794,0.9981047511100769,-0.15318699181079865,0.800369918346405,-0.3992480933666229
20250807_155501,-0.0004093303286936134,1.0722672939300537,0.9981132745742798,-0.1620635837316513,0.7629783749580383,-0.37699833512306213
20250807_155501,-0.0003549047978594899,1.0723462104797363,0.998113214969635,-0.14032450318336487,0.8074908256530762,-0.3649013340473175
20250807_155501,-0.00030632782727479935,1.072458267211914,0.9980875253677368,-0.14196601510047913,0.8266646265983582,-0.4265257716178894
20250807_155501,-0.00021413917420431972,1.0726011991500854,0.9980584383010864,-0.1364310085773468,0.8143351078033447,-0.4453992247581482
20250807_155501,-0.000280527223367244,1.0726280212402344,0.9980670213699341,-0.13961105048656464,0.8345038890838623,-0.5116461515426636
20250807_155501,-0.0003746896982192993,1.0723754167556763,0.9981011152267456,-0.14653733372688293,0.7717993855476379,-0.4134397804737091
20250807_155501,-0.00046779788681305945,1.0722423791885376,0.9981207251548767,-0.1592426896095276,0.810228705406189,-0.3552780747413635
20250807_155501,-0.00044850303675048053,1.0722825527191162,0.9981032013893127,-0.1627022922039032,0.7756882309913635,-0.3775786757469177
20250807_155501,-0.0003185053064953536,1.072434663772583,0.9980990290641785,-0.14166434109210968,0.8226040005683899,-0.3885679841041565
20250807_155501,-0.0002614308032207191,1.0725611448287964,0.9980809688568115,-0.1334625631570816,0.8278137445449829,-0.4042470455169678
20250807_155501,-0.0002463677665218711,1.0725336074829102,0.9980682730674744,-0.13478422164916992,0.8390030860900879,-0.4300016760826111
20250807_155501,-0.00029842148069292307,1.0724773406982422,0.9980931878089905,-0.12767882645130157,0.8196545243263245,-0.45810940861701965
20250807_155501,-0.00038337751175276935,1.072321891784668,0.9981012344360352,-0.15920178592205048,0.791587769985199,-0.364560067653656
20250807_155501,-0.00040836422704160213,1.072299838066101,0.9981287121772766,-0.14240366220474243,0.8294750452041626,-0.3930928707122803
20250807_155501,-0.00038073776522651315,1.0723222494125366,0.9981261491775513,-0.161570742726326,0.7756293416023254,-0.38714054226875305
20250807_155501,-0.0003346262965351343,1.0724338293075562,0.9980999231338501,-0.14211435616016388,0.835411012172699,-0.4149619936943054
20250807_155501,-0.0002664460917003453,1.0725502967834473,0.9980736970901489,-0.12645508348941803,0.8353191614151001,-0.4561062753200531
20250807_155501,-0.0002734142472036183,1.072559118270874,0.9980741143226624,-0.13892121613025665,0.8265712857246399,-0.4443664252758026
20250807_155501,-0.00034270179457962513,1.0724341869354248,0.9980965256690979,-0.1345454901456833,0.8424796462059021,-0.4310159981250763
20250807_155501,-0.00040615996113047004,1.0722888708114624,0.9981045722961426,-0.15180723369121552,0.7834840416908264,-0.3854960501194
20250807_155501,-0.0003440327709540725,1.0722986459732056,0.9981240630149841,-0.15326188504695892,0.7757512331008911,-0.3516105115413666
20250807_155501,-0.00032142255804501474,1.0723998546600342,0.9981036186218262,-0.14091652631759644,0.7919764518737793,-0.40319064259529114
20250807_155501,-0.0003049219958484173,1.0724077224731445,0.9981120824813843,-0.15013325214385986,0.8166501522064209,-0.4014732539653778
20250807_155501,-0.0003233826719224453,1.0724481344223022,0.9980885982513428,-0.1418020874261856,0.8409847617149353,-0.4459950923919678
20250807_155501,-0.00039745442336425185,1.0725153684616089,0.9980702996253967,-0.1409909874200821,0.8760628700256348,-0.5013303160667419
20250807_155501,-0.00037405488546937704,1.0724295377731323,0.9981014728546143,-0.13787701725959778,0.8057198524475098,-0.4502849280834198
20250807_155501,-0.000366908818250522,1.0723161697387695,0.9981136322021484,-0.1445760875940323,0.7682831287384033,-0.3762504458427429
20250807_155501,-0.0003473167307674885,1.0723776817321777,0.9981200098991394,-0.13935524225234985,0.8085561394691467,-0.4138031303882599
20250807_155501,-0.0002767305413726717,1.0724267959594727,0.9981080293655396,-0.14054517447948456,0.8004884123802185,-0.38539567589759827
20250807_155501,-0.0003040973097085953,1.0724830627441406,0.9980937242507935,-0.13531197607517242,0.8289546966552734,-0.4205775558948517
