time_s,x1dot,y1dot,z1dot,x2dot,y2dot,z2dot
1759433077.4093068,3.611662228675843,0.8640598428872716,-0.6751469042109624,-2.6033143597564705,1.0393954666825642,4.1386140253352295
1759433077.411839,3.611662228675843,0.8640598428872716,-0.6751469042109624,-2.6033143597564705,1.0393954666825642,4.1386140253352295
1759433077.4130948,0.0058999523476883555,0.906161181809151,0.21337602290420835,0.0206591621084884,0.8898824302537801,-0.2851857915809662
1759433077.4184332,0.0058999523476883555,0.906161181809151,0.21337602290420835,0.0206591621084884,0.8898824302537801,-0.2851857915809662
1759433077.4192417,0.0058999523476883555,0.906161181809151,0.21337602290420835,0.0206591621084884,0.8898824302537801,-0.2851857915809662
1759433077.4206524,0.005983085555424525,0.9062126155955647,0.21347030708264636,0.02066877372802274,0.8898418519632961,-0.2851889998621874
1759433077.4284766,0.005983085555424525,0.9062126155955647,0.21347030708264636,0.02066877372802274,0.8898418519632961,-0.2851889998621874
1759433077.42938,0.005983085555424525,0.9062126155955647,0.21347030708264636,0.02066877372802274,0.8898418519632961,-0.2851889998621874
1759433077.4301636,0.005983085555424525,0.9062126155955647,0.21347030708264636,0.02066877372802274,0.8898418519632961,-0.2851889998621874
1759433077.4314094,0.005959817862333936,0.9061725949570975,0.21347600412787204,0.020636847520051318,0.8898765454366365,-0.2852028031391025
1759433077.4383628,0.005959817862333936,0.9061725949570975,0.21347600412787204,0.020636847520051318,0.8898765454366365,-0.2852028031391025
1759433077.4390018,0.005959817862333936,0.9061725949570975,0.21347600412787204,0.020636847520051318,0.8898765454366365,-0.2852028031391025
1759433077.4395368,0.005959817862333936,0.9061725949570975,0.21347600412787204,0.020636847520051318,0.8898765454366365,-0.2852028031391025
1759433077.4403172,0.005959817862333936,0.9061725949570975,0.21347600412787204,0.020636847520051318,0.8898765454366365,-0.2852028031391025
1759433077.4483838,0.005885571918934329,0.906168093807882,0.21338581019530345,0.02065953544572021,0.8899042178915084,-0.285213698684073
1759433077.4491997,0.005885571918934329,0.906168093807882,0.21338581019530345,0.02065953544572021,0.8899042178915084,-0.285213698684073
1759433077.4500437,0.005885571918934329,0.906168093807882,0.21338581019530345,0.02065953544572021,0.8899042178915084,-0.285213698684073
1759433077.4507844,0.005885571918934329,0.906168093807882,0.21338581019530345,0.02065953544572021,0.8899042178915084,-0.285213698684073
1759433077.4524403,0.005889067534189137,0.9061163574577527,0.2133876188542192,0.020660867806692212,0.8899200424431606,-0.285225520923311
1759433077.4582682,0.005889067534189137,0.9061163574577527,0.2133876188542192,0.020660867806692212,0.8899200424431606,-0.285225520923311
1759433077.4588544,0.005889067534189137,0.9061163574577527,0.2133876188542192,0.020660867806692212,0.8899200424431606,-0.285225520923311
1759433077.4594114,0.005889067534189137,0.9061163574577527,0.2133876188542192,0.020660867806692212,0.8899200424431606,-0.285225520923311
1759433077.4598866,0.005889067534189137,0.9061163574577527,0.2133876188542192,0.020660867806692212,0.8899200424431606,-0.285225520923311
