time_s,x1dot,y1dot,z1dot,x2dot,y2dot,z2dot
1757634450.4767032,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.4874923,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.498213,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5089595,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.519584,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5302582,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5410373,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5520852,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5630913,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.573813,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5847058,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.5958533,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6070645,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6183555,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6294587,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6406221,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6520658,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.663096,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6741126,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.686025,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.6982567,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.7096891,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.721457,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.733361,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.7451353,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.756925,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.768609,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.7805018,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.7925282,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8042667,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8159897,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8269083,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8379753,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8490458,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.860145,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.871568,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8833177,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.8951566,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9074304,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9192765,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9310048,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.942692,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9544022,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9663959,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9785447,0.75,1.0,0.75,0.75,1.0,5.25
1757634450.9904702,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.0025046,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.014448,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.026623,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.038966,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.0504906,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.0622075,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.0741727,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.0860147,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.0976958,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.1097918,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.1219559,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.1341026,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.1464527,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.1590593,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.171339,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.1834514,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.195486,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2072842,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2196138,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2322443,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2448905,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2570684,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2692509,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.2814863,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.6275609,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.6397214,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.6511676,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.66293,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.6748724,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.6867497,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.6985455,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.7104652,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.722902,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.7346847,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.746925,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.7593207,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.7714095,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.7833714,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.7952394,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.8075707,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.8198602,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.831961,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.8441,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.8560512,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.867488,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.8795068,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.8913288,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.9032176,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.9150708,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.9271688,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.939413,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.951602,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.9633067,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.97506,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.9868574,0.75,1.0,0.75,0.75,1.0,5.25
1757634451.9990883,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.0108476,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.0225909,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.03451,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.046617,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.0586238,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.0706525,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.0827734,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.0945382,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.1066372,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.118361,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.1301756,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.1419735,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.1538563,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.165692,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.177637,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.189552,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.201268,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.213016,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.2247448,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.2365177,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.2482727,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.2601888,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.272134,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.2842357,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.295962,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.3081276,0.75,1.0,0.75,0.75,1.0,5.25
1757634452.6382809,2.175875604011598,0.8331011127111836,1.9172600464682046,-1.9998193381806044,0.32132099164748945,3.237527136339718
1757634452.640734,2.175875604011598,0.8331011127111836,1.9172600464682046,-1.9998193381806044,0.32132099164748945,3.237527136339718
1757634452.643321,-0.5694014087025795,0.1584041125313908,-0.09385080845149707,-0.6442242607767906,0.0616094463332027,-0.8851044008037214
1757634452.6447148,-0.5694014087025795,0.1584041125313908,-0.09385080845149707,-0.6442242607767906,0.0616094463332027,-0.8851044008037214
1757634452.645698,-0.5694014087025795,0.1584041125313908,-0.09385080845149707,-0.6442242607767906,0.0616094463332027,-0.8851044008037214
1757634452.6474216,-0.5694736395956738,0.15673031476707186,-0.09174576732824524,-0.6438767756341236,0.05760989519386565,-0.8912111189632587
1757634452.64874,-0.5694736395956738,0.15673031476707186,-0.09174576732824524,-0.6438767756341236,0.05760989519386565,-0.8912111189632587
1757634452.6497319,-0.5694736395956738,0.15673031476707186,-0.09174576732824524,-0.6438767756341236,0.05760989519386565,-0.8912111189632587
1757634452.6508853,-0.5694736395956738,0.15673031476707186,-0.09174576732824524,-0.6438767756341236,0.05760989519386565,-0.8912111189632587
1757634452.652448,-0.5695308275211004,0.15515313441851503,-0.08982259559853834,-0.6435632877361628,0.05418660347363584,-0.8973683066345854
1757634452.6537485,-0.5695308275211004,0.15515313441851503,-0.08982259559853834,-0.6435632877361628,0.05418660347363584,-0.8973683066345854
1757634452.6546836,-0.5695308275211004,0.15515313441851503,-0.08982259559853834,-0.6435632877361628,0.05418660347363584,-0.8973683066345854
1757634452.6558535,-0.5695308275211004,0.15515313441851503,-0.08982259559853834,-0.6435632877361628,0.05418660347363584,-0.8973683066345854
1757634452.6568134,-0.5695308275211004,0.15515313441851503,-0.08982259559853834,-0.6435632877361628,0.05418660347363584,-0.8973683066345854
1757634452.659271,-0.5695033233399454,0.1534346099458421,-0.08772622630095822,-0.6431056101088461,0.0511130933203017,-0.9035755486776795
1757634452.6601233,-0.5695033233399454,0.1534346099458421,-0.08772622630095822,-0.6431056101088461,0.0511130933203017,-0.9035755486776795
1757634452.6608684,-0.5695033233399454,0.1534346099458421,-0.08772622630095822,-0.6431056101088461,0.0511130933203017,-0.9035755486776795
1757634452.6615553,-0.5695033233399454,0.1534346099458421,-0.08772622630095822,-0.6431056101088461,0.0511130933203017,-0.9035755486776795
1757634452.6633477,-0.5698221761545248,0.15142803410152225,-0.08566163980673097,-0.6426147382894449,0.04824746629139157,-0.909880171182649
1757634452.664111,-0.5698221761545248,0.15142803410152225,-0.08566163980673097,-0.6426147382894449,0.04824746629139157,-0.909880171182649
1757634452.665011,-0.5698221761545248,0.15142803410152225,-0.08566163980673097,-0.6426147382894449,0.04824746629139157,-0.909880171182649
1757634452.6658385,-0.5698221761545248,0.15142803410152225,-0.08566163980673097,-0.6426147382894449,0.04824746629139157,-0.909880171182649
1757634452.6681955,-0.5701006551775123,0.14934957799473092,-0.08340137103994216,-0.6420981983152245,0.04405599060497002,-0.9159016718486992
1757634452.6692429,-0.5701006551775123,0.14934957799473092,-0.08340137103994216,-0.6420981983152245,0.04405599060497002,-0.9159016718486992
1757634452.6701748,-0.5701006551775123,0.14934957799473092,-0.08340137103994216,-0.6420981983152245,0.04405599060497002,-0.9159016718486992
1757634452.6709309,-0.5701006551775123,0.14934957799473092,-0.08340137103994216,-0.6420981983152245,0.04405599060497002,-0.9159016718486992
1757634452.6734557,-0.5702602640947857,0.1475814474700221,-0.08131797476028302,-0.6417776568570576,0.037624071729349236,-0.9222906096437087
1757634452.6742256,-0.5702602640947857,0.1475814474700221,-0.08131797476028302,-0.6417776568570576,0.037624071729349236,-0.9222906096437087
1757634452.67526,-0.5702602640947857,0.1475814474700221,-0.08131797476028302,-0.6417776568570576,0.037624071729349236,-0.9222906096437087
1757634452.6762004,-0.5702602640947857,0.1475814474700221,-0.08131797476028302,-0.6417776568570576,0.037624071729349236,-0.9222906096437087
1757634452.6784744,-0.5703691962323034,0.14610348168083104,-0.07914951131976367,-0.6410471674838221,0.03378756818107693,-0.9284850688155818
1757634452.679451,-0.5703691962323034,0.14610348168083104,-0.07914951131976367,-0.6410471674838221,0.03378756818107693,-0.9284850688155818
1757634452.680383,-0.5703691962323034,0.14610348168083104,-0.07914951131976367,-0.6410471674838221,0.03378756818107693,-0.9284850688155818
1757634452.6812806,-0.5703691962323034,0.14610348168083104,-0.07914951131976367,-0.6410471674838221,0.03378756818107693,-0.9284850688155818
1757634452.6840413,-0.5702145778585398,0.14475394089416876,-0.07714796257385842,-0.6403501546930349,0.03072547118468865,-0.934644697185663
