time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-10-17_14:54:43,40000,45000,36000,0.6,0.1,1.5,8500,200,6000,-1.5,-0.1,-2.5
