time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-10-24_13:38:13,41500,44000,36000,1.0,0.0,0.0,26000,1000,16000,-1.0,-0.0,-0.0
