time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,roll_command,pitch_command,yaw_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20250903_113257.188991,2.0113606452941895,0.09168122708797455,2.9500508308410645,-1.0113606452941895,0.9083187580108643,-1.9500508308410645,-0.4322868585586548,-178.5975341796875,179.17242431640625,0.1080717146396637,4.672575950622559,-2.36354660987854,55000,3.900101661682129,0.8131961226463318,-0.040721893310546875,-2.022721290588379,-0.4217635691165924,0.08093833923339844,13624.78125,2051.750732421875,7.323920726776123
20250903_113257.198653,2.0112366676330566,0.09163562208414078,2.9499974250793457,-1.0112366676330566,0.9083643555641174,-1.9499974250793457,-0.5290561318397522,-178.5002899169922,179.2852783203125,0.13226403295993805,4.7061991691589355,-2.393275022506714,55000,3.8999948501586914,0.8248962759971619,-0.0186920166015625,-2.0224733352661133,-0.42783135175704956,0.05702972412109375,13625.4658203125,2081.27197265625,45.605003356933594
20250903_113257.208826,2.0114283561706543,0.09178133308887482,2.950080394744873,-1.0114283561706543,0.9082186818122864,-1.950080394744873,-0.5921999216079712,-178.46218872070312,179.299072265625,0.1480499804019928,4.765796661376953,-2.5449328422546387,55000,3.900160789489746,0.8365964889526367,0.029039382934570312,-2.0228567123413086,-0.4338993430137634,-0.08817672729492188,13623.2802734375,2110.791259765625,-145.71099853515625
20250903_113257.218703,2.0113418102264404,0.09152619540691376,2.950042724609375,-1.0113418102264404,0.908473789691925,-1.950042724609375,-0.41390782594680786,-178.40890502929688,179.17239379882812,0.10347695648670197,4.7351975440979,-2.422840118408203,55000,3.90008544921875,0.8482968807220459,-0.013184547424316406,-2.022683620452881,-0.43996766209602356,0.039811134338378906,13627.107421875,2140.3125,255.13768005371094
20250903_113257.228873,2.0114657878875732,0.09155377745628357,2.950092315673828,-1.0114657878875732,0.908446192741394,-1.9500923156738281,-0.35773029923439026,-178.45274353027344,179.2218475341797,0.08943257480859756,4.777538776397705,-2.5259974002838135,55000,3.9001846313476562,0.8599972724914551,0.01735687255859375,-2.0229315757751465,-0.44603607058525085,-0.05702972412109375,13626.693359375,2169.837646484375,-27.582050323486328
20250903_113257.239320,2.011535882949829,0.09172175824642181,2.950176477432251,-1.011535882949829,0.908278226852417,-1.950176477432251,-0.4812750220298767,-178.5662384033203,179.07400512695312,0.12031875550746918,4.801507472991943,-2.507420539855957,55000,3.900352954864502,0.8716980814933777,0.029456615447998047,-2.023071765899658,-0.4521050751209259,-0.03224372863769531,13624.173828125,2199.359375,-167.9807891845703
20250903_113257.248802,2.011491537094116,0.09167712926864624,2.9501428604125977,-1.0114915370941162,0.9083228707313538,-1.9501428604125977,-0.4386829733848572,-178.65635681152344,179.1441192626953,0.1096707433462143,4.771918773651123,-2.4607582092285156,55000,3.9002857208251953,0.8833990097045898,-0.01176595687866211,-2.0229830741882324,-0.4581741690635681,0.020399093627929688,13624.8427734375,2228.879150390625,44.62897872924805
20250903_113257.259083,2.011463165283203,0.09154883772134781,2.950140953063965,-1.0114631652832031,0.9084511399269104,-1.9501409530639648,-0.4795181453227997,-178.67124938964844,178.9940948486328,0.11987953633069992,4.794713973999023,-2.474118232727051,55000,3.9002819061279297,0.8950998783111572,-0.000667572021484375,-2.0229263305664062,-0.4642430245876312,0.013051033020019531,13626.767578125,2258.401611328125,128.2915496826172
20250903_113257.268662,2.0112645626068115,0.09163258224725723,2.9500789642333984,-1.0112645626068115,0.908367395401001,-1.9500789642333984,-0.4525807797908783,-178.4766845703125,179.26364135742188,0.11314519494771957,4.785262584686279,-2.4014830589294434,55000,3.900157928466797,0.9068005084991455,-0.021696090698242188,-2.022529125213623,-0.4703112244606018,0.09135723114013672,13625.51171875,2287.925048828125,-83.74452209472656
20250903_113257.279004,2.0114285945892334,0.09159623831510544,2.950211524963379,-1.0114285945892334,0.908403754234314,-1.950211524963379,-0.5435988903045654,-178.30499267578125,178.8029327392578,0.13589972257614136,4.865320682525635,-2.5746912956237793,55000,3.900423049926758,0.9185013771057129,0.04639625549316406,-2.022857189178467,-0.47637930512428284,-0.0754547119140625,13626.056640625,2317.447509765625,36.34393310546875
20250903_113257.289949,2.011476993560791,0.0914539247751236,2.9501123428344727,-1.011476993560791,0.9085460901260376,-1.9501123428344727,-0.4544808268547058,-178.5430908203125,179.00209045410156,0.11362020671367645,4.795713424682617,-2.527665615081787,55000,3.9002246856689453,0.9302023649215698,-0.0347137451171875,-2.022953987121582,-0.482448011636734,-0.022263526916503906,13628.19140625,2346.972900390625,142.31353759765625
20250903_113257.299383,2.0114500522613525,0.09160362184047699,2.9500527381896973,-1.0114500522613525,0.9083963632583618,-1.9500527381896973,-0.355649471282959,-178.45809936523438,179.22007751464844,0.08891236782073975,4.821146488189697,-2.499023914337158,55000,3.9001054763793945,0.9419028759002686,-0.02086162567138672,-2.022900104522705,-0.48851677775382996,0.012392997741699219,13625.9453125,2376.498291015625,-149.6970672607422
20250903_113257.309256,2.0115859508514404,0.09156877547502518,2.950098752975464,-1.0115859508514404,0.9084312319755554,-1.9500987529754639,-0.4591370224952698,-178.6995849609375,179.1012725830078,0.11478425562381744,4.869905948638916,-2.5802712440490723,55000,3.9001975059509277,0.9536033272743225,0.016105175018310547,-2.023171901702881,-0.49458590149879456,-0.06251335144042969,13626.46875,2406.021728515625,34.84636688232422
20250903_113257.318926,2.011561393737793,0.09158047288656235,2.9501278400421143,-1.011561393737793,0.9084195494651794,-1.9501278400421143,-0.4097764194011688,-178.57826232910156,179.03759765625,0.1024441048502922,4.875740051269531,-2.512481927871704,55000,3.9002556800842285,0.9653040170669556,0.010180473327636719,-2.023122787475586,-0.5006553530693054,0.011296272277832031,13626.29296875,2435.54541015625,-11.69741153717041
20250903_113257.328897,2.011408805847168,0.09163686633110046,2.950070381164551,-1.011408805847168,0.9083631038665771,-1.9500703811645508,-0.5547317266464233,-178.77359008789062,179.24656677246094,0.13868293166160583,4.857034683227539,-2.4593515396118164,55000,3.9001407623291016,0.9770045876502991,-0.020110607147216797,-2.022817611694336,-0.5067242383956909,0.0701904296875,13625.447265625,2465.068359375,-56.3934440612793
20250903_113257.338948,2.0114142894744873,0.09168652445077896,2.950113534927368,-1.0114142894744873,0.9083134531974792,-1.9501135349273682,-0.5726209878921509,-178.56304931640625,179.0748748779297,0.14315524697303772,4.904036045074463,-2.5381438732147217,55000,3.9002270698547363,0.9887051582336426,0.015103816986083984,-2.0228285789489746,-0.512792706489563,-0.0025224685668945312,13624.7021484375,2494.58935546875,-49.658119201660156
20250903_113257.348740,2.0114047527313232,0.0917685404419899,2.9501559734344482,-1.0114047527313232,0.9082314372062683,-1.9501559734344482,-0.6070793867111206,-178.47891235351562,179.0528106689453,0.15176984667778015,4.915571212768555,-2.5372838973999023,55000,3.9003119468688965,1.0004059076309204,0.014853477478027344,-2.0228095054626465,-0.5188611745834351,0.00438690185546875,13623.4716796875,2524.108154296875,-82.0159912109375
20250903_113257.358885,2.0114593505859375,0.09162475913763046,2.9501118659973145,-1.0114593505859375,0.9083752632141113,-1.9501118659973145,-0.4912383258342743,-178.68875122070312,179.13330078125,0.12280958145856857,4.89689302444458,-2.5729634761810303,55000,3.900223731994629,1.0121067762374878,-0.015437602996826172,-2.022918701171875,-0.5249297618865967,-0.025115013122558594,13625.62890625,2553.6279296875,143.78131103515625
20250903_113257.368856,2.011526346206665,0.09165026992559433,2.950192928314209,-1.011526346206665,0.9083497524261475,-1.950192928314209,-0.49215662479400635,-178.5829315185547,179.0176544189453,0.12303915619850159,4.9525651931762695,-2.584869384765625,55000,3.900385856628418,1.0238076448440552,0.028371810913085938,-2.02305269241333,-0.530998706817627,-0.03081798553466797,13625.24609375,2583.149658203125,-25.510787963867188
20250903_113257.379193,2.0115156173706055,0.0916099026799202,2.950134038925171,-1.0115156173706055,0.9083901047706604,-1.950134038925171,-0.45573434233665466,-178.6632537841797,179.09591674804688,0.11393358558416367,4.915165424346924,-2.555163860321045,55000,3.900268077850342,1.035508632659912,-0.020611286163330078,-2.023031234741211,-0.5370678305625916,0.004935264587402344,13625.8515625,2612.671875,40.367244720458984
20250903_113257.388697,2.011500358581543,0.0915774330496788,2.9501094818115234,-1.011500358581543,0.908422589302063,-1.9501094818115234,-0.43440955877304077,-178.6350555419922,178.92092895507812,0.10860238969326019,4.938833236694336,-2.5591185092926025,55000,3.900218963623047,1.04720938205719,-0.008594989776611328,-2.023000717163086,-0.5431368947029114,0.00701904296875,13626.3388671875,2642.195068359375,32.46963119506836
20250903_113257.398402,2.011469841003418,0.09148164838552475,2.950108289718628,-1.011469841003418,0.908518373966217,-1.950108289718628,-0.44658616185188293,-178.5511474609375,178.9536895751953,0.11164654046297073,4.958709239959717,-2.558107376098633,55000,3.900216579437256,1.0589100122451782,-0.0004172325134277344,-2.022939682006836,-0.5492058396339417,0.0140380859375,13627.775390625,2671.72021484375,95.78466796875
20250903_113257.409221,2.011305332183838,0.09177593886852264,2.9500479698181152,-1.011305332183838,0.9082240462303162,-1.9500479698181152,-0.5239571928977966,-178.49530029296875,179.28662109375,0.13098929822444916,4.949594497680664,-2.502210855484009,55000,3.9000959396362305,1.070610523223877,-0.02111196517944336,-2.022610664367676,-0.5552741289138794,0.07567405700683594,13623.361328125,2701.242431640625,-294.2904968261719
20250903_113257.418672,2.0114505290985107,0.09146443009376526,2.9501237869262695,-1.0114505290985107,0.9085355997085571,-1.9501237869262695,-0.4599896967411041,-178.54966735839844,178.966064453125,0.11499742418527603,5.009094715118408,-2.651034116744995,55000,3.900247573852539,1.0823110342025757,0.026535987854003906,-2.0229010581970215,-0.5613424181938171,-0.06679058074951172,13628.033203125,2730.7646484375,311.5087890625
20250903_113257.429106,2.0113394260406494,0.0916285589337349,2.95004940032959,-1.0113394260406494,0.9083714485168457,-1.9500494003295898,-0.4422180950641632,-178.5164337158203,179.2513885498047,0.1105545237660408,4.968075275421143,-2.5389821529388428,55000,3.9000988006591797,1.0940115451812744,-0.026035308837890625,-2.022678852081299,-0.5674107670783997,0.05110740661621094,13625.5712890625,2760.289306640625,-164.12884521484375
20250903_113257.438800,2.0115346908569336,0.09166359156370163,2.950188398361206,-1.0115346908569336,0.9083364009857178,-1.950188398361206,-0.4911517798900604,-178.56060791015625,178.99099731445312,0.1227879449725151,5.054738521575928,-2.686370611190796,55000,3.900376796722412,1.1057122945785522,0.04864931106567383,-2.023069381713867,-0.573479413986206,-0.08982181549072266,13625.0458984375,2789.810791015625,-35.032630920410156
20250903_113257.449057,2.011500120162964,0.09177030622959137,2.9501421451568604,-1.0115001201629639,0.9082297086715698,-1.9501421451568604,-0.5428785681724548,-178.72857666015625,179.1979217529297,0.1357196420431137,5.001508712768555,-2.586646318435669,55000,3.9002842903137207,1.1174132823944092,-0.016188621520996094,-2.0230002403259277,-0.5795484781265259,0.01590251922607422,13623.4453125,2819.330078125,-106.71466827392578
20250903_113257.458766,2.011430263519287,0.09163565933704376,2.9500956535339355,-1.011430263519287,0.9083643555641174,-1.9500956535339355,-0.36849841475486755,-178.41358947753906,179.27928161621094,0.09212460368871689,5.013033390045166,-2.5763437747955322,55000,3.900191307067871,1.1291139125823975,-0.01627206802368164,-2.022860527038574,-0.5856173038482666,0.032134056091308594,13625.46484375,2848.849853515625,134.6468963623047
20250903_113257.468813,2.011284351348877,0.09163818508386612,2.95007586479187,-1.011284351348877,0.9083617925643921,-1.9500758647918701,-0.44246867299079895,-178.49468994140625,179.2475128173828,0.11061716824769974,5.0340399742126465,-2.5471346378326416,55000,3.9001517295837402,1.1408144235610962,-0.006926059722900391,-2.022568702697754,-0.59168541431427,0.06711959838867188,13625.4267578125,2878.37158203125,-2.5257468223571777
20250903_113257.479080,2.011276960372925,0.09163518249988556,2.950080633163452,-1.0112769603729248,0.9083648324012756,-1.9500806331634521,-0.47081896662712097,-178.47366333007812,179.26446533203125,0.11770474165678024,5.05434513092041,-2.6169071197509766,55000,3.9001612663269043,1.152514934539795,0.0016689300537109375,-2.0225539207458496,-0.59775310754776,0.0033998489379882812,13625.47265625,2907.893310546875,3.0025839805603027
20250903_113257.489314,2.011310577392578,0.09161581844091415,2.950075149536133,-1.0113105773925781,0.9083842039108276,-1.9500751495361328,-0.41181060671806335,-178.40194702148438,179.16746520996094,0.10295265167951584,5.062446594238281,-2.6419057846069336,55000,3.9001502990722656,1.1642154455184937,-0.0019192695617675781,-2.0226211547851562,-0.6038208603858948,-0.015463829040527344,13625.7626953125,2937.41552734375,19.364059448242188
20250903_113257.499153,2.0114991664886475,0.091490238904953,2.9500925540924072,-1.0114991664886475,0.9085097312927246,-1.9500925540924072,-0.43087509274482727,-178.5872344970703,178.98240661621094,0.10771877318620682,5.082192420959473,-2.7196385860443115,55000,3.9001851081848145,1.1759159564971924,0.006091594696044922,-2.022998332977295,-0.6098893284797668,-0.08675098419189453,13627.646484375,2966.93994140625,125.57953643798828
20250903_113257.509002,2.01153826713562,0.09159824252128601,2.9500975608825684,-1.0115382671356201,0.9084017276763916,-1.9500975608825684,-0.47441864013671875,-178.72364807128906,179.19529724121094,0.11860466003417969,5.089563846588135,-2.6570212841033936,55000,3.9001951217651367,1.1876164674758911,0.0017523765563964844,-2.0230765342712402,-0.6159584522247314,-0.017986297607421875,13626.0263671875,2996.46484375,-108.00361633300781
20250903_113257.518556,2.0115127563476562,0.09157640486955643,2.9501070976257324,-1.0115127563476562,0.9084236025810242,-1.9501070976257324,-0.44417890906333923,-178.67320251464844,179.11436462402344,0.11104472726583481,5.102869033813477,-2.6333181858062744,55000,3.900214195251465,1.1993170976638794,0.003337860107421875,-2.0230255126953125,-0.622027575969696,0.011734962463378906,13626.353515625,3025.98828125,21.8376522064209
20250903_113257.528935,2.0114586353302,0.09158570319414139,2.9501044750213623,-1.0114586353302002,0.9084143042564392,-1.9501044750213623,-0.4896155595779419,-178.71347045898438,178.9799041748047,0.12240388989448547,5.110308647155762,-2.6261181831359863,55000,3.9002089500427246,1.2110177278518677,-0.0009179115295410156,-2.0229172706604004,-0.6280965209007263,0.024895668029785156,13626.21484375,3055.511962890625,-9.298324584960938
20250903_113257.538804,2.0113167762756348,0.09159541130065918,2.950068712234497,-1.0113167762756348,0.9084045886993408,-1.950068712234497,-0.44559329748153687,-178.52328491210938,179.1977081298828,0.11139832437038422,5.1103386878967285,-2.591543197631836,55000,3.900137424468994,1.2227182388305664,-0.012516975402832031,-2.0226335525512695,-0.6341648101806641,0.06525516510009766,13626.068359375,3085.03515625,-9.708106994628906
20250903_113257.548816,2.01131534576416,0.09167125821113586,2.9500632286071777,-1.0113153457641602,0.9083287715911865,-1.9500632286071777,-0.45967456698417664,-178.56787109375,179.36947631835938,0.11491864174604416,5.132626056671143,-2.662205457687378,55000,3.9001264572143555,1.2344186305999756,-0.0019192695617675781,-2.0226306915283203,-0.6402327418327332,0.0006580352783203125,13624.9306640625,3114.55712890625,-75.84690856933594
20250903_113257.558803,2.0114474296569824,0.09154337644577026,2.950148820877075,-1.0114474296569824,0.9084566235542297,-1.9501488208770752,-0.4535374343395233,-178.53268432617188,179.00241088867188,0.11338435858488083,5.176374435424805,-2.729954481124878,55000,3.9002976417541504,1.2461192607879639,0.029957294464111328,-2.022894859313965,-0.6463010311126709,-0.06075859069824219,13626.849609375,3144.079833984375,127.88176727294922
20250903_113257.568778,2.0113306045532227,0.09170125424861908,2.950059413909912,-1.0113306045532227,0.9082987308502197,-1.950059413909912,-0.443021684885025,-178.50332641601562,179.30758666992188,0.11075542122125626,5.126646518707275,-2.621290922164917,55000,3.900118827819824,1.2578198909759521,-0.03129243850708008,-2.0226612091064453,-0.6523693203926086,0.05373954772949219,13624.4814453125,3173.60205078125,-157.8778076171875
20250903_113257.578838,2.011392831802368,0.09165167063474655,2.950078248977661,-1.0113928318023682,0.9083483219146729,-1.9500782489776611,-0.411035418510437,-178.48486328125,179.33465576171875,0.10275885462760925,5.176269054412842,-2.7098476886749268,55000,3.9001564979553223,1.2695202827453613,0.006592273712158203,-2.0227856636047363,-0.6584374904632568,-0.028624534606933594,13625.224609375,3203.12255859375,49.583614349365234
20250903_113257.588826,2.0113840103149414,0.09165747463703156,2.950066328048706,-1.0113840103149414,0.9083425402641296,-1.950066328048706,-0.42455148696899414,-178.53965759277344,179.2649383544922,0.10613787174224854,5.177181243896484,-2.683216094970703,55000,3.900132656097412,1.28122079372406,-0.004172325134277344,-2.022768020629883,-0.6645058393478394,0.004057884216308594,13625.1376953125,3232.643798828125,-5.804002285003662
20250903_113257.598670,2.0113351345062256,0.09168002009391785,2.9500534534454346,-1.0113351345062256,0.9083199501037598,-1.9500534534454346,-0.4407215118408203,-178.57244873046875,179.2361297607422,0.11018037796020508,5.188521862030029,-2.6707613468170166,55000,3.900106906890869,1.2929210662841797,-0.004506111145019531,-2.022670269012451,-0.6705740094184875,0.022482872009277344,13624.7998046875,3262.16455078125,-22.545455932617188
20250903_113257.609000,2.01133131980896,0.09167210012674332,2.950024127960205,-1.01133131980896,0.9083278775215149,-1.950024127960205,-0.444857120513916,-178.57322692871094,179.3511505126953,0.111214280128479,5.194405555725098,-2.697549819946289,55000,3.90004825592041,1.3046213388442993,-0.010263919830322266,-2.02266263961792,-0.6766420006752014,0.0017547607421875,13624.9189453125,3291.685302734375,7.919967174530029
20250903_113257.618766,2.011327028274536,0.09167724847793579,2.950026512145996,-1.0113270282745361,0.9083227515220642,-1.950026512145996,-0.4525231420993805,-178.54701232910156,179.36886596679688,0.11313078552484512,5.2172088623046875,-2.703389883041382,55000,3.900053024291992,1.3163214921951294,0.0008344650268554688,-2.0226540565490723,-0.6827099919319153,0.0019741058349609375,13624.8408203125,3321.205810546875,-5.148351192474365
20250903_113257.628705,2.0113494396209717,0.09160307049751282,2.950061082839966,-1.0113494396209717,0.9083969593048096,-1.9500610828399658,-0.391722172498703,-178.40956115722656,179.20848083496094,0.09793054312467575,5.240243911743164,-2.7217860221862793,55000,3.9001221656799316,1.328021764755249,0.012099742889404297,-2.0226988792419434,-0.6887779831886292,-0.010309219360351562,13625.9541015625,3350.7275390625,74.177978515625
20250903_113257.638920,2.011388063430786,0.09159675985574722,2.9500741958618164,-1.0113880634307861,0.908403217792511,-1.9500741958618164,-0.39566609263420105,-178.52980041503906,179.14402770996094,0.09891652315855026,5.244460105895996,-2.735389232635498,55000,3.900148391723633,1.3397221565246582,0.004589557647705078,-2.0227761268615723,-0.6948462128639221,-0.017766952514648438,13626.048828125,3380.25048828125,6.310641765594482
20250903_113257.649204,2.0114493370056152,0.09157329797744751,2.9500997066497803,-1.0114493370056152,0.9084267020225525,-1.9500997066497803,-0.4599156677722931,-178.6401824951172,179.0316619873047,0.11497891694307327,5.2605509757995605,-2.7519991397857666,55000,3.9001994132995605,1.351422667503357,0.008928775787353516,-2.0228986740112305,-0.700914740562439,-0.02818584442138672,13626.400390625,3409.77392578125,23.461877822875977
20250903_113257.659156,2.0114240646362305,0.09156990796327591,2.950101613998413,-1.0114240646362305,0.9084300994873047,-1.950101613998413,-0.472186803817749,-178.62657165527344,179.07122802734375,0.11804670095443726,5.263994216918945,-2.7182061672210693,55000,3.900203227996826,1.3631232976913452,0.000667572021484375,-2.022848129272461,-0.7069833278656006,0.011625289916992188,13626.451171875,3439.2978515625,3.390014171600342
20250903_113257.668699,2.01130747795105,0.09173969179391861,2.950033187866211,-1.0113074779510498,0.9082602858543396,-1.950033187866211,-0.5013566613197327,-178.6456298828125,179.44110107421875,0.12533916532993317,5.250940799713135,-2.6820366382598877,55000,3.900066375732422,1.3748236894607544,-0.023949146270751953,-2.0226149559020996,-0.7130515575408936,0.05362987518310547,13623.904296875,3468.819091796875,-169.78382873535156
20250903_113257.678919,2.0114641189575195,0.09159716218709946,2.9501004219055176,-1.0114641189575195,0.9084028601646423,-1.9501004219055176,-0.49114763736724854,-178.70352172851562,179.15896606445312,0.12278690934181213,5.3102569580078125,-2.8141028881073,55000,3.900200843811035,1.3865240812301636,0.02353191375732422,-2.022928237915039,-0.7191198468208313,-0.07205486297607422,13626.04296875,3498.33984375,142.52960205078125
20250903_113257.688473,2.011317491531372,0.09172733873128891,2.950033664703369,-1.011317491531372,0.9082726836204529,-1.9500336647033691,-0.4969189763069153,-178.68252563476562,179.42063903808594,0.12422974407672882,5.274926662445068,-2.6803746223449707,55000,3.9000673294067383,1.3982244729995728,-0.023365020751953125,-2.022634983062744,-0.7251881957054138,0.06744861602783203,13624.08984375,3527.86083984375,-130.17654418945312
20250903_113257.698890,2.0114643573760986,0.09151072055101395,2.950127601623535,-1.0114643573760986,0.9084892868995667,-1.9501276016235352,-0.45011624693870544,-178.57394409179688,178.9603729248047,0.11252906173467636,5.343058109283447,-2.8217434883117676,55000,3.9002552032470703,1.4099249839782715,0.03287792205810547,-2.0229287147521973,-0.7312565445899963,-0.06755828857421875,13627.3388671875,3557.38330078125,216.61817932128906
20250903_113257.708896,2.011422872543335,0.09153539687395096,2.9501006603240967,-1.011422872543335,0.9084646105766296,-1.9501006603240967,-0.48251429200172424,-178.63929748535156,178.99237060546875,0.12062857300043106,5.312397480010986,-2.7410879135131836,55000,3.9002013206481934,1.4216257333755493,-0.009429454803466797,-2.02284574508667,-0.7373251914978027,0.019083023071289062,13626.96875,3586.90869140625,-24.67632293701172
20250903_113257.718824,2.011443614959717,0.09155751764774323,2.950099229812622,-1.0114436149597168,0.908442497253418,-1.950099229812622,-0.4684997797012329,-178.6444854736328,179.07733154296875,0.11712494492530823,5.333024024963379,-2.775822639465332,55000,3.900198459625244,1.433326244354248,-0.0005006790161132812,-2.0228872299194336,-0.7433937788009644,-0.009541511535644531,13626.6376953125,3616.43359375,-22.120773315429688
20250903_113257.728848,2.011460781097412,0.09157546609640121,2.950104236602783,-1.011460781097412,0.9084245562553406,-1.9501042366027832,-0.4717535972595215,-178.65664672851562,179.05252075195312,0.11793839931488037,5.346987724304199,-2.780280590057373,55000,3.9002084732055664,1.4450268745422363,0.0017523765563964844,-2.022921562194824,-0.7494625449180603,-0.00789642333984375,13626.3681640625,3645.95751953125,-17.948448181152344
20250903_113257.738794,2.0114240646362305,0.09162203967571259,2.9500672817230225,-1.0114240646362305,0.9083779454231262,-1.9500672817230225,-0.5358894467353821,-178.79420471191406,179.21800231933594,0.13397236168384552,5.34392786026001,-2.7614896297454834,55000,3.900134563446045,1.456727385520935,-0.012934207916259766,-2.022848129272461,-0.7555311918258667,0.016889572143554688,13625.6689453125,3675.480712890625,-46.573577880859375
