time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20250912_115056.155248,1.0141528844833374,0.13456261157989502,2.9807543754577637,-0.014152884483337402,0.865437388420105,0.019245624542236328,2.8747012615203857,-177.06185913085938,-179.39370727539062,-2.8747012615203857,-0.7223584651947021,-0.4124830365180969,56000,-0.023094749078154564,-0.00031754636438563466,0.0010538101196289062,-0.014152884483337402,-0.0003519404272083193,0.00202178955078125,25963.12109375,114.22779083251953,-20.706653594970703
20250912_115056.155865,1.0142618417739868,0.13468213379383087,2.9807560443878174,-0.014261841773986816,0.8653178811073303,0.019243955612182617,2.860747814178467,-177.03111267089844,-179.38238525390625,-2.860747814178467,-0.7229956388473511,-0.4495014250278473,56000,-0.02309274673461914,-0.000336791155859828,0.00043392181396484375,-0.014261841773986816,-0.0003732514742296189,-0.0348663330078125,25959.53515625,121.15081024169922,-143.42665100097656
20250912_115056.157907,1.014303207397461,0.13473056256771088,2.9807496070861816,-0.014303207397460938,0.8652694225311279,0.01925039291381836,2.8690857887268066,-177.0366668701172,-179.3762664794922,-2.8690857887268066,-0.7251302003860474,-0.4279348850250244,56000,-0.023100471124053,-0.0003560383338481188,-0.0016736984252929688,-0.014303207397460938,-0.00039467524038627744,-0.01323699951171875,25958.083984375,128.0731658935547,-58.11452865600586
20250912_115056.159895,1.0142561197280884,0.13466370105743408,2.980742931365967,-0.014256119728088379,0.8653362989425659,0.019257068634033203,2.8682196140289307,-177.01502990722656,-179.3942413330078,-2.8682196140289307,-0.7252194881439209,-0.3996041715145111,56000,-0.023108482360839844,-0.00037529206019826233,-0.001735687255859375,-0.014256119728088379,-0.0004160947573836893,0.01506805419921875,25960.08984375,134.99557495117188,80.23381042480469
20250912_115056.160834,1.014194369316101,0.13461734354496002,2.9807491302490234,-0.014194369316101074,0.8653826713562012,0.019250869750976562,2.8705713748931885,-177.05381774902344,-179.33892822265625,-2.8705713748931885,-0.7218838930130005,-0.39487168192863464,56000,-0.023101042956113815,-0.00039454601937904954,0.0016117095947265625,-0.014194369316101074,-0.00043743260903283954,0.0197601318359375,25961.48046875,141.91845703125,55.62901306152344
20250912_115056.162074,1.0142055749893188,0.13462203741073608,2.9807727336883545,-0.014205574989318848,0.8653779625892639,0.019227266311645508,2.875124454498291,-177.06317138671875,-179.3577880859375,-2.875124454498291,-0.7173495888710022,-0.41825011372566223,56000,-0.02307271957397461,-0.00041378510650247335,0.006136894226074219,-0.014205574989318848,-0.0004587325674947351,-0.0035858154296875,25961.33984375,148.8415069580078,-5.632638931274414
20250912_115056.163830,1.014188528060913,0.1346159428358078,2.9807748794555664,-0.014188528060913086,0.865384042263031,0.019225120544433594,2.879655599594116,-177.06918334960938,-179.36245727539062,-2.879655599594116,-0.7229452729225159,-0.4092135429382324,56000,-0.023070145398378372,-0.00043301130062900484,0.0005578994750976562,-0.014188528060913086,-0.0004800281603820622,0.00545501708984375,25961.521484375,155.76454162597656,7.31348991394043
20250912_115056.164712,1.0141937732696533,0.13462059199810028,2.9807708263397217,-0.01419377326965332,0.8653793931007385,0.01922917366027832,2.880520820617676,-177.05743408203125,-179.3698272705078,-2.880520820617676,-0.7245810627937317,-0.4163735508918762,56000,-0.023075008764863014,-0.00045223842607811093,-0.0010538101196289062,-0.01419377326965332,-0.0005013148766011,-0.001678466796875,25961.3828125,162.68760681152344,-5.5789947509765625
20250912_115056.166011,1.014184832572937,0.13460886478424072,2.980746269226074,-0.014184832572937012,0.8653911352157593,0.01925373077392578,2.8824880123138428,-177.0316619873047,-179.3331298828125,-2.8824880123138428,-0.7299607992172241,-0.411846399307251,56000,-0.023104477673768997,-0.0004714798997156322,-0.006384849548339844,-0.014184832572937012,-0.0005225988570600748,0.00286102294921875,25961.734375,169.61068725585938,14.072656631469727
20250912_115056.171413,1.0142771005630493,0.13468840718269348,2.9807369709014893,-0.014277100563049316,0.8653116226196289,0.019263029098510742,2.862717390060425,-177.03660583496094,-179.3564910888672,-2.862717390060425,-0.7260239124298096,-0.4443468153476715,56000,-0.02311563491821289,-0.0004907382535748184,-0.0024175643920898438,-0.014277100563049316,-0.0005439452943392098,-0.0295257568359375,25959.34765625,176.5334930419922,-95.45088195800781
