time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,roll_command,pitch_command,yaw_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20250902_182709.484332,1.007193922996521,0.09215955436229706,0.976661205291748,-0.007193922996520996,0.9078404456377029,0.023338794708251953,-5.9102678298950195,-179.2484588623047,-179.16212463378906,1.4775669574737549,-0.005022083409130573,0.0,55000,-0.046677589416503906,-0.004372245166450739,0.04602774977684021,0.0,0.0,0.0,13617.6064453125,920.7044067382812,-2.5601508617401123
20250902_182709.493776,1.0071288347244263,0.0920412689447403,0.9766557216644287,-0.0071288347244262695,0.9079587310552597,0.02334427833557129,-5.961843490600586,-179.29197692871094,-179.24441528320312,1.4904608726501465,-0.053127504885196686,0.0,55000,-0.04668855667114258,-0.004511715844273567,-0.0019272321369498968,0.0,0.0,0.0,13619.380859375,950.0892333984375,118.77615356445312
20250902_182709.503828,1.0071560144424438,0.0920386016368866,0.9766290187835693,-0.007156014442443848,0.9079613983631134,0.023370981216430664,-5.9197282791137695,-179.31439208984375,-179.16941833496094,1.4799320697784424,-0.06080380082130432,0.0,55000,-0.04674196243286133,-0.0046508945524692535,-0.009410942904651165,0.0,0.0,0.0,13619.4208984375,979.394287109375,2.685839891433716
20250902_182709.513888,1.0071942806243896,0.09201673418283463,0.9766388535499573,-0.0071942806243896484,0.9079832658171654,0.023361146450042725,-5.831216335296631,-179.213623046875,-179.32260131835938,1.4578040838241577,-0.048048537224531174,0.0,55000,-0.04672229290008545,-0.004790208768099546,0.0034639649093151093,0.0,0.0,0.0,13619.7490234375,1008.7177124023438,22.005924224853516
20250902_182709.524027,1.0069962739944458,0.09202134609222412,0.9765735268592834,-0.006996273994445801,0.9079786539077759,0.023426473140716553,-5.827246189117432,-179.17527770996094,-179.34559631347656,1.456811547279358,-0.07422546297311783,0.0,55000,-0.046852946281433105,-0.0049332305788993835,-0.02243928611278534,0.0,0.0,0.0,13619.6796875,1038.7861328125,-4.526172161102295
20250902_182709.534457,1.0068539381027222,0.09216587245464325,0.9766147136688232,-0.006853938102722168,0.9078341275453568,0.023385286331176758,-5.7490997314453125,-179.1287841796875,-179.09849548339844,1.4372749328613281,-0.03780307248234749,0.0,55000,-0.046770572662353516,-0.0050773704424500465,0.014044872485101223,0.0,0.0,0.0,13617.51171875,1069.0714111328125,-140.81167602539062
20250902_182709.543731,1.0067499876022339,0.09257606416940689,0.9766390323638916,-0.006749987602233887,0.9074239358305931,0.0233609676361084,-5.692898750305176,-179.03379821777344,-178.65113830566406,1.423224687576294,-0.042976073920726776,0.0,55000,-0.0467219352722168,-0.005210642237216234,0.008956503123044968,0.0,0.0,0.0,13611.359375,1097.1038818359375,-431.6354064941406
20250902_182709.554021,1.006740689277649,0.09234623610973358,0.9766619205474854,-0.006740689277648926,0.9076537638902664,0.02333807945251465,-5.612977027893066,-179.20211791992188,-179.08462524414062,1.4032442569732666,-0.04413004592061043,0.0,55000,-0.0466761589050293,-0.0053527262061834335,0.007898838259279728,0.0,0.0,0.0,13614.806640625,1127.0172119140625,226.6140899658203
20250902_182709.564148,1.0067774057388306,0.09220568835735321,0.9765852093696594,-0.006777405738830566,0.9077943116426468,0.023414790630340576,-5.413477897644043,-179.00186157226562,-179.4611053466797,1.3533694744110107,-0.07898154854774475,0.0,55000,-0.04682958126068115,-0.005493989679962397,-0.02665797993540764,0.0,0.0,0.0,13616.9150390625,1156.7296142578125,139.5482635498047
20250902_182709.574110,1.0065863132476807,0.09215270727872849,0.9764649271965027,-0.006586313247680664,0.9078472927212715,0.023535072803497314,-5.415398597717285,-179.02915954589844,-179.3252410888672,1.3538496494293213,-0.09504955261945724,0.0,55000,-0.04707014560699463,-0.005634018685668707,-0.04234538972377777,0.0,0.0,0.0,13617.708984375,1186.0618896484375,53.29145812988281
20250902_182709.584427,1.0065302848815918,0.09226704388856888,0.976474940776825,-0.006530284881591797,0.9077329561114311,0.02352505922317505,-5.360742568969727,-178.99462890625,-179.0630645751953,1.3401856422424316,-0.04937981441617012,0.0,55000,-0.0470501184463501,-0.0057775299064815044,0.0034478327725082636,0.0,0.0,0.0,13615.994140625,1216.0521240234375,-112.47968292236328
20250902_182709.594033,1.0064609050750732,0.0925135463476181,0.9763914346694946,-0.006460905075073242,0.9074864536523819,0.02360856533050537,-5.2190961837768555,-178.99046325683594,-178.94398498535156,1.3047740459442139,-0.082658551633358,0.0,55000,-0.04721713066101074,-0.00591750955209136,-0.02952391281723976,0.0,0.0,0.0,13612.296875,1245.2529296875,-249.00546264648438
20250902_182709.604021,1.0064195394515991,0.09280943870544434,0.97639000415802,-0.006419539451599121,0.9071905612945557,0.02360999584197998,-5.197720527648926,-179.2164764404297,-178.70477294921875,1.2994301319122314,-0.053778618574142456,0.0,55000,-0.04721999168395996,-0.006059647537767887,-0.0004989801673218608,0.0,0.0,0.0,13607.8583984375,1274.8419189453125,-294.88836669921875
20250902_182709.613951,1.0062254667282104,0.0932115912437439,0.976375937461853,-0.006225466728210449,0.9067884087562561,0.023624062538146973,-4.960202693939209,-178.9033203125,-178.89151000976562,1.2400506734848022,-0.05843869969248772,0.0,55000,-0.047248125076293945,-0.006199424620717764,-0.004991149064153433,0.0,0.0,0.0,13601.826171875,1303.9185791015625,-407.6910705566406
20250902_182709.624260,1.0058753490447998,0.093860924243927,0.9762098789215088,-0.005875349044799805,0.906139075756073,0.02379012107849121,-5.029130935668945,-178.84974670410156,-178.39620971679688,1.2572827339172363,-0.11150124669075012,0.0,55000,-0.04758024215698242,-0.0063430070877075195,-0.05757800117135048,0.0,0.0,0.0,13592.0859375,1333.65625,-643.272216796875
20250902_182709.634004,1.0054960250854492,0.09478288143873215,0.9761716723442078,-0.005496025085449219,0.9052171185612679,0.023828327655792236,-4.76072883605957,-178.28851318359375,-178.4388427734375,1.1901822090148926,-0.06736211478710175,0.0,55000,-0.04765665531158447,-0.006487531121820211,-0.013217928819358349,0.0,0.0,0.0,13578.2568359375,1363.4345703125,-911.3138427734375
20250902_182709.644493,1.0053573846817017,0.09564107656478882,0.9761009216308594,-0.00535738468170166,0.9043589234352112,0.023899078369140625,-4.67695426940918,-178.241455078125,-178.02609252929688,1.169238567352295,-0.07931111007928848,0.0,55000,-0.04779815673828125,-0.00663002161309123,-0.024882929399609566,0.0,0.0,0.0,13565.3837890625,1392.6981201171875,-862.3601684570312
20250902_182709.654300,1.004948616027832,0.09707748889923096,0.9759184122085571,-0.004948616027832031,0.902922511100769,0.02408158779144287,-4.650630950927734,-177.9510498046875,-177.8942108154297,1.1626577377319336,-0.11858878284692764,0.0,55000,-0.04816317558288574,-0.006774477194994688,-0.06365112960338593,0.0,0.0,0.0,13543.837890625,1422.1712646484375,-1431.30419921875
20250902_182709.663937,1.0046485662460327,0.09897249937057495,0.9757123589515686,-0.004648566246032715,0.901027500629425,0.024287641048431396,-4.799557685852051,-177.8538818359375,-177.52223205566406,1.1998894214630127,-0.12826956808567047,0.0,55000,-0.04857528209686279,-0.0069182743318378925,-0.07277601212263107,0.0,0.0,0.0,13515.412109375,1451.220703125,-1912.28369140625
20250902_182709.674202,1.0044515132904053,0.10091652721166611,0.9755690693855286,-0.0044515132904052734,0.8990834727883339,0.024430930614471436,-4.754879951477051,-177.80300903320312,-177.86361694335938,1.1887199878692627,-0.1062992736697197,0.0,55000,-0.04886186122894287,-0.0070637851022183895,-0.050373625010252,0.0,0.0,0.0,13486.251953125,1480.3433837890625,-1952.64404296875
20250902_182709.683751,1.0040150880813599,0.10350579768419266,0.9754071235656738,-0.004015088081359863,0.8964942023158073,0.024592876434326172,-4.76000452041626,-177.84951782226562,-177.95057678222656,1.190001130104065,-0.11350288987159729,0.0,55000,-0.049185752868652344,-0.00720975873991847,-0.05710737779736519,0.0,0.0,0.0,13447.4130859375,1509.3037109375,-2608.746337890625
20250902_182709.694116,1.0037273168563843,0.10585112869739532,0.9753578305244446,-0.0037273168563842773,0.8941488713026047,0.02464216947555542,-4.735698699951172,-176.96347045898438,-177.7556915283203,1.183924674987793,-0.07375004887580872,0.0,55000,-0.04928433895111084,-0.007358720526099205,-0.01710698753595352,0.0,0.0,0.0,13412.2333984375,1538.6492919921875,-2325.541015625
20250902_182709.703748,1.0031992197036743,0.10870533436536789,0.975066602230072,-0.0031992197036743164,0.8912946656346321,0.02493339776992798,-4.799845218658447,-177.12747192382812,-178.35708618164062,1.1999613046646118,-0.16076138615608215,0.0,55000,-0.04986679553985596,-0.007505347952246666,-0.10338924080133438,0.0,0.0,0.0,13369.419921875,1567.253173828125,-2895.069580078125
20250902_182709.714168,1.0027716159820557,0.11227881908416748,0.9746934771537781,-0.002771615982055664,0.8877211809158325,0.025306522846221924,-4.841643810272217,-176.9796600341797,-178.6580810546875,1.2104109525680542,-0.1875966191291809,0.0,55000,-0.05061304569244385,-0.007657545153051615,-0.12932603061199188,0.0,0.0,0.0,13315.8173828125,1596.445556640625,-3538.794921875
20250902_182709.724058,1.0023671388626099,0.11578617244958878,0.9745657444000244,-0.0023671388626098633,0.8842138275504112,0.025434255599975586,-5.0312676429748535,-176.3699951171875,-178.10647583007812,1.2578169107437134,-0.10349578410387039,0.0,55000,-0.05086851119995117,-0.007809389382600784,-0.044817887246608734,0.0,0.0,0.0,13263.20703125,1625.16796875,-3516.0947265625
20250902_182709.733997,1.001978874206543,0.12007598578929901,0.9742152094841003,-0.0019788742065429688,0.879924014210701,0.025784790515899658,-5.06662654876709,-176.82687377929688,-179.15138244628906,1.2666566371917725,-0.18034781515598297,0.0,54628,-0.051569581031799316,-0.007965430617332458,-0.1208128109574318,0.0,0.0,0.0,13198.8603515625,1654.2799072265625,-4224.27392578125
20250902_182709.744497,1.0014845132827759,0.12478451430797577,0.9738979339599609,-0.001484513282775879,0.8752154856920242,0.026102066040039062,-5.12482213973999,-176.6021728515625,-179.0069580078125,1.2812055349349976,-0.17114615440368652,0.0,54112,-0.052204132080078125,-0.008121408522129059,-0.11082061380147934,0.0,0.0,0.0,13128.232421875,1682.859130859375,-4698.95361328125
20250902_182709.754050,1.0009381771087646,0.12945552170276642,0.973700761795044,-0.0009381771087646484,0.8705444782972336,0.026299238204956055,-5.205831050872803,-176.69921875,-179.16937255859375,1.3014577627182007,-0.1305750608444214,0.0,54051,-0.05259847640991211,-0.00827705767005682,-0.06969953328371048,0.0,0.0,0.0,13058.1669921875,1710.9471435546875,-4717.6611328125
20250902_182709.764230,1.0001364946365356,0.13456812500953674,0.9734926223754883,-0.00013649463653564453,0.8654318749904633,0.02650737762451172,-5.428027629852295,-176.6010284423828,-178.8054962158203,1.3570069074630737,-0.13433581590652466,0.0,53605,-0.05301475524902344,-0.008435397408902645,-0.072885662317276,0.0,0.0,0.0,12981.478515625,1739.1424560546875,-5115.1904296875
20250902_182709.773580,0.9993045330047607,0.13967110216617584,0.9733479619026184,0.0006954669952392578,0.8603288978338242,0.026652038097381592,-5.465363502502441,-176.91200256347656,-179.21617126464844,1.3663408756256104,-0.11282237619161606,0.0,53539,-0.053304076194763184,-0.00859395693987608,-0.05092434212565422,0.0,0.0,0.0,12904.93359375,1767.024658203125,-5132.525390625
20250902_182709.785402,0.9984678626060486,0.14550018310546875,0.9731209874153137,0.001532137393951416,0.8544998168945312,0.02687901258468628,-5.690402984619141,-177.29953002929688,-178.84042358398438,1.4226007461547852,-0.13868075609207153,0.0,53025,-0.05375802516937256,-0.008761466480791569,-0.07616127282381058,0.0,0.0,0.0,12817.4970703125,1796.090576171875,-5588.421875
20250902_182709.793798,0.9977575540542603,0.15125219523906708,0.9729577898979187,0.002242445945739746,0.8487478047609329,0.0270422101020813,-5.719526767730713,-177.6045684814453,-179.17369079589844,1.4298816919326782,-0.12252061814069748,0.0,52560,-0.0540844202041626,-0.008916705846786499,-0.05951949208974838,0.0,0.0,0.0,12731.216796875,1822.6522216796875,-5993.7333984375
20250902_182709.804991,0.9971359968185425,0.1575576364994049,0.9726541638374329,0.0028640031814575195,0.8424423635005951,0.02734583616256714,-5.8307905197143555,-177.6695556640625,-178.88360595703125,1.4576976299285889,-0.16683711111545563,0.0,52372,-0.05469167232513428,-0.00908495020121336,-0.10306048393249512,0.0,0.0,0.0,12636.6357421875,1850.9896240234375,-6115.05810546875
20250902_182709.814608,0.9963723421096802,0.16424903273582458,0.9723039865493774,0.0036276578903198242,0.8357509672641754,0.02769601345062256,-5.9990692138671875,-177.7944793701172,-178.6166229248047,1.4997673034667969,-0.18919247388839722,0.0,51613,-0.05539202690124512,-0.009247436188161373,-0.12455300241708755,0.0,0.0,0.0,12536.2646484375,1877.8243408203125,-6800.09423828125
20250902_182709.824696,0.9956771731376648,0.17121262848377228,0.9720333814620972,0.004322826862335205,0.8287873715162277,0.027966618537902832,-6.250791549682617,-178.34793090820312,-178.38998413085938,1.5626978874206543,-0.1603667140007019,0.0,51350,-0.055933237075805664,-0.009413883090019226,-0.09501958638429642,0.0,0.0,0.0,12431.810546875,1904.7855224609375,-6986.22705078125
20250902_182709.834634,0.9946659803390503,0.17748448252677917,0.9719411134719849,0.005334019660949707,0.8225155174732208,0.028058886528015137,-6.235196113586426,-178.39100646972656,-179.236572265625,1.5587990283966064,-0.09818098694086075,0.0,51960,-0.05611777305603027,-0.009580984711647034,-0.03248222917318344,0.0,0.0,0.0,12337.732421875,1931.4635009765625,-6308.4501953125
20250902_182709.844081,0.9937220215797424,0.1843300312757492,0.9717817902565002,0.006277978420257568,0.8156699687242508,0.028218209743499756,-6.406309127807617,-178.383056640625,-178.841552734375,1.6015772819519043,-0.12219962477684021,0.0,51316,-0.05643641948699951,-0.009749059565365314,-0.05601414665579796,0.0,0.0,0.0,12235.0498046875,1957.9647216796875,-6876.3642578125
20250902_182709.853751,0.9927871823310852,0.19147709012031555,0.9714445471763611,0.007212817668914795,0.8085229098796844,0.028555452823638916,-6.359894275665283,-178.40267944335938,-178.79701232910156,1.5899735689163208,-0.18512564897537231,0.0,50961,-0.05711090564727783,-0.009919293224811554,-0.11809545010328293,0.0,0.0,0.0,12127.84375,1984.3443603515625,-7150.71435546875
20250902_182709.863702,0.9918458461761475,0.19910141825675964,0.9710521697998047,0.008154153823852539,0.8008985817432404,0.028947830200195312,-6.511231899261475,-178.63253784179688,-178.79122924804688,1.6278079748153687,-0.20553287863731384,0.0,50387,-0.057895660400390625,-0.010091534815728664,-0.13754567503929138,0.0,0.0,0.0,12013.478515625,2010.456787109375,-7636.1865234375
20250902_182709.873969,0.9911476373672485,0.20673994719982147,0.9706607460975647,0.008852362632751465,0.7932600528001785,0.029339253902435303,-6.4221882820129395,-178.5017852783203,-179.4006805419922,1.6055470705032349,-0.20677366852760315,0.0,50250,-0.058678507804870605,-0.010265341028571129,-0.13782982528209686,0.0,0.0,0.0,11898.900390625,2036.2056884765625,-7684.89208984375
20250902_182709.884104,0.9903090000152588,0.21480703353881836,0.9702466130256653,0.009690999984741211,0.7851929664611816,0.029753386974334717,-6.517569065093994,-178.288818359375,-179.16163635253906,1.6293922662734985,-0.2132212221622467,0.0,49866,-0.059506773948669434,-0.010444694198668003,-0.14326976239681244,0.0,0.0,0.0,11777.89453125,2062.15576171875,-7973.76220703125
20250902_182709.893889,0.9892906546592712,0.22255724668502808,0.9699913859367371,0.01070934534072876,0.7774427533149719,0.03000861406326294,-6.559954643249512,-178.39930725097656,-179.27745056152344,1.639988660812378,-0.16065922379493713,4.985795974731445,49938,-0.06001722812652588,-0.010622606612741947,-0.09001938998699188,0.02141869068145752,3.1881805625744164e-05,4.964345455169678,11661.6416015625,2087.35400390625,-7810.0693359375
20250902_182709.903876,0.9881922602653503,0.23040781915187836,0.9695971608161926,0.011807739734649658,0.7695921808481216,0.030402839183807373,-6.731627941131592,-178.5482940673828,-179.3417510986328,1.682906985282898,-0.2076171487569809,0.5217495560646057,49918,-0.060805678367614746,-0.010806471109390259,-0.1360049992799759,0.023615479469299316,0.00010041340283351019,0.49803367257118225,11543.8828125,2112.858154296875,-7738.27001953125
20250902_182709.914289,0.9869502782821655,0.2383805364370346,0.9693171977996826,0.013049721717834473,0.7616194635629654,0.030682802200317383,-6.747189998626709,-178.54298400878906,-179.32089233398438,1.6867974996566772,-0.16948939859867096,0.5926040410995483,49659,-0.061365604400634766,-0.010991339571774006,-0.09713245183229446,0.026099443435668945,0.00017564190784469247,0.5663290023803711,11424.2919921875,2137.959228515625,-7903.1826171875
20250902_182709.924317,0.9857335090637207,0.24693799018859863,0.9689000248908997,0.014266490936279297,0.7530620098114014,0.031099975109100342,-6.8499298095703125,-178.6373291015625,-179.68331909179688,1.7124824523925781,-0.22188420593738556,0.5980871319770813,48754,-0.062199950218200684,-0.011173567734658718,-0.14851067960262299,0.028532981872558594,0.00025621094391681254,0.5692979097366333,11295.9296875,2162.158447265625,-8703.984375
20250902_182709.934403,0.9846632480621338,0.2557462453842163,0.9683420062065125,0.015336751937866211,0.7442537546157837,0.03165799379348755,-6.9164557456970215,-178.42979431152344,-179.4775848388672,1.7291139364242554,-0.2675427198410034,0.5171788930892944,48652,-0.0633159875869751,-0.011364228092133999,-0.19286251068115234,0.030673503875732422,0.00034614611649885774,0.4861592650413513,11163.806640625,2186.798095703125,-8698.0302734375
20250902_182709.945782,0.9837252497673035,0.26476794481277466,0.9678450226783752,0.016274750232696533,0.7352320551872253,0.032154977321624756,-6.961629867553711,-178.41578674316406,-179.16455078125,1.7404074668884277,-0.2535074055194855,0.47364965081214905,48025,-0.06430995464324951,-0.01155167818069458,-0.17764578759670258,0.032549500465393066,0.00043900456512346864,0.44066113233566284,11028.48046875,2210.3388671875,-9213.6826171875
20250902_182709.955024,0.9826359748840332,0.27377405762672424,0.967370331287384,0.017364025115966797,0.7262259423732758,0.03262966871261597,-7.038129806518555,-178.44229125976562,-179.2949676513672,1.7595324516296387,-0.2389383316040039,0.5236278176307678,48350,-0.06525933742523193,-0.011751089245080948,-0.16192790865898132,0.034728050231933594,0.0005425472045317292,0.4883572459220886,10893.388671875,2234.70556640625,-8777.6787109375
20250902_182709.964478,0.9812446236610413,0.2827119827270508,0.9670771956443787,0.01875537633895874,0.7172880172729492,0.03292280435562134,-7.119838714599609,-178.7689971923828,-179.6659393310547,1.7799596786499023,-0.18077868223190308,0.6806069612503052,48045,-0.06584560871124268,-0.011947005055844784,-0.10298607498407364,0.03751075267791748,0.0006504965131171048,0.6424456834793091,10759.3203125,2258.07421875,-8971.7783203125
20250902_182709.974411,0.9797302484512329,0.29148516058921814,0.9668310284614563,0.02026975154876709,0.7085148394107819,0.0331689715385437,-7.019661903381348,-178.73171997070312,179.88282775878906,1.754915475845337,-0.1655977964401245,0.745665967464447,48037,-0.0663379430770874,-0.012143099680542946,-0.08711675554513931,0.04053950309753418,0.0007662841235287488,0.7043601870536804,10627.72265625,2280.988525390625,-8870.751953125
20250902_182709.983771,0.9785564541816711,0.30004003643989563,0.9666235446929932,0.021443545818328857,0.6999599635601044,0.033376455307006836,-7.174260139465332,-178.38906860351562,-179.10464477539062,1.793565034866333,-0.15255489945411682,0.589984655380249,48148,-0.06675291061401367,-0.012340446934103966,-0.07346154749393463,0.042887091636657715,0.0008899893146008253,0.54620760679245,10499.3994140625,2303.61376953125,-8654.09375
20250902_182709.994839,0.9773557782173157,0.3094218373298645,0.9661458134651184,0.022644221782684326,0.6905781626701355,0.03385418653488159,-7.067074298858643,-178.67254638671875,-179.4249725341797,1.7667685747146606,-0.23956820368766785,0.5725389122962952,47747,-0.06770837306976318,-0.012552138417959213,-0.15930768847465515,0.04528844356536865,0.0010288100456818938,0.5262216925621033,10358.6728515625,2327.330322265625,-8938.63671875
20250902_182710.003839,0.9761240482330322,0.31907305121421814,0.9656752347946167,0.023875951766967773,0.6809269487857819,0.0343247652053833,-7.1558027267456055,-178.97711181640625,-179.6588134765625,1.7889506816864014,-0.25434330105781555,0.6438708305358887,46428,-0.0686495304107666,-0.012746925465762615,-0.17294685542583466,0.04775190353393555,0.0011617176933214068,0.5949572324752808,10213.904296875,2348.554931640625,-10134.3134765625
20250902_182710.014048,0.974846363067627,0.32899564504623413,0.9649896621704102,0.025153636932373047,0.6710043549537659,0.035010337829589844,-7.1912455558776855,-179.05517578125,-179.71307373046875,1.7978113889694214,-0.32289573550224304,0.6392769813537598,46514,-0.07002067565917969,-0.012954956851899624,-0.23992009460926056,0.050307273864746094,0.0013088250998407602,0.5876609086990356,10065.0654296875,2370.526611328125,-9921.33984375
20250902_182710.024317,0.9736782908439636,0.3383179306983948,0.9646799564361572,0.026321709156036377,0.6616820693016052,0.03532004356384277,-7.2133917808532715,-178.8065643310547,-179.08868408203125,1.8033479452133179,-0.19236809015274048,0.5922393202781677,46980,-0.07064008712768555,-0.013165626674890518,-0.10856237262487411,0.052643418312072754,0.0014630159130319953,0.538132905960083,9925.2314453125,2392.14990234375,-9336.5068359375
