time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251031_133540.727702,1.0092391967773438,0.07433392852544785,0.9819613099098206,-0.00923919677734375,0.925666093826294,0.018038690090179443,1.461177110671997,179.11917114257812,-175.53030395507812,-1.461177110671997,-0.1443134993314743,-0.09423310309648514,44000,-0.12085922062397003,-0.004650196526199579,-0.018804073333740234,-0.06652221828699112,-0.002152415458112955,-0.0255584716796875,16661.990234375,217.58164978027344,-151.34811401367188
20251031_133540.728375,1.0092271566390991,0.07422874122858047,0.9819897413253784,-0.009227156639099121,0.9257712364196777,0.018010258674621582,84.48058319091797,-144.56556701660156,37.71404266357422,15.0,-0.10675246268510818,-0.06061338260769844,44000,-0.12066873162984848,-0.0048484657891094685,0.018764734268188477,-0.06643553078174591,-0.002244747243821621,0.008066892623901367,16663.8828125,226.83883666992188,168.2996826171875
20251031_133540.729044,1.0091596841812134,0.07410214096307755,0.9820231199264526,-0.009159684181213379,0.9258978366851807,0.017976880073547363,84.55106353759766,-144.57492065429688,37.817230224609375,15.0,-0.1034616157412529,-0.02307986095547676,44000,-0.12044509500265121,-0.005046395119279623,0.022029876708984375,-0.06594972312450409,-0.0023366815876215696,0.045206546783447266,16666.162109375,236.09718322753906,202.5604248046875
20251031_133540.730068,1.009072184562683,0.0739484503865242,0.9820607304573059,-0.009072184562683105,0.9260515570640564,0.017939269542694092,1.2916998863220215,179.80105590820312,-175.2535400390625,-1.2916998863220215,-0.10061408579349518,-0.009122825227677822,44000,-0.12019310891628265,-0.005243933759629726,0.02482295036315918,-0.0653197318315506,-0.0024278408382087946,0.0586247444152832,16668.927734375,245.35693359375,245.90492248535156
20251031_133540.731015,1.0091021060943604,0.07401696592569351,0.9820441603660583,-0.009102106094360352,0.9259830117225647,0.01795583963394165,1.414708137512207,179.17315673828125,-175.4701385498047,-1.414708137512207,-0.13668173551559448,-0.08810130506753922,44000,-0.12030412256717682,-0.0054413569159805775,-0.010936260223388672,-0.06553516536951065,-0.0025187123101204634,-0.020047426223754883,16667.6953125,254.6171112060547,-109.62486267089844
20251031_133540.733141,1.0091891288757324,0.07418522983789444,0.9820025563240051,-0.009189128875732422,0.9258147478103638,0.017997443675994873,84.4683837890625,-144.3437042236328,37.897247314453125,15.0,-0.15368063747882843,-0.1270771622657776,44000,-0.12058287113904953,-0.005639099981635809,-0.027458667755126953,-0.06616172939538956,-0.002610168419778347,-0.05830526351928711,16664.666015625,263.8760986328125,-269.2222595214844
20251031_133540.734015,1.0092554092407227,0.07440745085477829,0.9819594621658325,-0.009255409240722656,0.9255925416946411,0.01804053783416748,84.58502960205078,-145.44696044921875,36.80569839477539,15.0,-0.15515105426311493,-0.1137491837143898,44000,-0.12087160348892212,-0.005837308708578348,-0.0284421443939209,-0.06663894653320312,-0.002702391240745783,-0.04440784454345703,16660.666015625,273.13311767578125,-355.5536193847656
20251031_133540.734863,1.0092487335205078,0.074421226978302,0.98200923204422,-0.009248733520507812,0.925578773021698,0.01799076795578003,84.82247161865234,-148.17636108398438,33.90535354614258,15.0,-0.09372550994157791,-0.0649130642414093,44000,-0.1205381453037262,-0.006035481113940477,0.03284811973571777,-0.06659088283777237,-0.002794911852106452,0.0044727325439453125,16660.41796875,282.38897705078125,-22.041797637939453
20251031_133540.736261,1.0091391801834106,0.074087955057621,0.9820306301116943,-0.009139180183410645,0.9259120225906372,0.017969369888305664,1.4208760261535645,179.16940307617188,-175.56959533691406,-1.4208760261535645,-0.11250531673431396,0.004711787216365337,44000,-0.12039478123188019,-0.006233261898159981,0.014122724533081055,-0.06580209732055664,-0.002886851318180561,0.07340073585510254,16666.416015625,291.6464538574219,533.2350463867188
20251031_133540.738270,1.0090737342834473,0.07389713823795319,0.982041597366333,-0.009073734283447266,0.926102876663208,0.017958402633666992,1.3228979110717773,179.55520629882812,-175.15492248535156,-1.3228979110717773,-0.11951377242803574,-0.024460049346089363,44000,-0.12032129615545273,-0.006430864799767733,0.0072383880615234375,-0.0653308853507042,-0.0029779160395264626,0.04384875297546387,16669.8515625,300.9065246582031,305.3069152832031
20251031_133540.750781,1.0091255903244019,0.07406802475452423,0.9820229411125183,-0.009125590324401855,0.925931990146637,0.01797705888748169,84.5910873413086,-145.19737243652344,37.20530319213867,15.0,-0.13938793540000916,-0.10351671278476715,44000,-0.12044629454612732,-0.006628509610891342,-0.012313127517700195,-0.06570424884557724,-0.0030689125414937735,-0.034743547439575195,16666.775390625,310.16668701171875,-273.4184265136719
20251031_133540.751497,1.0091748237609863,0.07411719113588333,0.9820165634155273,-0.009174823760986328,0.9258828163146973,0.017983436584472656,84.45932006835938,-144.35830688476562,37.88166046142578,15.0,-0.13152459263801575,-0.1022055447101593,44000,-0.12048902362585068,-0.006826292257755995,-0.004209280014038086,-0.06605873256921768,-0.0031604147516191006,-0.03298640251159668,16665.890625,319.4257507324219,-78.66621398925781
20251031_133540.757261,1.0091708898544312,0.07419268041849136,0.9819343686103821,-0.009170889854431152,0.9258072972297668,0.01806563138961792,1.468509554862976,179.43751525878906,-175.42727661132812,-1.468509554862976,-0.18231286108493805,-0.06664682924747467,44000,-0.1210397332906723,-0.007024561986327171,-0.05424857139587402,-0.06603040546178818,-0.0032521432731300592,0.0026357173919677734,16664.53125,328.6842041015625,-120.78285217285156
20251031_133540.767559,1.009200096130371,0.07428912818431854,0.9819790124893188,-0.009200096130371094,0.9257108569145203,0.018020987510681152,1.3015024662017822,179.2591094970703,-175.37155151367188,-1.3015024662017822,-0.09849869459867477,-0.08915289491415024,44000,-0.1207406148314476,-0.0072230384685099125,0.0294649600982666,-0.06624069064855576,-0.003343998221680522,-0.019568204879760742,16662.794921875,337.9418029785156,-154.31642150878906
20251031_133540.779958,1.0091789960861206,0.07419568300247192,0.9820238351821899,-0.009178996086120605,0.9258043169975281,0.01797616481781006,1.3961936235427856,179.5545654296875,-175.50343322753906,-1.3961936235427856,-0.09827835112810135,-0.05538763478398323,44000,-0.12044030427932739,-0.007421022746711969,0.029582977294921875,-0.06608877331018448,-0.0034358936827629805,0.014137029647827148,16664.478515625,347.1993713378906,149.51229858398438
20251031_133540.787391,1.009114384651184,0.07407335191965103,0.9820281863212585,-0.009114384651184082,0.9259266257286072,0.017971813678741455,1.2542994022369385,179.3219757080078,-175.3306121826172,-1.2542994022369385,-0.1251581311225891,-0.025861268863081932,44000,-0.12041115015745163,-0.007618736941367388,0.0028717517852783203,-0.06562356650829315,-0.003527360502630472,0.0432896614074707,16666.6796875,356.4580383300781,195.729736328125
20251031_133540.797263,1.0090886354446411,0.07407305389642715,0.9819706678390503,-0.009088635444641113,0.925926923751831,0.018029332160949707,1.3655376434326172,179.33616638183594,-175.40289306640625,-1.3655376434326172,-0.16657546162605286,-0.05180458351969719,44000,-0.12079652398824692,-0.007816743105649948,-0.03796219825744629,-0.0654381737112999,-0.0036183756310492754,0.017251968383789062,16666.685546875,365.7173156738281,0.476837158203125
20251031_133540.807377,1.009146809577942,0.07416845113039017,0.9819707274436951,-0.009146809577941895,0.9258315563201904,0.01802927255630493,1.383118748664856,179.34713745117188,-175.29954528808594,-1.383118748664856,-0.1287718564271927,-0.10854325443506241,44000,-0.12079612910747528,-0.00801506545394659,3.933906555175781e-05,-0.06585703045129776,-0.0037095528095960617,-0.03897666931152344,16664.96875,374.9761047363281,-152.6355743408203
20251031_133540.816823,1.009108066558838,0.07421233505010605,0.9819608926773071,-0.00910806655883789,0.9257876873016357,0.01803910732269287,1.4484130144119263,179.46583557128906,-175.3132781982422,-1.4484130144119263,-0.13556641340255737,-0.04342108219861984,44000,-0.12086202204227448,-0.00821344181895256,-0.006490945816040039,-0.06557808071374893,-0.0038008273113518953,0.025957822799682617,16664.177734375,384.23419189453125,-70.21427154541016
20251031_133540.826912,1.0091431140899658,0.07421499490737915,0.9819689393043518,-0.00914311408996582,0.9257850050926208,0.018031060695648193,1.3619023561477661,179.33522033691406,-175.48468017578125,-1.3619023561477661,-0.12390916049480438,-0.09320434927940369,44000,-0.12080810964107513,-0.008411827497184277,0.005310773849487305,-0.06583042442798615,-0.0038920831866562366,-0.02348184585571289,16664.130859375,393.4920654296875,-4.255771636962891
20251031_133540.837523,1.0091397762298584,0.07426009327173233,0.9820224046707153,-0.009139776229858398,0.9257398843765259,0.017977595329284668,1.371277093887329,179.63827514648438,-175.5314483642578,-1.371277093887329,-0.09377261996269226,-0.06755352020263672,44000,-0.12044988572597504,-0.008609875105321407,0.03528714179992676,-0.06580638885498047,-0.003983497619628906,0.0022363662719726562,16663.318359375,402.74969482421875,-72.15737915039062
20251031_133540.847434,1.0091776847839355,0.07413996756076813,0.9820755124092102,-0.009177684783935547,0.9258600473403931,0.017924487590789795,1.2801990509033203,179.67703247070312,-175.47572326660156,-1.2801990509033203,-0.09385029971599579,-0.09555314481258392,44000,-0.12009406834840775,-0.008807336911559105,0.03505110740661621,-0.06607933342456818,-0.004075084812939167,-0.025398731231689453,16665.48046875,412.0076904296875,192.20114135742188
20251031_133540.857249,1.0092017650604248,0.0741252675652504,0.9820637106895447,-0.009201765060424805,0.9258747100830078,0.017936289310455322,1.2640843391418457,179.76821899414062,-175.5967254638672,-1.2640843391418457,-0.13696683943271637,-0.08655347675085068,44000,-0.1201731413602829,-0.009004570543766022,-0.007789134979248047,-0.0662527084350586,-0.004166982136666775,-0.016133785247802734,16665.74609375,421.266357421875,23.51999282836914
20251031_133540.867776,1.0092511177062988,0.07437726110219955,0.9820705652236938,-0.009251117706298828,0.9256227612495422,0.017929434776306152,1.2037714719772339,179.91043090820312,-175.8046417236328,-1.2037714719772339,-0.12480505555868149,-0.10393356531858444,44000,-0.12012721598148346,-0.009201832115650177,0.0045239925384521484,-0.06660804897546768,-0.004259246401488781,-0.0330662727355957,16661.208984375,430.5238342285156,-403.1896667480469
20251031_133540.877761,1.009208083152771,0.07459519058465958,0.9820442199707031,-0.009208083152770996,0.9254047870635986,0.017955780029296875,1.1125835180282593,179.7624053955078,-176.20355224609375,-1.1125835180282593,-0.14709079265594482,-0.0418165922164917,44000,-0.12030372768640518,-0.009399200789630413,-0.017387866973876953,-0.06629820168018341,-0.0043515427969396114,0.02883315086364746,16657.287109375,439.77899169921875,-348.6871643066406
20251031_133540.887622,1.009213924407959,0.07464567571878433,0.9821060299873352,-0.009213924407958984,0.9253543019294739,0.017893970012664795,1.1313202381134033,179.7741241455078,-176.1571502685547,-1.1313202381134033,-0.0886913612484932,-0.07469754666090012,44000,-0.11988960206508636,-0.009596374817192554,0.04079461097717285,-0.06634025275707245,-0.0044436524622142315,-0.0039136409759521484,16656.376953125,449.03277587890625,-80.77621459960938
20251031_133540.898663,1.0091451406478882,0.07470786571502686,0.9821081161499023,-0.009145140647888184,0.9252921342849731,0.017891883850097656,1.0449156761169434,179.43087768554688,-176.0718536376953,-1.0449156761169434,-0.12829194962978363,-0.024295341223478317,44000,-0.11987562477588654,-0.009793196804821491,0.0013768672943115234,-0.06584501266479492,-0.004535447806119919,0.04608511924743652,16655.2578125,458.2860107421875,-99.50399780273438
20251031_133540.907922,1.0091229677200317,0.07487741857767105,0.9821078777313232,-0.009122967720031738,0.9251225590705872,0.017892122268676758,0.9504435062408447,179.01638793945312,-176.24488830566406,-0.9504435062408447,-0.13002458214759827,-0.05545629560947418,44000,-0.11987721920013428,-0.009990008547902107,-0.00015735626220703125,-0.06568536907434464,-0.004626788664609194,0.01485586166381836,16652.20703125,467.5380859375,-271.2845764160156
20251031_133540.918154,1.009110450744629,0.07512742280960083,0.9821275472640991,-0.009110450744628906,0.9248725771903992,0.01787245273590088,0.8453883528709412,178.97210693359375,-176.55760192871094,-0.8453883528709412,-0.11695025861263275,-0.06192682683467865,44000,-0.11974543333053589,-0.010186714120209217,0.012981891632080078,-0.06559524685144424,-0.004717955365777016,0.008386373519897461,16647.70703125,476.7880554199219,-400.00677490234375
20251031_133540.927466,1.0091702938079834,0.07565189898014069,0.9821718335151672,-0.009170293807983398,0.9243481159210205,0.017828166484832764,84.86985778808594,-138.3645782470703,42.72193145751953,15.0,-0.10060285776853561,-0.11093032360076904,44000,-0.1194487139582634,-0.010383067652583122,0.029228925704956055,-0.06602611392736435,-0.004809359088540077,-0.040094852447509766,16638.265625,486.0341491699219,-839.161865234375
20251031_133540.937958,1.0092028379440308,0.07637715339660645,0.9821898937225342,-0.009202837944030762,0.9236228466033936,0.01781010627746582,84.9607925415039,-137.6894989013672,43.21440124511719,15.0,-0.11798705160617828,-0.092966228723526,44000,-0.11932770907878876,-0.010579077526926994,0.011919736862182617,-0.0662604346871376,-0.004901224747300148,-0.0218045711517334,16625.2109375,495.2740173339844,-1160.4071044921875
