time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251031_153013.398943,2.0155272483825684,0.09289542585611343,0.9574809074401855,-1.0155272483825684,0.9071045517921448,0.04251909255981445,-1.9413524866104126,-176.36749267578125,-177.91172790527344,1.9413524866104126,-0.30006974935531616,-7.2984299659729,44000,-0.30082258582115173,-0.0049119857139885426,0.005664825439453125,-7.1848554611206055,-0.11729389429092407,0.003719329833984375,21316.95703125,95.25040435791016,-168.07318115234375
20251031_153013.399519,2.0155372619628906,0.09290597587823868,0.9574772715568542,-1.0155372619628906,0.9070940017700195,0.04252272844314575,-1.9223930835723877,-176.34068298339844,-178.08029174804688,1.9223930835723877,-0.3086276948451996,-7.319899559020996,44000,-0.3008483052253723,-0.00537971593439579,-0.0023996829986572266,-7.1849260330200195,-0.1284647434949875,-0.006508827209472656,21316.708984375,104.32139587402344,-16.880035400390625
20251031_153013.400336,2.015516996383667,0.09292176365852356,0.9574728012084961,-1.015516996383667,0.9070782661437988,0.042527198791503906,-2.0011179447174072,-176.16671752929688,-178.00531005859375,2.0011179447174072,-0.3096778392791748,-7.311245441436768,44000,-0.30087992548942566,-0.005847490392625332,-0.002950429916381836,-7.184782981872559,-0.13963554799556732,0.013172626495361328,21316.337890625,113.39225769042969,-25.260448455810547
20251031_153013.401553,2.0155537128448486,0.09290359169244766,0.9574993848800659,-1.0155537128448486,0.9070963859558105,0.04250061511993408,-1.9549199342727661,-176.267333984375,-177.89230346679688,1.9549199342727661,-0.28946176171302795,-7.359714508056641,44000,-0.3006918430328369,-0.006315143313258886,0.017545223236083984,-7.185042381286621,-0.15080644190311432,-0.023865699768066406,21316.765625,122.46312713623047,29.075145721435547
20251031_153013.402743,2.0154852867126465,0.09235821664333344,0.9574934244155884,-1.0154852867126465,0.9076417684555054,0.04250657558441162,-2.230257272720337,-174.97886657714844,-177.10540771484375,2.230257272720337,-0.3114506006240845,-7.302058696746826,44000,-0.3007340133190155,-0.006782683078199625,-0.003933906555175781,-7.184558391571045,-0.1619771420955658,0.044476985931396484,21329.58203125,131.5368194580078,872.60009765625
20251031_153013.404002,2.015517473220825,0.09273974597454071,0.9574512839317322,-1.0155174732208252,0.9072602391242981,0.04254871606826782,-2.0159382820129395,-176.1577911376953,-178.12310791015625,2.0159382820129395,-0.3360953629016876,-7.378855228424072,44000,-0.301032155752182,-0.0072504873387515545,-0.027812719345092773,-7.184786319732666,-0.17314766347408295,-0.02092123031616211,21320.615234375,140.611328125,-610.4468994140625
20251031_153013.405409,2.0155422687530518,0.09290491789579391,0.9574800729751587,-1.0155422687530518,0.9070950746536255,0.04251992702484131,-1.9196826219558716,-176.35108947753906,-178.00143432617188,1.9196826219558716,-0.28954607248306274,-7.385396957397461,44000,-0.3008284866809845,-0.007718364708125591,0.019000768661499023,-7.184961318969727,-0.18431849777698517,-0.016117095947265625,21316.734375,149.68310546875,-264.27508544921875
20251031_153013.407009,2.0155277252197266,0.09296637773513794,0.9574823975563049,-1.0155277252197266,0.9070336222648621,0.04251760244369507,-1.9528154134750366,-176.15884399414062,-177.97726440429688,1.9528154134750366,-0.3074638843536377,-7.370894908905029,44000,-0.3008120357990265,-0.008186071179807186,0.0015342235565185547,-7.184858798980713,-0.19548937678337097,0.009453296661376953,21315.291015625,158.75375366210938,-98.33573913574219
20251031_153013.408488,2.0155413150787354,0.09293476492166519,0.9574785828590393,-1.0155413150787354,0.907065212726593,0.04252141714096069,-1.9615449905395508,-176.0872039794922,-178.0481414794922,1.9615449905395508,-0.3120105266571045,-7.400448322296143,44000,-0.30083903670310974,-0.008653786033391953,-0.0025177001953125,-7.184954643249512,-0.20666025578975677,-0.00883340835571289,21316.033203125,167.82424926757812,50.580501556396484
20251031_153013.409414,2.015523910522461,0.09285170584917068,0.9574682116508484,-1.015523910522461,0.9071483016014099,0.04253178834915161,-2.0076956748962402,-176.10772705078125,-178.0386505126953,2.0076956748962402,-0.3168789744377136,-7.391349792480469,44000,-0.30091241002082825,-0.009121578186750412,-0.006844997406005859,-7.184831619262695,-0.21783111989498138,0.01131296157836914,21317.984375,176.8953094482422,132.89451599121094
