time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,roll_command,pitch_command,yaw_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20250902_175704.725265,1.0148274898529053,0.09210655093193054,0.9788753390312195,-0.014827489852905273,0.9078934490680695,0.021124660968780518,-1.694876790046692,-178.3656768798828,-179.09234619140625,0.423719197511673,-0.07237489521503448,-0.025330178439617157,55000,-0.042249321937561035,-0.008522246032953262,-0.021603325381875038,-0.029654979705810547,-0.0059700352139770985,0.01029483787715435,13618.4013671875,1991.55419921875,-84.87764739990234
20250902_175704.736757,1.0147398710250854,0.0919903963804245,0.9788801670074463,-0.01473987102508545,0.9080096036195755,0.02111983299255371,-1.6848063468933105,-178.38064575195312,-179.0690155029297,0.42120158672332764,-0.049278780817985535,0.0029943848494440317,55000,-0.04223966598510742,-0.008654792793095112,0.0016156788915395737,-0.0294797420501709,-0.0060628061182796955,0.038536932319402695,13620.14453125,2022.416259765625,111.06011199951172
20250902_175704.746046,1.0146851539611816,0.09172507375478745,0.978901743888855,-0.01468515396118164,0.9082749262452126,0.02109825611114502,-1.7270797491073608,-178.4043426513672,-179.26345825195312,0.4317699372768402,-0.04330846667289734,-0.009964674711227417,55000,-0.04219651222229004,-0.008779536932706833,0.007667583413422108,-0.02937030792236328,-0.0061497497372329235,0.025555383414030075,13624.1240234375,2051.485595703125,269.38665771484375
20250902_175704.765386,1.0146616697311401,0.09158943593502045,0.9790179133415222,-0.014661669731140137,0.9084105640649796,0.020982086658477783,-1.8311822414398193,-178.6946563720703,-178.7923583984375,0.45779556035995483,-0.030553145334124565,-0.030217071995139122,55000,-0.041964173316955566,-0.009030635468661785,0.020441662520170212,-0.029323339462280273,-0.006324865855276585,0.0054311323910951614,13626.158203125,2110.204345703125,68.19256591796875
20250902_175704.775304,1.0147331953048706,0.09169956296682358,0.9789987802505493,-0.014733195304870605,0.9083004370331764,0.021001219749450684,-1.851312279701233,-178.7239227294922,-178.75534057617188,0.4628280699253082,-0.05795656889677048,-0.06928527355194092,55000,-0.04200243949890137,-0.009154679253697395,-0.006799447815865278,-0.02946639060974121,-0.006411716341972351,-0.033407166600227356,13624.5068359375,2139.279296875,-111.81869506835938
20250902_175704.777380,1.014764666557312,0.09209629893302917,0.9789183139801025,-0.014764666557312012,0.9079037010669708,0.02108168601989746,-1.685585618019104,-178.3743896484375,-179.0553741455078,0.421396404504776,-0.18585366010665894,-0.1051015630364418,55000,-0.04216337203979492,-0.009181112982332706,-0.13450917601585388,-0.029529333114624023,-0.006430244538933039,-0.06914198398590088,13618.5556640625,2145.458740234375,-1894.835693359375
20250902_175704.785354,1.0148009061813354,0.09214140474796295,0.9789103865623474,-0.01480090618133545,0.907858595252037,0.021089613437652588,-1.69198477268219,-178.3661651611328,-179.08163452148438,0.4229961931705475,-0.054969314485788345,-0.057184454053640366,55000,-0.042179226875305176,-0.009281150996685028,-0.0035089366137981415,-0.0296018123626709,-0.006500379182398319,-0.021082263439893723,13617.87890625,2168.789794921875,-57.04377746582031
20250902_175704.795042,1.0147874355316162,0.0920645222067833,0.9788663983345032,-0.014787435531616211,0.9079354777932167,0.021133601665496826,-1.6965851783752441,-178.36952209472656,-179.074462890625,0.42414629459381104,-0.06719980388879776,-0.02991446666419506,55000,-0.04226720333099365,-0.009406760334968567,-0.01552584022283554,-0.029574871063232422,-0.006588401272892952,0.006248805206269026,13619.0322265625,2198.049560546875,77.53152465820312
20250902_175704.805337,1.0147374868392944,0.09198319166898727,0.9788728356361389,-0.014737486839294434,0.9080168083310127,0.021127164363861084,-1.6896235942840576,-178.38473510742188,-179.066650390625,0.4224058985710144,-0.049565400928258896,-0.013471778482198715,55000,-0.04225432872772217,-0.00953519158065319,0.002224120544269681,-0.029474973678588867,-0.006678128149360418,0.022681323811411858,13620.251953125,2227.942626953125,80.28604888916016
20250902_175704.815541,1.014690637588501,0.0916169285774231,0.9790180325508118,-0.014690637588500977,0.9083830714225769,0.020981967449188232,-1.8346505165100098,-178.73741149902344,-178.7613067626953,0.45866262912750244,-0.0008488037274219096,-0.014614986255764961,55000,-0.041963934898376465,-0.00966162420809269,0.050776753574609756,-0.029381275177001953,-0.0067664859816432,0.021532773971557617,13625.74609375,2257.483642578125,365.9591979980469
20250902_175704.825336,1.0146907567977905,0.09151975810527802,0.9790218472480774,-0.014690756797790527,0.908480241894722,0.020978152751922607,-1.862778663635254,-178.7828826904297,-178.94430541992188,0.4656946659088135,-0.05040912330150604,-0.03629099205136299,55000,-0.041956305503845215,-0.009787543676793575,0.0013347248313948512,-0.029381513595581055,-0.006854658015072346,-5.481905463966541e-05,13627.2041015625,2287.01708984375,97.13996124267578
20250902_175704.835723,1.0146777629852295,0.09193985164165497,0.9789453744888306,-0.014677762985229492,0.908060148358345,0.021054625511169434,-1.7096902132034302,-178.3096160888672,-179.05995178222656,0.42742255330085754,-0.07814828306436539,-0.03046693652868271,55000,-0.04210925102233887,-0.009916746988892555,-0.026122288778424263,-0.029355525970458984,-0.006944932974874973,0.005833521950989962,13620.90234375,2317.2626953125,-409.9986267089844
20250902_175704.845076,1.0148396492004395,0.09202109277248383,0.9789242744445801,-0.014839649200439453,0.9079789072275162,0.021075725555419922,-1.6900501251220703,-178.4514923095703,-179.3122100830078,0.4225125312805176,-0.059867050498723984,-0.11412409693002701,55000,-0.042151451110839844,-0.010038326494395733,-0.007677273824810982,-0.029679298400878906,-0.0070301140658557415,-0.07741468399763107,13619.68359375,2345.64990234375,-84.45620727539062
20250902_175704.856233,1.0148197412490845,0.09214398264884949,0.9788891673088074,-0.014819741249084473,0.9078560173511505,0.021110832691192627,-1.698117971420288,-178.36387634277344,-179.07041931152344,0.424529492855072,-0.0642763152718544,-0.027903538197278976,55000,-0.042221665382385254,-0.010169167071580887,-0.011885486543178558,-0.029639482498168945,-0.007122101727873087,0.008858045563101768,13617.83984375,2376.1552734375,-118.86927795410156
20250902_175704.865580,1.0147825479507446,0.09202848374843597,0.9788594841957092,-0.014782547950744629,0.907971516251564,0.02114051580429077,-1.693501591682434,-178.3519744873047,-179.1267852783203,0.4233753979206085,-0.06323966383934021,-0.019208760932087898,55000,-0.04228103160858154,-0.010292630642652512,-0.01066600065678358,-0.029565095901489258,-0.007208602968603373,0.017564937472343445,13619.572265625,2404.896240234375,118.57740783691406
20250902_175704.875302,1.0147286653518677,0.09168589860200882,0.978971540927887,-0.014728665351867676,0.9083141013979912,0.021028459072113037,-1.8332291841506958,-178.72225952148438,-178.74253845214844,0.45830729603767395,-0.013439875096082687,-0.012084591202437878,55000,-0.042056918144226074,-0.010419730097055435,0.03903677314519882,-0.02945733070373535,-0.007297551725059748,0.02467029169201851,13624.7119140625,2434.54931640625,340.9859313964844
20250902_175704.885082,1.01467764377594,0.0916345864534378,0.979009747505188,-0.014677643775939941,0.9083654135465622,0.02099025249481201,-1.8393795490264893,-178.70579528808594,-178.76675415039062,0.4598448872566223,-0.03894323483109474,-0.012903280556201935,55000,-0.04198050498962402,-0.010543848387897015,0.013581118546426296,-0.029355287551879883,-0.007384414318948984,0.023836422711610794,13625.4814453125,2463.616455078125,52.11341857910156
20250902_175704.895129,1.014699101448059,0.0917300209403038,0.9790365099906921,-0.014699101448059082,0.9082699790596962,0.02096349000930786,-1.8512827157974243,-178.6914520263672,-178.77032470703125,0.4628206789493561,-0.04324490204453468,-0.04672573134303093,55000,-0.04192698001861572,-0.010669910348951817,0.009351986460387707,-0.029398202896118164,-0.007472685072571039,-0.009854844771325588,13624.0498046875,2493.183837890625,-95.28284454345703
20250902_175704.905289,1.0147687196731567,0.09195701777935028,0.9789134860038757,-0.014768719673156738,0.9080429822206497,0.021086513996124268,-1.71271550655365,-178.4259796142578,-179.23777770996094,0.4281788766384125,-0.09548050910234451,-0.06871603429317474,55000,-0.042173027992248535,-0.01079768780618906,-0.04250979423522949,-0.029537439346313477,-0.007562229409813881,-0.03161636367440224,13620.64453125,2523.079833984375,-224.10470581054688
20250902_175704.914796,1.0148411989212036,0.0920400470495224,0.9788854122161865,-0.014841198921203613,0.9079599529504776,0.021114587783813477,-1.718577265739441,-178.44960021972656,-179.2642059326172,0.42964431643486023,-0.0631415992975235,-0.07123025506734848,55000,-0.04222917556762695,-0.010922208428382874,-0.00999021902680397,-0.029682397842407227,-0.007649597246199846,-0.03389826416969299,13619.3994140625,2552.104248046875,-84.41841125488281
20250902_175704.924982,1.014844536781311,0.09197276085615158,0.9789179563522339,-0.014844536781311035,0.9080272391438484,0.021082043647766113,-1.6912171840667725,-178.4677276611328,-179.29083251953125,0.4228042960166931,-0.04176730290055275,-0.03897007182240486,55000,-0.04216408729553223,-0.011048194952309132,0.011444978415966034,-0.02968907356262207,-0.007738230284303427,-0.0015427663456648588,13620.408203125,2581.473388671875,67.60832214355469
20250902_175704.935041,1.014779806137085,0.09172452986240387,0.9789554476737976,-0.014779806137084961,0.9082754701375961,0.021044552326202393,-1.8242673873901367,-178.7592010498047,-178.74996948242188,0.4560668468475342,-0.04023108631372452,-0.007812073919922113,55000,-0.042089104652404785,-0.011175433173775673,0.013033449649810791,-0.029559612274169922,-0.007827706634998322,0.029575245454907417,13624.1318359375,2611.188720703125,246.55657958984375
20250902_175704.945083,1.014654517173767,0.0918525904417038,0.9789211750030518,-0.01465451717376709,0.9081474095582962,0.021078824996948242,-1.7051563262939453,-178.29946899414062,-179.06642150878906,0.42628908157348633,-0.0653824508190155,0.020055590197443962,55000,-0.042157649993896484,-0.011302579194307327,-0.011922224424779415,-0.02930903434753418,-0.007916552014648914,0.05728117749094963,13622.2109375,2640.886962890625,-127.27899932861328
20250902_175704.955226,1.0146806240081787,0.09165520966053009,0.9790224432945251,-0.014680624008178711,0.9083447903394699,0.020977556705474854,-1.8422858715057373,-178.71688842773438,-178.72801208496094,0.4605714678764343,-0.017749300226569176,-0.049438852816820145,55000,-0.04195511341094971,-0.011428074911236763,0.035633888095617294,-0.029361248016357422,-0.008004087954759598,-0.012073514983057976,13625.171875,2670.24755859375,198.43878173828125
20250902_175704.964716,1.0147091150283813,0.09182275086641312,0.9790103435516357,-0.014709115028381348,0.9081772491335869,0.020989656448364258,-1.872856616973877,-178.8470458984375,-178.90577697753906,0.46821415424346924,-0.05779557302594185,-0.05070306360721588,55000,-0.041979312896728516,-0.011553144082427025,-0.004263115581125021,-0.029418230056762695,-0.00809167418628931,-0.013193157501518726,13622.6591796875,2699.57080078125,-168.65707397460938
20250902_175704.974954,1.0148413181304932,0.0920005738735199,0.9789287447929382,-0.014841318130493164,0.9079994261264801,0.021071255207061768,-1.6912450790405273,-178.4443359375,-179.29367065429688,0.42281126976013184,-0.08230467140674591,-0.09851250797510147,55000,-0.042142510414123535,-0.011679667979478836,-0.02848248928785324,-0.029682636260986328,-0.00818056520074606,-0.06064930558204651,13619.9912109375,2729.16357421875,-177.3430938720703
20250902_175704.984953,1.0147979259490967,0.09209470450878143,0.9789135456085205,-0.01479792594909668,0.9079052954912186,0.021086454391479492,-1.7013119459152222,-178.3605194091797,-179.08200073242188,0.42532798647880554,-0.05931907147169113,-0.01782654970884323,55000,-0.042172908782958984,-0.011805648915469646,-0.0053405119106173515,-0.02959585189819336,-0.008269136771559715,0.020038438960909843,13618.5791015625,2758.55712890625,-94.49864196777344
20250902_175705.005035,1.014772653579712,0.0917544960975647,0.9789814949035645,-0.014772653579711914,0.9082455039024353,0.021018505096435547,-1.8275511264801025,-178.73692321777344,-178.7486114501953,0.45688778162002563,-0.04220440611243248,-0.0321793407201767,55000,-0.042037010192871094,-0.01205828320235014,0.011890889145433903,-0.029545307159423828,-0.008446563966572285,0.005812528543174267,13623.6826171875,2817.5830078125,170.10079956054688
20250902_175705.006848,1.014735221862793,0.0916653499007225,0.9789839386940002,-0.014735221862792969,0.9083346500992775,0.021016061305999756,-1.8297710418701172,-178.73423767089844,-178.77276611328125,0.4574427604675293,-0.04971452057361603,0.05065026134252548,55000,-0.04203212261199951,-0.012082794681191444,0.004400399047881365,-0.029470443725585938,-0.008463770151138306,0.08858447521924973,13625.01953125,2823.321044921875,458.63043212890625
20250902_175705.014941,1.0147587060928345,0.09157062321901321,0.9790289402008057,-0.014758706092834473,0.9084293767809868,0.020971059799194336,-1.831116795539856,-178.83529663085938,-178.9610595703125,0.457779198884964,-0.03484370559453964,-0.05127974599599838,55000,-0.04194211959838867,-0.012185676023364067,0.019284090027213097,-0.029517412185668945,-0.008536038920283318,-0.01322629489004612,13626.4404296875,2847.433837890625,115.97820281982422
20250902_175705.024958,1.0147038698196411,0.09182407706975937,0.9789122343063354,-0.014703869819641113,0.9081759229302406,0.02108776569366455,-1.7371563911437988,-178.4011993408203,-179.2590789794922,0.4342890977859497,-0.0958765372633934,-0.012470531277358532,55000,-0.0421755313873291,-0.012310194782912731,-0.04139081388711929,-0.029407739639282227,-0.008623265661299229,0.025560474023222923,13622.638671875,2876.565673828125,-256.8277893066406
20250902_175705.034899,1.0147578716278076,0.0918598398566246,0.9789432883262634,-0.014757871627807617,0.9081401601433754,0.021056711673736572,-1.6943602561950684,-178.44851684570312,-179.2547607421875,0.4235900640487671,-0.043639104813337326,-0.06316287070512772,55000,-0.042113423347473145,-0.012436145916581154,0.010910466313362122,-0.029515743255615234,-0.00871131382882595,-0.02493581548333168,13622.1025390625,2905.968505859375,-35.899532318115234
20250902_175705.044911,1.0147621631622314,0.09203273802995682,0.9788907170295715,-0.014762163162231445,0.9079672619700432,0.021109282970428467,-1.685225009918213,-178.37179565429688,-179.08055114746094,0.4213062524795532,-0.07316205650568008,-0.04029633477330208,55000,-0.042218565940856934,-0.012562776915729046,-0.01838071644306183,-0.02952432632446289,-0.008799967356026173,-0.001972041791304946,13619.5087890625,2935.51123046875,-172.7174072265625
20250902_175705.054829,1.0148029327392578,0.09179942309856415,0.9789943695068359,-0.014802932739257812,0.9082005769014359,0.021005630493164062,-1.8132628202438354,-178.76443481445312,-178.8046417236328,0.45331570506095886,-0.018823083490133286,-0.0570429190993309,55000,-0.042011260986328125,-0.012690529227256775,0.035878706723451614,-0.029605865478515625,-0.008889649994671345,-0.018547402694821358,13623.0087890625,2965.3525390625,230.74461364746094
20250902_175705.064870,1.0147581100463867,0.09170922636985779,0.9789981842041016,-0.014758110046386719,0.9082907736301422,0.021001815795898438,-1.8391298055648804,-178.73753356933594,-178.7779083251953,0.4597824513912201,-0.05349041894078255,-0.017952362075448036,55000,-0.042003631591796875,-0.012817016802728176,0.0013302279403433204,-0.029516220092773438,-0.008978661149740219,0.02054251916706562,13624.361328125,2994.979736328125,89.86461639404297
20250902_175705.075128,1.014753818511963,0.09173819422721863,0.978995680809021,-0.01475381851196289,0.9082618057727814,0.021004319190979004,-1.838187336921692,-178.75254821777344,-178.73826599121094,0.459546834230423,-0.05582619085907936,-0.03660532459616661,55000,-0.04200863838195801,-0.012943316251039505,-0.0008742364589124918,-0.02950763702392578,-0.009067394770681858,0.001969708362594247,13623.9267578125,3024.564453125,-28.90332794189453
20250902_175705.094156,1.014696478843689,0.09191177785396576,0.9789185523986816,-0.014696478843688965,0.9080882221460342,0.02108144760131836,-1.7072104215621948,-178.30862426757812,-179.07260131835938,0.4268026053905487,-0.0690937265753746,-0.025209391489624977,55000,-0.04216289520263672,-0.013191384263336658,-0.013739445246756077,-0.02939295768737793,-0.009240983985364437,0.013424551114439964,13621.3232421875,3082.556396484375,-88.3477554321289
20250902_175705.095874,1.014732837677002,0.09181483089923859,0.9789420962333679,-0.014732837677001953,0.9081851691007614,0.02105790376663208,-1.7106937170028687,-178.44293212890625,-179.28607177734375,0.42767342925071716,0.01224338635802269,-0.1758531779050827,55000,-0.04211580753326416,-0.013206802308559418,0.06756599992513657,-0.029465675354003906,-0.009251751936972141,-0.13713575899600983,13622.77734375,3086.15576171875,794.908447265625
20250902_175705.104300,1.0147367715835571,0.09173358231782913,0.9789754152297974,-0.014736771583557129,0.9082664176821709,0.021024584770202637,-1.8365894556045532,-178.7102508544922,-178.76315307617188,0.4591473639011383,-0.04231834039092064,-0.04082939773797989,55000,-0.04204916954040527,-0.013319614343345165,0.013050442561507225,-0.029473543167114258,-0.009330752305686474,-0.002025103196501732,13623.99609375,3112.531982421875,90.9245376586914
20250902_175705.114727,1.014694094657898,0.09192047268152237,0.9789103865623474,-0.01469409465789795,0.9080795273184776,0.021089613437652588,-1.7135443687438965,-178.3291778564453,-179.07472229003906,0.4283860921859741,-0.0783078745007515,-0.019243238493800163,55000,-0.042179226875305176,-0.013446390628814697,-0.022682253271341324,-0.0293881893157959,-0.00941934809088707,0.019564297050237656,13621.193359375,3142.14892578125,-186.25169372558594
20250902_175705.125122,1.014743685722351,0.09200873970985413,0.9789168834686279,-0.014743685722351074,0.9079912602901459,0.02108311653137207,-1.6907081604003906,-178.34654235839844,-179.0757598876953,0.42267704010009766,-0.053480036556720734,-0.06166674569249153,55000,-0.04216623306274414,-0.013573694042861462,0.002259889617562294,-0.02948737144470215,-0.009508209303021431,-0.022671164944767952,13619.869140625,3171.84326171875,-87.72251892089844
20250902_175705.135061,1.0148833990097046,0.09175057709217072,0.9789994359016418,-0.01488339900970459,0.9082494229078293,0.021000564098358154,-1.8242472410202026,-178.85885620117188,-179.02053833007812,0.45606181025505066,-0.026958204805850983,-0.10329920053482056,55000,-0.04200112819671631,-0.013700602576136589,0.028743525967001915,-0.02976679801940918,-0.009597553871572018,-0.06393485516309738,13623.7412109375,3201.510986328125,256.82391357421875
20250902_175705.145069,1.014836072921753,0.09195568412542343,0.9789296388626099,-0.01483607292175293,0.9080443158745766,0.021070361137390137,-1.6956526041030884,-178.48233032226562,-179.29299926757812,0.4239131510257721,-0.0803111270070076,-0.017665648832917213,55000,-0.04214072227478027,-0.013827260583639145,-0.02434314601123333,-0.02967214584350586,-0.009687026962637901,0.021693523973226547,13620.6650390625,3231.1298828125,-204.38650512695312
20250902_175705.154323,1.0147252082824707,0.09183275699615479,0.9789091348648071,-0.014725208282470703,0.9081672430038452,0.02109086513519287,-1.7322269678115845,-178.4293212890625,-179.24301147460938,0.4330567419528961,-0.06351830810308456,0.013266684487462044,55000,-0.04218173027038574,-0.013950147666037083,-0.007386431563645601,-0.029450416564941406,-0.009773189201951027,0.05249029025435448,13622.5087890625,3259.803955078125,126.52484893798828
20250902_175705.164378,1.014694333076477,0.09152483940124512,0.9790008068084717,-0.01469433307647705,0.9084751605987549,0.02099919319152832,-1.8635305166244507,-178.7949981689453,-178.9519805908203,0.46588262915611267,-0.024214521050453186,-0.025147298350930214,55000,-0.04199838638305664,-0.014077305793762207,0.03186117112636566,-0.0293886661529541,-0.009862068109214306,0.014103435911238194,13627.126953125,3289.531982421875,305.7677917480469
20250902_175705.175072,1.0146970748901367,0.09166429191827774,0.9790000319480896,-0.014697074890136719,0.9083357080817223,0.0209999680519104,-1.8517515659332275,-178.69314575195312,-178.7825927734375,0.4629378914833069,-0.05647166073322296,-0.04058282449841499,55000,-0.0419999361038208,-0.014205805025994778,-0.00026592143694870174,-0.029394149780273438,-0.009951992891728878,-0.0012366807786747813,13625.03515625,3319.641357421875,-136.7376708984375
20250902_175705.185094,1.0147558450698853,0.09202069789171219,0.9789029955863953,-0.014755845069885254,0.9079793021082878,0.021097004413604736,-1.6903518438339233,-178.37867736816406,-179.08277893066406,0.42258796095848083,-0.09035986661911011,-0.06648362427949905,55000,-0.04219400882720947,-0.014332578517496586,-0.033833280205726624,-0.029511690139770508,-0.010040689259767532,-0.026931243017315865,13619.689453125,3349.269287109375,-355.04754638671875
20250902_175705.195045,1.0148144960403442,0.09211142361164093,0.9788938164710999,-0.014814496040344238,0.9078885763883591,0.021106183528900146,-1.6861343383789062,-178.35614013671875,-179.11767578125,0.42153358459472656,-0.059902582317590714,-0.06689758598804474,55000,-0.04221236705780029,-0.01445844117552042,-0.003231775714084506,-0.029628992080688477,-0.010128877125680447,-0.02713971957564354,13618.3291015625,3378.60302734375,-91.26468658447266
20250902_175705.205034,1.0148087739944458,0.09205184131860733,0.9788740277290344,-0.0148087739944458,0.9079481586813927,0.021125972270965576,-1.6836458444595337,-178.3599853515625,-179.0831298828125,0.4209114611148834,-0.06377541273832321,-0.03719824552536011,55000,-0.04225194454193115,-0.014584909193217754,-0.006938556674867868,-0.0296175479888916,-0.010217586532235146,0.0026368903927505016,13619.22265625,3408.05712890625,59.68980026245117
20250902_175705.214762,1.0147775411605835,0.09186451882123947,0.9789329171180725,-0.014777541160583496,0.9081354811787605,0.02106708288192749,-1.6765170097351074,-178.50006103515625,-179.29393005371094,0.41912925243377686,-0.03586071357131004,-0.025233859196305275,55000,-0.04213416576385498,-0.014709247276186943,0.02098270133137703,-0.029555082321166992,-0.010304774157702923,0.014625998213887215,13622.0322265625,3437.046142578125,190.6980438232422
20250902_175705.225071,1.0147391557693481,0.091591015458107,0.9790429472923279,-0.014739155769348145,0.908408984541893,0.02095705270767212,-1.8240621089935303,-178.82577514648438,-178.98548889160156,0.45601552724838257,-0.018893662840127945,-0.02251511439681053,55000,-0.04191410541534424,-0.014837493188679218,0.03785793483257294,-0.02947831153869629,-0.010394850745797157,0.017358047887682915,13626.134765625,3467.073974609375,268.868408203125
20250902_175705.234767,1.0146702527999878,0.09166762977838516,0.9790637493133545,-0.014670252799987793,0.9083323702216148,0.020936250686645508,-1.8533904552459717,-178.67630004882812,-178.75634765625,0.4633476138114929,-0.04938293620944023,-0.007389736827462912,55000,-0.041872501373291016,-0.014960319735109806,0.007449883036315441,-0.029340505599975586,-0.010481075383722782,0.032431844621896744,13624.9853515625,3495.925537109375,-78.39454650878906
20250902_175705.254447,1.0146840810775757,0.09192563593387604,0.9789168834686279,-0.014684081077575684,0.908074364066124,0.02108311653137207,-1.7103142738342285,-178.32638549804688,-179.08932495117188,0.42757856845855713,-0.08298880606889725,-0.043195080012083054,55000,-0.04216623306274414,-0.015213344246149063,-0.025609232485294342,-0.029368162155151367,-0.010657836683094501,-0.003169083036482334,13621.115234375,3555.17138671875,-128.5398406982422
