time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_153443,-0.08474644273519516,-0.12026405334472656,1.5409289598464966,56000
20250902_153443,-0.027273058891296387,-0.05670728161931038,1.3038967847824097,56000
20250902_153443,-0.06213461235165596,-0.061778776347637177,1.2853847742080688,56000
20250902_153443,-0.05670490488409996,-0.07627658545970917,1.3556599617004395,56000
20250902_153443,-0.038685593754053116,-0.07095912843942642,1.3422423601150513,56000
20250902_153443,-0.0028557227924466133,-0.03686726465821266,1.2883224487304688,56000
20250902_153443,-0.060955584049224854,-0.07675601541996002,1.3854972124099731,56000
20250902_153443,-0.04697268456220627,-0.07191704958677292,1.40419602394104,56000
20250902_153443,-0.05677471309900284,-0.0632806122303009,1.1982862949371338,56000
20250902_153443,-0.05498175323009491,-0.0743657723069191,1.2200794219970703,56000
20250902_153443,-0.041978199034929276,-0.06669732183218002,1.1900577545166016,56000
20250902_153443,-0.03818560391664505,-0.0898948609828949,1.2883753776550293,56000
20250902_153443,-0.04737512394785881,-0.0684640109539032,1.4630868434906006,56000
20250902_153443,-0.06643906235694885,-0.08807437866926193,1.5176103115081787,56000
20250902_153443,-0.021953055635094643,-0.05333675071597099,1.2183109521865845,56000
20250902_153443,-0.06913591921329498,-0.08592860400676727,1.3287711143493652,56000
20250902_153443,-0.04153520613908768,-0.057047948241233826,1.241929054260254,56000
20250902_153443,-0.0159057155251503,-0.06336332112550735,1.1843366622924805,56000
20250902_153443,-0.05422932282090187,-0.06821080297231674,1.348514199256897,56000
20250902_153443,-0.0543580986559391,-0.069666787981987,1.3340967893600464,56000
20250902_153443,-0.05700012296438217,-0.06933201104402542,1.0761196613311768,56000
20250902_153443,-0.0678386464715004,-0.10109630972146988,1.222051739692688,56000
20250902_153443,-0.04360372945666313,-0.08276335895061493,1.3157693147659302,56000
20250902_153443,-0.03715222328901291,-0.08524319529533386,1.3053020238876343,56000
20250902_153443,-0.057172879576683044,-0.06479549407958984,1.4442996978759766,56000
20250902_153443,-0.0799301415681839,-0.09677310287952423,1.3984159231185913,56000
20250902_153443,-0.03793146461248398,-0.07368354499340057,1.177175521850586,56000
20250902_153443,-0.09529554098844528,-0.07348017394542694,1.0857040882110596,56000
20250902_153443,-0.14082442224025726,-0.11418049037456512,1.04412043094635,56000
20250902_153443,-0.07429256290197372,-0.08847612887620926,0.9633927345275879,56000
