time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_153213,-0.05075377598404884,-0.05121597647666931,-2.524534225463867,56000
20250902_153213,-0.04224328324198723,-0.06524867564439774,-2.4935269355773926,56000
20250902_153213,-0.018258312717080116,-0.0590447261929512,-2.5504162311553955,56000
20250902_153213,-0.0275092963129282,-0.07778464257717133,-2.590013265609741,56000
20250902_153214,-0.06683814525604248,-0.09667347371578217,-2.384463310241699,56000
20250902_153214,-0.015780659392476082,-0.054622747004032135,-2.493830919265747,56000
20250902_153214,-0.0710393488407135,-0.06495342403650284,-2.4452900886535645,56000
20250902_153214,-0.05105619877576828,-0.08072300255298615,-2.376494884490967,56000
20250902_153214,-0.01028634887188673,-0.050391167402267456,-2.4581589698791504,56000
20250902_153214,-0.016090089455246925,-0.0485406219959259,-2.599963665008545,56000
20250902_153214,-0.04746955260634422,-0.07602701336145401,-2.573399782180786,56000
20250902_153214,-0.03373236954212189,-0.06267891079187393,-2.6129908561706543,56000
20250902_153214,-0.0651811808347702,-0.06914955377578735,-2.5532870292663574,56000
20250902_153214,-0.05935321003198624,-0.09523473680019379,-2.4272167682647705,56000
20250902_153214,-0.018791917711496353,-0.04023164138197899,-2.541929006576538,56000
20250902_153214,-0.025104301050305367,-0.07348252832889557,-2.5823910236358643,56000
20250902_153214,-0.04418793320655823,-0.04867798089981079,-2.693290948867798,56000
20250902_153214,-0.035220883786678314,-0.11963917315006256,-2.528271198272705,56000
20250902_153214,-0.06601317971944809,-0.06960056722164154,-2.484100341796875,56000
20250902_153214,-0.06832308322191238,-0.08460181206464767,-2.422717332839966,56000
20250902_153214,-0.029469216242432594,-0.052599579095840454,-2.4608147144317627,56000
20250902_153214,-0.018166402354836464,-0.04074572026729584,-2.637726306915283,56000
20250902_153214,-0.0478702187538147,-0.07039859145879745,-2.669586658477783,56000
20250902_153214,-0.042025644332170486,-0.07863219082355499,-2.684739589691162,56000
20250902_153214,-0.06685672700405121,-0.07480629533529282,-2.682849645614624,56000
20250902_153214,-0.031045464798808098,-0.08389747887849808,-2.625298261642456,56000
20250902_153214,-0.03548431396484375,-0.09237247705459595,-2.6099908351898193,56000
20250902_153214,-0.023722602054476738,-0.06860571354627609,-2.7572696208953857,56000
20250902_153214,-0.021368244662880898,-0.08742613345384598,-2.784233570098877,56000
20250902_153214,-0.06616046279668808,-0.08687128126621246,-3.037606954574585,56000
20250902_153214,-0.04141382500529289,-0.0837373286485672,-3.2147939205169678,56000
20250902_153214,-0.056782182306051254,-0.09304460883140564,-3.384721517562866,56000
20250902_153214,-0.02194284088909626,-0.0841885432600975,-3.7108607292175293,56000
20250902_153214,-0.03765058517456055,-0.09038140624761581,-3.86584210395813,56000
20250902_153214,-0.016078149899840355,-0.06887327879667282,-3.8964221477508545,56000
20250902_153214,-0.058570802211761475,-0.06732432544231415,-3.9182074069976807,56000
20250902_153214,-0.03103659301996231,-0.1560230255126953,-4.067652225494385,56000
20250902_153214,-0.07472486048936844,-0.027801362797617912,-4.200057029724121,56000
20250902_153214,-0.05605112016201019,-0.099059097468853,-4.209371089935303,56000
20250902_153214,-0.014441559091210365,-0.09609368443489075,-4.365211009979248,56000
20250902_153214,-0.05506904050707817,-0.06867722421884537,-4.093748569488525,56000
20250902_153214,-0.0589950866997242,-0.10652919858694077,-3.8366339206695557,56000
