time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251015_165009.826766,1.7018202543258667,0.08928517997264862,1.6292285919189453,-0.10182025283575058,1.5107147693634033,-0.029228592291474342,-3.744469404220581,-176.37213134765625,-174.66896057128906,3.744469404220581,0.06108055263757706,-0.05521046742796898,45000,0.04384288936853409,0.0,0.01723766326904297,-0.06109215319156647,-0.001986126881092787,0.007867813110351562,13596.43359375,0.0,8.265674591064453
20251015_165009.827550,1.7017951011657715,0.08917678892612457,1.6291801929473877,-0.10179509967565536,1.5108232498168945,-0.029180193319916725,-3.719289541244507,-176.2559051513672,-174.57150268554688,3.719289541244507,0.034090496599674225,-0.060649678111076355,45000,0.04377029091119766,0.0,-0.009679794311523438,-0.0610770620405674,-0.0020879346411675215,0.0025153160095214844,13597.4091796875,0.0,65.03462982177734
20251015_165009.828234,1.701781988143921,0.08916305750608444,1.6292072534561157,-0.10178198665380478,1.5108369588851929,-0.029207253828644753,-3.699963092803955,-176.26161193847656,-174.64151000976562,3.699963092803955,0.04922298341989517,-0.06194761395454407,45000,0.0438108816742897,0.0,0.005412101745605469,-0.061069194227457047,-0.002189723076298833,0.0013113021850585938,13597.5322265625,0.0,8.238851547241211
20251015_165009.829479,1.701815128326416,0.08919785171747208,1.6291921138763428,-0.1018151268362999,1.510802149772644,-0.029192114248871803,-3.7467870712280273,-176.3275909423828,-174.6254425048828,3.7467870712280273,0.040760256350040436,-0.06669461727142334,45000,0.04378817230463028,0.0,-0.0030279159545898438,-0.06108907610177994,-0.002291521755978465,-0.0033140182495117188,13597.2197265625,0.0,-20.87652587890625
20251015_165009.830827,1.7018839120864868,0.0892263799905777,1.6291371583938599,-0.1018839105963707,1.5107736587524414,-0.029137158766388893,-3.66841459274292,-176.3686981201172,-174.72549438476562,3.66841459274292,0.03271464258432388,-0.07040209323167801,45000,0.043705739080905914,0.0,-0.010991096496582031,-0.0611303485929966,-0.002393371192738414,-0.006878376007080078,13596.962890625,0.0,-17.11696434020996
20251015_165009.833042,1.7018916606903076,0.08929469436407089,1.6291254758834839,-0.1018916592001915,1.5107053518295288,-0.029125476256012917,-3.6616437435150146,-176.4351806640625,-174.7450408935547,3.6616437435150146,0.04135171324014664,-0.06440511345863342,45000,0.04368821531534195,0.0,-0.0023365020751953125,-0.06113499775528908,-0.0024952590465545654,-0.0007748603820800781,13596.34765625,0.0,-40.988624572753906
20251015_165009.833876,1.7018574476242065,0.08922386914491653,1.6291643381118774,-0.10185744613409042,1.510776162147522,-0.02916433848440647,-3.6580185890197754,-176.3148651123047,-174.68406677246094,3.6580185890197754,0.05151895433664322,-0.060290295630693436,45000,0.04374650865793228,0.0,0.0077724456787109375,-0.061114467680454254,-0.0025971336290240288,0.003421306610107422,13596.9853515625,0.0,42.49513244628906
20251015_165009.834969,1.7017714977264404,0.08912034332752228,1.6292171478271484,-0.10177149623632431,1.510879635810852,-0.029217148199677467,-3.732184648513794,-176.27513122558594,-174.557373046875,3.732184648513794,0.054387666285037994,-0.055166855454444885,45000,0.043825723230838776,0.0,0.010561943054199219,-0.061062898486852646,-0.0026989479083567858,0.008594989776611328,13597.9169921875,0.0,62.1154899597168
20251015_165009.835822,1.7017325162887573,0.08906874060630798,1.6292842626571655,-0.1017325147986412,1.5109312534332275,-0.029284263029694557,-3.8076412677764893,-176.19557189941406,-174.5940704345703,3.8076412677764893,0.05734936147928238,-0.05994206666946411,45000,0.04392639547586441,0.0,0.013422966003417969,-0.0610395111143589,-0.002800700021907687,0.003898143768310547,13598.380859375,0.0,30.961631774902344
20251015_165009.837039,1.7018327713012695,0.08924628794193268,1.629154920578003,-0.10183276981115341,1.5107537508010864,-0.02915492095053196,-3.6790719032287598,-176.29359436035156,-174.7388916015625,3.6790719032287598,0.017863964661955833,-0.0740276500582695,45000,0.043732382357120514,0.0,-0.02586841583251953,-0.061099663376808167,-0.0029024826362729073,-0.010025501251220703,13596.783203125,0.0,-106.52840423583984
