time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251017_150606.966289,1.009702205657959,0.07210808992385864,0.9891318678855896,-0.009702205657958984,0.9278919100761414,0.0108681321144104,9.976563453674316,-178.83897399902344,-178.3189239501953,-9.976563453674316,-0.011347570456564426,-0.0008693888084962964,45000,-0.0163021981716156,-0.00020117386884521693,0.005155801773071289,-0.005821323487907648,-0.00018002533761318773,0.005131959915161133,10206.810546875,0.0,12.472271919250488
20251017_150606.967052,1.009741187095642,0.07200710475444794,0.9891313910484314,-0.00974118709564209,0.9279928803443909,0.010868608951568604,9.952760696411133,-178.72879028320312,-178.16636657714844,-9.952760696411133,-0.01663416437804699,-0.011881674639880657,45000,-0.016302913427352905,-0.00021204224321991205,-0.00011920928955078125,-0.005844712257385254,-0.00018974703561980277,-0.00584721565246582,10207.921875,0.0,90.88665008544922
20251017_150606.967479,1.009696364402771,0.07198390364646912,0.989138126373291,-0.009696364402770996,0.9280160665512085,0.010861873626708984,9.970616340637207,-178.70655822753906,-178.38369750976562,-9.970616340637207,-0.014831886626780033,0.0007061194628477097,45000,-0.016292810440063477,-0.00022290748893283308,0.0016838312149047852,-0.005817818455398083,-0.00019946580869145691,0.0067234039306640625,10208.1767578125,0.0,20.880996704101562
20251017_150606.968154,1.0097116231918335,0.07203193008899689,0.9891376495361328,-0.009711623191833496,0.9279680848121643,0.010862350463867188,10.013199806213379,-178.79896545410156,-178.40859985351562,-10.013199806213379,-0.016646504402160645,-0.008324962109327316,45000,-0.01629352569580078,-0.00023376959143206477,-0.00011920928955078125,-0.00582697382196784,-0.00020916981156915426,-0.002288818359375,10207.6484375,0.0,-43.22379684448242
20251017_150606.969768,1.0097832679748535,0.07208879292011261,0.9891197085380554,-0.009783267974853516,0.9279112219810486,0.01088029146194458,9.977065086364746,-178.84078979492188,-178.263671875,-9.977065086364746,-0.021050328388810158,-0.016835596412420273,45000,-0.01632043719291687,-0.00024464091984555125,-0.0044852495193481445,-0.005869960878044367,-0.00021891725191380829,-0.01074671745300293,10207.0234375,0.0,-51.17654800415039
20251017_150606.970585,1.0097100734710693,0.07214243710041046,0.9891091585159302,-0.009710073471069336,0.9278575778007507,0.010890841484069824,9.980589866638184,-178.90296936035156,-178.38519287109375,-9.980589866638184,-0.01922929473221302,0.0049244677647948265,45000,-0.016336262226104736,-0.0002555264800321311,-0.002637505531311035,-0.005826043896377087,-0.0002286639210069552,0.010979175567626953,10206.43359375,0.0,-48.279762268066406
20251017_150606.972019,1.0097105503082275,0.07210011780261993,0.9891204237937927,-0.009710550308227539,0.9278998970985413,0.010879576206207275,9.982223510742188,-178.8630828857422,-178.35336303710938,-9.982223510742188,-0.013769456185400486,-0.006136230193078518,45000,-0.016319364309310913,-0.0002664116909727454,0.002816319465637207,-0.005826330278068781,-0.00023837423941586167,-7.152557373046875e-05,10206.8984375,0.0,38.08736801147461
20251017_150606.973049,1.0097779035568237,0.07201608270406723,0.9891273975372314,-0.00977790355682373,0.9279839396476746,0.010872602462768555,9.937530517578125,-178.82179260253906,-178.27674865722656,-9.937530517578125,-0.014842755161225796,-0.016217848286032677,45000,-0.016308903694152832,-0.0002772877924144268,0.0017434358596801758,-0.005866742227226496,-0.000248118449235335,-0.010102987289428711,10207.8232421875,0.0,75.631591796875
20251017_150606.974345,1.0096979141235352,0.0719371885061264,0.9891320466995239,-0.009697914123535156,0.9280627965927124,0.010867953300476074,9.989564895629883,-178.69398498535156,-178.33641052246094,-9.989564895629883,-0.015427797101438046,0.005921809934079647,45000,-0.01630192995071411,-0.00028815807309001684,0.0011622905731201172,-0.005818748380988836,-0.00025785635807551444,0.011998414993286133,10208.69140625,0.0,71.00477600097656
20251017_150606.975727,1.0097543001174927,0.0720430240035057,0.9891162514686584,-0.009754300117492676,0.9279569983482361,0.010883748531341553,9.950933456420898,-178.81723022460938,-178.28689575195312,-9.950933456420898,-0.020573465153574944,-0.014578061178326607,45000,-0.01632562279701233,-0.0002990339125972241,-0.003948807716369629,-0.0058525800704956055,-0.0002675824798643589,-0.00845789909362793,10207.5263671875,0.0,-95.25194549560547
20251017_150606.976870,1.0097682476043701,0.07215888798236847,0.9891052842140198,-0.009768247604370117,0.9278411269187927,0.010894715785980225,9.973167419433594,-178.91915893554688,-178.2896728515625,-9.973167419433594,-0.019393811002373695,-0.008230415172874928,45000,-0.016342073678970337,-0.0003099231398664415,-0.0027418136596679688,-0.005860948469489813,-0.0002773437590803951,-0.002092123031616211,10206.251953125,0.0,-104.27758026123047
