time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251017_152515.356812,1.0187617540359497,0.07334931939840317,0.9783762097358704,-0.018761754035949707,0.9266507029533386,0.02162379026412964,-0.4413048028945923,-179.19422912597656,178.22509765625,0.4413048028945923,-0.026910947635769844,-0.009351947344839573,45000,-0.03243568539619446,-0.0004208246828056872,0.005945563316345215,-0.011257052421569824,-0.000365831539966166,0.002270936965942383,9081.1767578125,0.0,81.68026733398438
20251017_152515.357587,1.0187289714813232,0.0732504352927208,0.9783845543861389,-0.018728971481323242,0.926749587059021,0.021615445613861084,-0.4756244719028473,-179.12490844726562,178.28347778320312,0.4756244719028473,-0.03077944926917553,-0.006704576779156923,45000,-0.032423168420791626,-0.0004424442886374891,0.002086162567138672,-0.011237382888793945,-0.0003845769097097218,0.0049173831939697266,9082.1455078125,0.0,95.9175796508789
20251017_152515.358154,1.0186951160430908,0.07329967617988586,0.9784018397331238,-0.01869511604309082,0.9267003536224365,0.02159816026687622,-0.4490872621536255,-179.20765686035156,178.18788146972656,0.4490872621536255,-0.028539955615997314,-0.006542042829096317,45000,-0.03239724040031433,-0.00046405108878389,0.00432133674621582,-0.011217069812119007,-0.00040328895556740463,0.005078315734863281,9081.6630859375,0.0,-47.7636604309082
20251017_152515.358847,1.0187280178070068,0.07342670112848282,0.9783982038497925,-0.018728017807006836,0.9265732765197754,0.02160179615020752,-0.4531959891319275,-179.26329040527344,178.2576141357422,0.4531959891319275,-0.03379731625318527,-0.01659407652914524,45000,-0.03240269422531128,-0.00048565107863396406,-0.000908970832824707,-0.011236811056733131,-0.00042200053576380014,-0.004935264587402344,9080.41796875,0.0,-123.21420288085938
20251017_152515.359678,1.0187581777572632,0.0734546035528183,0.9783849120140076,-0.018758177757263184,0.9265453815460205,0.02161508798599243,-0.47704455256462097,-179.27757263183594,178.18301391601562,0.47704455256462097,-0.03625284880399704,-0.016219642013311386,45000,-0.03242263197898865,-0.0005072595085948706,-0.0033229589462280273,-0.01125490665435791,-0.0004407436354085803,-0.0045239925384521484,9080.14453125,0.0,-27.065351486206055
20251017_152515.360902,1.0187153816223145,0.07319439202547073,0.978333592414856,-0.018715381622314453,0.9268056154251099,0.021666407585144043,-0.3404931128025055,-179.9550018310547,178.4725341796875,0.3404931128025055,-0.045858412981033325,-0.005269289016723633,45000,-0.032499611377716064,-0.000528900243807584,-0.012829899787902832,-0.011229229159653187,-0.0004594803904183209,0.00641942024230957,9082.6953125,0.0,252.40518188476562
20251017_152515.362795,1.0187510251998901,0.07340563088655472,0.978337824344635,-0.018751025199890137,0.9265943765640259,0.02166217565536499,-0.43136367201805115,-179.2400360107422,178.14219665527344,0.43136367201805115,-0.031985845416784286,-0.017075365409255028,45000,-0.032493263483047485,-0.0005505645531229675,0.0010579824447631836,-0.011250615119934082,-0.00047821359476074576,-0.005346536636352539,9080.625,0.0,-204.90170288085938
20251017_152515.363485,1.01872980594635,0.07335500419139862,0.978365957736969,-0.018729805946350098,0.9266449809074402,0.021634042263031006,-0.4525313973426819,-179.26185607910156,178.21981811523438,0.4525313973426819,-0.025989927351474762,-0.008551949635148048,45000,-0.03245106339454651,-0.000572212680708617,0.007033348083496094,-0.011237883940339088,-0.0004969540168531239,0.0031828880310058594,9081.12109375,0.0,49.10789489746094
20251017_152515.364290,1.018945574760437,0.07272378355264664,0.9787290692329407,-0.01894557476043701,0.9272761940956116,0.021270930767059326,-0.5800981521606445,-177.50674438476562,-179.59194946289062,0.5800981521606445,0.058277811855077744,-0.04424845799803734,45000,-0.03190639615058899,-0.0005936651723459363,0.09077787399291992,-0.011367345228791237,-0.0005157917039468884,-0.03236532211303711,9087.306640625,0.0,612.2839965820312
20251017_152515.365724,1.0187243223190308,0.0733574777841568,0.9783709645271301,-0.01872432231903076,0.9266425371170044,0.021629035472869873,-0.450613409280777,-179.14559936523438,178.18930053710938,0.450613409280777,-0.12258484214544296,0.021418645977973938,45000,-0.03244355320930481,-0.0006151151610538363,-0.08952617645263672,-0.011234593577682972,-0.0005346266552805901,0.0331878662109375,9081.0966796875,0.0,-614.6834106445312
