time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_155105,-0.027358783408999443,-0.05961683765053749,-2.9783432483673096,56000
20250902_155105,0.01774916984140873,-0.05960376560688019,-2.9985392093658447,56000
20250902_155105,-0.013232849538326263,-0.06743638217449188,-3.019899845123291,56000
20250902_155105,-0.0347508080303669,-0.07580240815877914,-3.0040416717529297,56000
20250902_155105,-0.06794357299804688,-0.08738210797309875,-2.9969301223754883,56000
20250902_155105,-0.022927531972527504,-0.07049208879470825,-2.980663537979126,56000
20250902_155105,-0.01929233968257904,-0.06753493845462799,-2.96821665763855,56000
20250902_155105,0.006933740805834532,-0.06518587470054626,-3.0379276275634766,56000
20250902_155105,0.0035290985833853483,-0.05136628821492195,-3.0197336673736572,56000
20250902_155105,-0.03626526519656181,-0.07976692169904709,-3.0099411010742188,56000
20250902_155105,-0.07230333983898163,-0.09129660576581955,-2.9982926845550537,56000
20250902_155105,-0.03657929226756096,-0.07933834940195084,-2.9665989875793457,56000
20250902_155105,-0.00278044817969203,-0.05985070392489433,-2.961228609085083,56000
20250902_155105,0.008095980621874332,-0.06642769277095795,-2.986435890197754,56000
20250902_155105,-0.008017080835998058,-0.06973350793123245,-3.030191659927368,56000
20250902_155105,-0.02082112804055214,-0.060224875807762146,-3.025528907775879,56000
20250902_155105,-0.05498184636235237,-0.09874796122312546,-3.0687968730926514,56000
20250902_155106,-0.056434836238622665,-0.08457614481449127,-2.9873619079589844,56000
20250902_155106,-0.04869098216295242,-0.08796167373657227,-3.013160228729248,56000
20250902_155106,-0.006502822507172823,-0.06926406174898148,-2.786508560180664,56000
20250902_155106,-0.014946206472814083,-0.07716131210327148,-2.741002082824707,56000
20250902_155106,0.026272345334291458,-0.05713241547346115,-2.77354097366333,56000
20250902_155106,-0.03947022929787636,-0.07661719620227814,-2.7164366245269775,56000
20250902_155106,-0.03427118435502052,-0.08753478527069092,-2.7603578567504883,56000
20250902_155106,-0.08978103846311569,-0.10136646032333374,-2.668736457824707,56000
20250902_155106,-0.01611432246863842,-0.08169449120759964,-2.7508463859558105,56000
20250902_155106,-0.03595266118645668,-0.06722396612167358,-2.659311294555664,56000
20250902_155106,0.03792176768183708,-0.062026917934417725,-2.7592813968658447,56000
20250902_155106,-0.03373062238097191,-0.07741810381412506,-2.7576684951782227,56000
20250902_155106,-0.032614849507808685,-0.09555729478597641,-2.797933340072632,56000
20250902_155106,-0.07222787290811539,-0.101324163377285,-2.751984119415283,56000
20250902_155106,-0.06191638484597206,-0.08569382131099701,-2.6913132667541504,56000
20250902_155106,2.3298263840842992e-05,-0.06494587659835815,-2.6992058753967285,56000
20250902_155106,-0.010492066852748394,-0.06851305067539215,-2.679368019104004,56000
20250902_155106,0.006569419521838427,-0.0789460837841034,-2.754002809524536,56000
20250902_155106,-0.05996717885136604,-0.07472936064004898,-2.659092903137207,56000
20250902_155106,-0.06652070581912994,-0.10916520655155182,-2.7280640602111816,56000
20250902_155106,-0.018473774194717407,-0.09518425911664963,-2.7403438091278076,56000
20250902_155106,-0.03120461292564869,-0.0670633539557457,-2.7442562580108643,56000
20250902_155106,-0.006410960573703051,-0.07598993927240372,-2.725386381149292,56000
20250902_155106,-0.011753197759389877,-0.07025983184576035,-2.6816585063934326,56000
20250902_155106,-0.025554632768034935,-0.08380766957998276,-2.7641775608062744,56000
20250902_155106,-0.07694075256586075,-0.1022123396396637,-2.7495930194854736,56000
20250902_155106,-0.0420469269156456,-0.09865547716617584,-2.739518404006958,56000
20250902_155106,-0.024971384555101395,-0.08032180368900299,-2.7480316162109375,56000
20250902_155106,0.011296730488538742,-0.06383291631937027,-2.756986379623413,56000
20250902_155106,-0.037243712693452835,-0.0745435431599617,-2.6631991863250732,56000
20250902_155106,-0.0017555415397509933,-0.08710872381925583,-2.78320050239563,56000
20250902_155106,-0.08838030695915222,-0.08092378824949265,-2.685872793197632,56000
20250902_155106,-0.039041511714458466,-0.11749248206615448,-2.7473042011260986,56000
20250902_155106,-0.035422880202531815,-0.08348417282104492,-2.751389741897583,56000
20250902_155106,-0.02819925919175148,-0.08730563521385193,-2.761012077331543,56000
20250902_155106,0.019187426194548607,-0.0631198137998581,-2.7976346015930176,56000
20250902_155106,-0.04179474338889122,-0.07761887460947037,-2.7247376441955566,56000
20250902_155106,-0.035838980227708817,-0.09019120037555695,-2.7593843936920166,56000
20250902_155106,-0.07620465010404587,-0.1108541414141655,-2.735907793045044,56000
20250902_155106,-0.0499199777841568,-0.09094560891389847,-2.738774538040161,56000
20250902_155106,-0.01746932603418827,-0.08165537565946579,-2.7550339698791504,56000
20250902_155106,0.015056172385811806,-0.071573905646801,-2.7861287593841553,56000
20250902_155106,-0.021762419492006302,-0.08299219608306885,-2.7605326175689697,56000
20250902_155106,-0.05515224114060402,-0.08979164063930511,-2.7914178371429443,56000
20250902_155106,-0.06804361194372177,-0.09606101363897324,-2.742792844772339,56000
