time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20250908_154008.276902,2.019601821899414,0.11896613240242004,2.9598259925842285,-0.019601821899414062,0.8810338973999023,0.040174007415771484,2.8239266872406006,-177.41110229492188,-178.9741973876953,-0.7059816718101501,-0.29272744059562683,-1.2019199132919312,56000,-0.0481266975402832,-0.0009436291293241084,0.017790794372558594,-0.014700114727020264,-0.0011531063355505466,0.0005340576171875,26431.298828125,165.6336669921875,11.327862739562988
20250908_154008.277765,2.0196001529693604,0.11895669251680374,2.9598944187164307,-0.01960015296936035,0.8810433149337769,0.040105581283569336,2.863724946975708,-177.1145782470703,-179.18263244628906,-0.715931236743927,-0.2812795341014862,-1.2153191566467285,56000,-0.04820508882403374,-0.000983767444267869,-0.016984939575195312,-0.014670610427856445,-0.0012020575813949108,0.0125885009765625,26433.220703125,172.68226623535156,76.84529113769531
20250908_154008.279167,2.0195608139038086,0.11889265477657318,2.959829092025757,-0.019560813903808594,0.8811073303222656,0.040170907974243164,2.824169397354126,-177.4170379638672,-178.98101806640625,-0.7060423493385315,-0.316173791885376,-1.2032841444015503,56000,-0.04817504808306694,-0.001023925724439323,0.006508827209472656,-0.01471245288848877,-0.0012510293163359165,-0.017852783203125,26432.55078125,179.73104858398438,-26.795269012451172
20250908_154008.280047,2.0196166038513184,0.11891498416662216,2.9598541259765625,-0.01961660385131836,0.8810850381851196,0.0401458740234375,2.8460166454315186,-177.373291015625,-179.05177307128906,-0.7115041613578796,-0.2926901578903198,-1.2338162660598755,56000,-0.04818735271692276,-0.0010640767868608236,-0.0026655197143554688,-0.014766991138458252,-0.0013001618208363652,-0.0232696533203125,26428.5625,186.77919006347656,-159.51991271972656
20250908_154008.281151,2.0196893215179443,0.11904791742563248,2.959843873977661,-0.019689321517944336,0.8809520602226257,0.04015612602233887,2.853358268737793,-177.37940979003906,-179.05963134765625,-0.7133395671844482,-0.3019169569015503,-1.2393368482589722,56000,-0.04819364473223686,-0.001104235532693565,-0.0013637542724609375,-0.01473534107208252,-0.0013493322767317295,0.0135040283203125,26427.861328125,193.8267059326172,-28.020143508911133
20250908_154008.282788,2.0196471214294434,0.11907126754522324,2.959838628768921,-0.01964712142944336,0.8809287548065186,0.0401613712310791,2.792273759841919,-177.47805786132812,-179.00437927246094,-0.6980684399604797,-0.3006616234779358,-1.2025806903839111,56000,-0.048207949846982956,-0.0011444028932601213,-0.0030994415283203125,-0.014708876609802246,-0.0013984059914946556,0.01129150390625,26430.734375,200.87452697753906,114.89689636230469
20250908_154008.284501,2.0196118354797363,0.11897552013397217,2.959826707839966,-0.019611835479736328,0.8810244798660278,0.04017329216003418,2.8187501430511475,-177.40707397460938,-178.9775390625,-0.7046875357627869,-0.3024517893791199,-1.2048157453536987,56000,-0.048210810869932175,-0.0011845773551613092,-0.0006198883056640625,-0.014658808708190918,-0.0014473521150648594,0.0213623046875,26432.15234375,207.92291259765625,56.684017181396484
20250908_154008.285847,2.019545078277588,0.11892828345298767,2.959824323654175,-0.01954507827758789,0.8810716867446899,0.040175676345825195,2.826491117477417,-177.38636779785156,-178.9413604736328,-0.7066227793693542,-0.30001527070999146,-1.1947438716888428,56000,-0.04814157634973526,-0.0012247242266312242,0.015001296997070312,-0.01468580961227417,-0.0014962598215788603,-0.0115203857421875,26431.302734375,214.97137451171875,-33.91206359863281
20250908_154008.287681,2.0195810794830322,0.1189565435051918,2.9598820209503174,-0.019581079483032227,0.8810434341430664,0.04011797904968262,2.8659658432006836,-177.1605682373047,-179.15570068359375,-0.7164914608001709,-0.2843649983406067,-1.2277024984359741,56000,-0.04819793626666069,-0.0012648656265810132,-0.012211799621582031,-0.014697611331939697,-0.001545232255011797,-0.005035400390625,26432.30078125,222.0198516845703,39.92021179199219
20250908_154008.288718,2.019596815109253,0.11892327666282654,2.9598350524902344,-0.01959681510925293,0.8810766935348511,0.040164947509765625,2.839345932006836,-177.4044189453125,-178.92869567871094,-0.709836483001709,-0.3116745948791504,-1.221278190612793,56000,-0.04817533493041992,-0.0013050211127847433,0.004897117614746094,-0.014786839485168457,-0.0015943730250000954,-0.0380706787109375,26431.220703125,229.06832885742188,-43.201446533203125
20250908_154008.290465,2.0197157859802246,0.11895927786827087,2.9598538875579834,-0.01971578598022461,0.8810406923294067,0.0401461124420166,2.844536542892456,-177.39170837402344,-179.09886169433594,-0.711134135723114,-0.2945832312107086,-1.254451870918274,56000,-0.04820280149579048,-0.0013451786944642663,-0.005950927734375,-0.014752864837646484,-0.0016436058795079589,0.014495849609375,26428.1875,236.11624145507812,-121.37889862060547
20250908_154008.291609,2.0196704864501953,0.11906042695045471,2.9598309993743896,-0.019670486450195312,0.8809396028518677,0.04016900062561035,2.846759557723999,-177.3651580810547,-179.10105895996094,-0.7116898894309998,-0.3054988980293274,-1.201900601387024,56000,-0.04821453243494034,-0.001385352574288845,-0.0025415420532226562,-0.014724254608154297,-0.0016927343094721437,0.01220703125,26431.5625,243.16421508789062,135.03134155273438
20250908_154008.297070,2.019632339477539,0.11894790083169937,2.9598212242126465,-0.019632339477539062,0.8810520768165588,0.040178775787353516,2.8634655475616455,-177.33999633789062,-179.06265258789062,-0.7158663868904114,-0.3021414279937744,-1.2042099237442017,56000,-0.04820823669433594,-0.0014255287824198604,0.0013637542724609375,-0.01467043161392212,-0.0017417254857718945,0.0229644775390625,26432.986328125,250.2128143310547,56.89859390258789
20250908_154008.307124,2.0195605754852295,0.11890048533678055,2.9598264694213867,-0.019560575485229492,0.8810995221138,0.04017353057861328,2.832836151123047,-177.4233856201172,-178.93165588378906,-0.7082090377807617,-0.29827001690864563,-1.1934477090835571,56000,-0.04814558103680611,-0.0014656762359663844,0.013575553894042969,-0.014743030071258545,-0.0017907479777932167,-0.030975341796875,26433.599609375,257.2616882324219,24.542213439941406
20250908_154008.326856,2.0196573734283447,0.11888003349304199,2.95987868309021,-0.019657373428344727,0.881119966506958,0.04012131690979004,2.88171124458313,-177.4187774658203,-179.1389617919922,-0.7204278111457825,-0.2860357165336609,-1.2475091218948364,56000,-0.04819478839635849,-0.001505817985162139,-0.010662078857421875,-0.014702081680297852,-0.0018398230895400047,0.0174713134765625,26432.5859375,264.3105163574219,-40.546058654785156
20250908_154008.328288,2.0196027755737305,0.11891382187604904,2.9598376750946045,-0.01960277557373047,0.8810861706733704,0.04016232490539551,2.8950116634368896,-177.3229522705078,-179.04702758789062,-0.7237529158592224,-0.31036269664764404,-1.1990705728530884,56000,-0.04817962646484375,-0.0015459740534424782,0.0032854080200195312,-0.014758050441741943,-0.0018889233469963074,-0.0238800048828125,26430.69921875,271.35894775390625,-75.44159698486328
20250908_154008.337404,2.0196774005889893,0.11897668987512589,2.959850311279297,-0.019677400588989258,0.8810232877731323,0.040149688720703125,2.87260365486145,-177.34913635253906,-179.09829711914062,-0.7181509137153625,-0.2964401841163635,-1.2405270338058472,56000,-0.048177339136600494,-0.0015861227875575423,0.00049591064453125,-0.01474606990814209,-0.0019380968296900392,0.0051116943359375,26430.265625,278.4070739746094,-17.327070236206055
20250908_154008.347624,2.0196614265441895,0.11899112910032272,2.9598522186279297,-0.019661426544189453,0.8810088634490967,0.04014778137207031,2.8556175231933594,-177.3173828125,-179.00181579589844,-0.7139043807983398,-0.29926756024360657,-1.211572527885437,56000,-0.0482357032597065,-0.0016262948047369719,-0.012645721435546875,-0.014689743518829346,-0.001987156458199024,0.0240325927734375,26428.4921875,285.4549255371094,-70.98019409179688
20250908_154008.357428,2.0195863246917725,0.1190502792596817,2.959803581237793,-0.01958632469177246,0.8809497356414795,0.04019641876220703,2.8322231769561768,-177.45223999023438,-178.98300170898438,-0.7080557942390442,-0.3125077188014984,-1.1926443576812744,56000,-0.04822196811437607,-0.0016664855647832155,0.0029754638671875,-0.014708340167999268,-0.0020361533388495445,-0.0079345703125,26432.470703125,292.5030517578125,159.1980438232422
20250908_154008.367598,2.019611120223999,0.11891761422157288,2.95981502532959,-0.019611120223999023,0.8810824155807495,0.040184974670410156,2.9195408821105957,-177.30801391601562,-178.92611694335938,-0.7298852205276489,-0.2969129979610443,-1.2246791124343872,56000,-0.04827260971069336,-0.0017066915752366185,-0.010972023010253906,-0.014677226543426514,-0.002085129264742136,0.013275146484375,26431.80859375,299.5516052246094,-26.482343673706055
20250908_154008.377411,2.0195696353912354,0.11893968284130096,2.959772825241089,-0.01956963539123535,0.8810603022575378,0.04022717475891113,2.915548086166382,-177.4219207763672,-178.9050750732422,-0.7288870215415955,-0.3109513223171234,-1.2034871578216553,56000,-0.04836330562829971,-0.0017469566082581878,-0.01965045928955078,-0.014682769775390625,-0.002134062582626939,-0.0023651123046875,26429.701171875,306.5998229980469,-84.32865142822266
20250908_154008.388051,2.0195770263671875,0.11900995671749115,2.9596972465515137,-0.0195770263671875,0.8809900283813477,0.04030275344848633,2.9276375770568848,-177.4370880126953,-178.9742431640625,-0.7319093942642212,-0.3197607100009918,-1.2191818952560425,56000,-0.04834699630737305,-0.0017872524913400412,0.0035333633422851562,-0.014661669731140137,-0.002182970056310296,0.009002685546875,26430.4375,313.6478271484375,29.4595947265625
20250908_154008.397210,2.0195488929748535,0.11898540705442429,2.9597108364105225,-0.019548892974853516,0.8810145854949951,0.04028916358947754,2.834721803665161,-177.26242065429688,-178.98037719726562,-0.7086804509162903,-0.296600878238678,-1.2078419923782349,56000,-0.04844255372881889,-0.0018275815527886152,-0.020704269409179688,-0.01460731029510498,-0.0022317515686154366,0.023193359375,26427.46875,320.695556640625,-118.75033569335938
