time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251015_162453.034490,1.6937131881713867,0.0890897810459137,1.64000403881073,-0.0937131866812706,1.5109102725982666,-0.04000403732061386,-2.6234092712402344,-177.07095336914062,-174.34408569335938,2.6234092712402344,-0.6601951718330383,-0.47009947896003723,45000,0.04000403732061386,-0.0006999176112003624,0.0005006790161132812,-0.0562279112637043,-0.0024602701887488365,-0.011411309242248535,13598.1923828125,0.0,-80.53779602050781
20251015_162453.034951,1.6937271356582642,0.08916489779949188,1.63999342918396,-0.09372713416814804,1.51083505153656,-0.03999342769384384,-2.553199052810669,-177.1431884765625,-174.51560974121094,2.553199052810669,-0.6623379588127136,-0.46127793192863464,45000,0.03999342769384384,-0.0007399163441732526,-0.0015914440155029297,-0.056236281991004944,-0.0026008503045886755,-0.002440810203552246,13597.515625,0.0,-45.07005310058594
20251015_162453.035515,1.6938506364822388,0.08937148749828339,1.6399251222610474,-0.09385063499212265,1.5106284618377686,-0.039925120770931244,-2.627925395965576,-176.91380310058594,-174.662353515625,2.627925395965576,-0.6711007952690125,-0.48066455125808716,45000,0.039925120770931244,-0.0007798756123520434,-0.010246038436889648,-0.05631038174033165,-0.002741533797234297,-0.02161264419555664,13595.65625,0.0,-123.95381927490234
20251015_162453.036428,1.6937952041625977,0.08922474086284637,1.6399427652359009,-0.09379520267248154,1.5107752084732056,-0.03994276374578476,-2.687685251235962,-176.8590545654297,-174.56939697265625,2.687685251235962,-0.6582306027412415,-0.4494587481021881,45000,0.03994276374578476,-0.0008198095601983368,0.0026464462280273438,-0.05627712234854698,-0.0028822680469602346,0.009700655937194824,13596.9775390625,0.0,88.04798126220703
20251015_162453.037779,1.6936497688293457,0.08890282362699509,1.640011191368103,-0.09364976733922958,1.5110971927642822,-0.04001118987798691,-2.616633176803589,-176.9744110107422,-174.51651000976562,2.616633176803589,-0.6505846977233887,-0.4337615370750427,45000,0.04001118987798691,-0.0008597865235060453,0.010263919830322266,-0.05618986114859581,-0.003022851888090372,0.025451183319091797,13599.875,0.0,193.1503448486328
20251015_162453.039505,1.693692684173584,0.08888043463230133,1.6400256156921387,-0.09369268268346786,1.5111196041107178,-0.04002561420202255,-2.600815534591675,-176.95223999023438,-174.54978942871094,2.600815534591675,-0.6587105393409729,-0.4668891429901123,45000,0.04002561420202255,-0.0008998049306683242,0.0021636486053466797,-0.05621561035513878,-0.00316335866227746,-0.007510185241699219,13600.076171875,0.0,13.43339729309082
20251015_162453.041174,1.6936898231506348,0.08910438418388367,1.6399778127670288,-0.09368982166051865,1.5108956098556519,-0.03997781127691269,-2.5413565635681152,-176.96282958984375,-174.5042724609375,2.5413565635681152,-0.6681324243545532,-0.4590170979499817,45000,0.03997781127691269,-0.0009398066904395819,-0.007170438766479492,-0.05621389299631119,-0.0033038954716175795,0.0005006790161132812,13598.060546875,0.0,-134.36973571777344
20251015_162453.041958,1.693823218345642,0.08928456902503967,1.6399893760681152,-0.09382321685552597,1.5107154846191406,-0.039989374577999115,-2.645968198776245,-176.87930297851562,-174.59500122070312,2.645968198776245,-0.6592559218406677,-0.4830826222896576,45000,0.039989374577999115,-0.0009797902312129736,0.0017344951629638672,-0.05629393085837364,-0.003444530302658677,-0.02334415912628174,13596.4384765625,0.0,-108.11090087890625
20251015_162453.043602,1.6937416791915894,0.08919843286275864,1.6399884223937988,-0.09374167770147324,1.5108015537261963,-0.03998842090368271,-2.5868003368377686,-177.1653594970703,-174.35174560546875,2.5868003368377686,-0.6611744165420532,-0.44556087255477905,45000,0.03998842090368271,-0.0010197791270911694,-0.0001430511474609375,-0.05624500662088394,-0.003585204016417265,0.014269351959228516,13597.2138671875,0.0,51.681697845458984
20251015_162453.045610,1.6938228607177734,0.08928056061267853,1.639920711517334,-0.09382285922765732,1.5107194185256958,-0.039920710027217865,-2.6788485050201416,-176.88665771484375,-174.5557861328125,2.6788485050201416,-0.6712956428527832,-0.47422635555267334,45000,0.039920710027217865,-0.0010597336804494262,-0.010156631469726562,-0.05629371479153633,-0.003725877497345209,-0.014206767082214355,13596.474609375,0.0,-49.276649475097656
20251015_162453.046717,1.6936942338943481,0.08898171782493591,1.63998544216156,-0.09369423240423203,1.5110182762145996,-0.03998544067144394,-2.5800840854644775,-177.08181762695312,-174.6016387939453,2.5800840854644775,-0.651404619216919,-0.4375733733177185,45000,0.03998544067144394,-0.001099686836823821,0.009709596633911133,-0.056216541677713394,-0.0038665153551846743,0.02250969409942627,13599.1640625,0.0,179.30567932128906
20251015_162453.048635,1.6936604976654053,0.08893786370754242,1.6399973630905151,-0.09366049617528915,1.5110621452331543,-0.03999736160039902,-2.624422073364258,-177.05075073242188,-174.54441833496094,2.624422073364258,-0.6593541502952576,-0.4542994797229767,45000,0.03999736160039902,-0.0011396781774237752,0.0017881393432617188,-0.05619629845023155,-0.004007031209766865,0.005903840065002441,13599.5595703125,0.0,26.312469482421875
20251015_162453.058845,1.693692684173584,0.08912351727485657,1.6400219202041626,-0.09369268268346786,1.5108765363693237,-0.04002191871404648,-2.5586020946502686,-177.0760498046875,-174.4805908203125,2.5586020946502686,-0.6574742197990417,-0.46599578857421875,45000,0.04002191871404648,-0.0011796877952292562,0.0036835670471191406,-0.05621561035513878,-0.004147546365857124,-0.005632638931274414,13597.888671875,0.0,-111.39214324951172
20251015_162453.069255,1.6937164068222046,0.08913649618625641,1.6400147676467896,-0.09371640533208847,1.5108635425567627,-0.04001476615667343,-2.3568952083587646,-177.05699157714844,-174.3874969482422,2.3568952083587646,-0.6622778177261353,-0.464669406414032,45000,0.04001476615667343,-0.0012197061441838741,-0.0010728836059570312,-0.0562298446893692,-0.004288102965801954,-0.004151463508605957,13597.771484375,0.0,-7.787346839904785
20251015_162453.079003,1.6937071084976196,0.08914729207754135,1.6399682760238647,-0.09370710700750351,1.5108526945114136,-0.03996827453374863,-2.6843101978302,-177.22052001953125,-174.5983428955078,2.6843101978302,-0.668265163898468,-0.4590257406234741,45000,0.03996827453374863,-0.001259697717614472,-0.006973743438720703,-0.056224264204502106,-0.00442867074161768,0.001627206802368164,13597.6748046875,0.0,-6.477534770965576
20251015_162453.088879,1.6937370300292969,0.08893729001283646,1.6399542093276978,-0.09373702853918076,1.511062741279602,-0.039954207837581635,-2.5504040718078613,-176.91697692871094,-174.62051391601562,2.5504040718078613,-0.6634554266929626,-0.4660477340221405,45000,0.039954207837581635,-0.0012996589066460729,-0.002110004425048828,-0.056242216378450394,-0.004569253884255886,-0.005236268043518066,13599.564453125,0.0,126.00123596191406
20251015_162453.099254,1.6936488151550293,0.08901406079530716,1.6399091482162476,-0.09364881366491318,1.5109859704971313,-0.03990914672613144,-2.619304895401001,-177.1269989013672,-174.55746459960938,2.619304895401001,-0.6681895852088928,-0.4454614818096161,45000,0.03990914672613144,-0.0013395906426012516,-0.006759166717529297,-0.05618928745388985,-0.004709793254733086,0.015437602996826172,13598.873046875,0.0,-46.062469482421875
20251015_162453.109939,1.6936928033828735,0.08906040340662003,1.6400080919265747,-0.09369280189275742,1.510939598083496,-0.04000809043645859,-2.4867825508117676,-177.02088928222656,-174.44662475585938,2.4867825508117676,-0.6465299129486084,-0.46876391768455505,45000,0.04000809043645859,-0.0013795492704957724,0.014841556549072266,-0.05621568113565445,-0.004850299563258886,-0.007697939872741699,13598.4560546875,0.0,-27.805566787719727
20251015_162453.119024,1.6935827732086182,0.08900661766529083,1.639983057975769,-0.09358277171850204,1.5109933614730835,-0.039983056485652924,-2.5652642250061035,-177.1764678955078,-174.4541473388672,2.5652642250061035,-0.6651915907859802,-0.4418851435184479,45000,0.039983056485652924,-0.0014195448020473123,-0.0037550926208496094,-0.056149665266275406,-0.004990756046026945,0.01925528049468994,13598.9404296875,0.0,32.271446228027344
20251015_162453.129701,1.6936172246932983,0.08908058702945709,1.6400415897369385,-0.09361722320318222,1.510919451713562,-0.04004158824682236,-2.55719256401062,-177.26974487304688,-174.38192749023438,2.55719256401062,-0.6526381969451904,-0.4673305153846741,45000,0.04004158824682236,-0.0014595570974051952,0.008779764175415039,-0.05617033317685127,-0.00513115618377924,-0.006029009819030762,13598.2744140625,0.0,-44.38161849975586
20251015_162453.139198,1.6936646699905396,0.0891953781247139,1.6399210691452026,-0.09366466850042343,1.5108046531677246,-0.03992106765508652,-2.514375925064087,-177.03770446777344,-174.5841522216797,2.514375925064087,-0.6796565651893616,-0.4697733521461487,45000,0.03992106765508652,-0.0014995384262874722,-0.018078088760375977,-0.05619880184531212,-0.0052716173231601715,-0.008302927017211914,13597.2412109375,0.0,-68.8746566772461
20251015_162453.149324,1.6936496496200562,0.08903760462999344,1.639888048171997,-0.09364964812994003,1.5109623670578003,-0.03988804668188095,-2.508786201477051,-176.9840087890625,-174.51063537597656,2.508786201477051,-0.6666045188903809,-0.45897331833839417,45000,0.03988804668188095,-0.0015394430374726653,-0.004953145980834961,-0.05618979036808014,-0.005412103142589331,0.0026285648345947266,13598.6611328125,0.0,94.66409301757812
20251015_162453.159029,1.6937469244003296,0.08920297026634216,1.639825701713562,-0.09374692291021347,1.5107970237731934,-0.03982570022344589,-2.739506959915161,-176.85411071777344,-174.67576599121094,2.739506959915161,-0.6711055636405945,-0.4788239002227783,45000,0.03982570022344589,-0.0015792999183759093,-0.009351968765258789,-0.05624815449118614,-0.0055526504293084145,-0.017023086547851562,13597.1728515625,0.0,-99.2193832397461
20251015_162453.169121,1.6937001943588257,0.08917418867349625,1.6399574279785156,-0.09370019286870956,1.510825753211975,-0.039957426488399506,-2.524101495742798,-177.1597442626953,-174.32879638671875,2.524101495742798,-0.6419028043746948,-0.4537355899810791,45000,0.039957426488399506,-0.0016191914910450578,0.019758939743041992,-0.05622011795639992,-0.0056932359002530575,0.008177757263183594,13597.4326171875,0.0,17.26895523071289
20251015_162453.179431,1.693661093711853,0.08917050063610077,1.6399766206741333,-0.09366109222173691,1.5108294486999512,-0.03997661918401718,-2.6491150856018066,-176.97467041015625,-174.38038635253906,2.6491150856018066,-0.6588036417961121,-0.4551877975463867,45000,0.03997661918401718,-0.00165915850084275,0.002878904342651367,-0.056196656078100204,-0.005833757109940052,0.006842613220214844,13597.4658203125,0.0,2.212822437286377
20251015_162453.189523,1.6936383247375488,0.08905793726444244,1.6400086879730225,-0.09363832324743271,1.5109421014785767,-0.04000868648290634,-2.6569130420684814,-176.8976593017578,-174.5340576171875,2.6569130420684814,-0.6568803787231445,-0.45817264914512634,45000,0.04000868648290634,-0.0016991511220112443,0.0048100948333740234,-0.056182995438575745,-0.0059742312878370285,0.003984570503234863,13598.478515625,0.0,67.53802490234375
20251015_162453.200322,1.6934815645217896,0.08914373070001602,1.6398628950119019,-0.09348156303167343,1.5108562707901,-0.039862893521785736,-2.708817481994629,-177.01361083984375,-174.21780395507812,2.708817481994629,-0.6837451457977295,-0.43477046489715576,45000,0.039862893521785736,-0.001739086932502687,-0.02186894416809082,-0.05608893930912018,-0.00611457135528326,0.027433037757873535,13597.7060546875,0.0,-51.4760627746582
20251015_162453.209803,1.6934053897857666,0.08922561258077621,1.6400237083435059,-0.09340538829565048,1.5107743740081787,-0.04002370685338974,-2.7505273818969727,-177.14447021484375,-174.34161376953125,2.7505273818969727,-0.6376333236694336,-0.4489673972129822,45000,0.04002370685338974,-0.0017790301935747266,0.024121999740600586,-0.05604323372244835,-0.006254736799746752,0.013330578804016113,13596.9697265625,0.0,-49.129127502441406
