time_s,x,y,z
20250908_164150.321138,2.0149006843566895,0.12067968398332596,2.957684278488159
20250908_164150.322527,2.0148534774780273,0.12066734582185745,2.9576895236968994
20250908_164150.324209,2.0149142742156982,0.12050067633390427,2.957753896713257
20250908_164150.325929,2.0148279666900635,0.12058112770318985,2.957706928253174
20250908_164150.328167,2.014876365661621,0.12060832232236862,2.9577465057373047
20250908_164150.329395,2.0149378776550293,0.12062312662601471,2.957763433456421
20250908_164150.330799,2.0149343013763428,0.12062466144561768,2.957732915878296
20250908_164150.332063,2.0148766040802,0.12065138667821884,2.9577205181121826
20250908_164150.334780,2.014864444732666,0.12068473547697067,2.957679271697998
20250908_164150.336441,2.014914035797119,0.12052707374095917,2.957738161087036
20250908_164150.337937,2.0148749351501465,0.12060307711362839,2.9577386379241943
20250908_164150.339184,2.014896869659424,0.12060278654098511,2.957731008529663
20250908_164150.344207,2.014932155609131,0.12057054042816162,2.957750082015991
20250908_164150.354138,2.014911413192749,0.120622918009758,2.9577267169952393
20250908_164150.364032,2.014918565750122,0.12061893194913864,2.957716941833496
20250908_164150.374521,2.0149126052856445,0.12060653418302536,2.957707643508911
20250908_164150.387092,2.014890432357788,0.12055004388093948,2.9577174186706543
20250908_164150.393828,2.014901876449585,0.12053477019071579,2.9576895236968994
20250908_164150.403659,2.0149457454681396,0.12055654078722,2.957706928253174
20250908_164150.414275,2.0150022506713867,0.12058565020561218,2.9576685428619385
20250908_164150.423940,2.014979600906372,0.12069295346736908,2.9576737880706787
20250908_164150.434546,2.0150694847106934,0.12076348066329956,2.9576101303100586
20250908_164150.444289,2.0150203704833984,0.120610311627388,2.9575459957122803
20250908_164150.454066,2.0150351524353027,0.12065175175666809,2.9574618339538574
20250908_164150.464641,2.01513409614563,0.12062066048383713,2.957477331161499
20250908_164150.474616,2.015216112136841,0.12078896909952164,2.9573848247528076
20250908_164150.484671,2.0152535438537598,0.12087403237819672,2.95729660987854
20250908_164150.493927,2.0152292251586914,0.12084412574768066,2.9570767879486084
20250908_164150.504456,2.015225887298584,0.12098296731710434,2.956911087036133
20250908_164150.514602,2.0152738094329834,0.12112808972597122,2.9568023681640625
20250908_164150.524750,2.015183687210083,0.12155542522668839,2.956475019454956
20250908_164150.534574,2.015199899673462,0.12200979888439178,2.956075429916382
20250908_164150.544903,2.0152981281280518,0.12238252907991409,2.955579996109009
20250908_164150.554483,2.015287160873413,0.12312974035739899,2.9550135135650635
20250908_164150.564895,2.0152580738067627,0.1239776611328125,2.954343557357788
20250908_164150.574641,2.0152063369750977,0.12495531141757965,2.9536452293395996
20250908_164150.584598,2.015230417251587,0.1259087473154068,2.9529571533203125
20250908_164150.594870,2.015080213546753,0.12736321985721588,2.9520163536071777
20250908_164150.604912,2.0148556232452393,0.1291142702102661,2.951042413711548
20250908_164150.614357,2.014725685119629,0.13089005649089813,2.9500269889831543
20250908_164150.624570,2.014512538909912,0.1327742040157318,2.9489080905914307
20250908_164150.634613,2.01404070854187,0.13512973487377167,2.9477407932281494
20250908_164150.644440,2.0137460231781006,0.13732990622520447,2.9465253353118896
20250908_164150.654847,2.0131325721740723,0.1401178389787674,2.944981813430786
20250908_164150.664502,2.0127651691436768,0.1429094672203064,2.943624973297119
20250908_164150.674545,2.0120742321014404,0.14649800956249237,2.9419307708740234
20250908_164150.684825,2.011451005935669,0.14985503256320953,2.9402594566345215
20250908_164150.694293,2.010921001434326,0.15319222211837769,2.9386706352233887
20250908_164150.704759,2.0100913047790527,0.15685376524925232,2.936809539794922
20250908_164150.714776,2.0096242427825928,0.16053949296474457,2.934962272644043
20250908_164150.724590,2.0089361667633057,0.16463886201381683,2.933081865310669
