time_s,x,y,z
20251031_153903.457080,2.0162296295166016,0.0923297181725502,0.9624962210655212
20251031_153903.457909,2.016303777694702,0.09350010752677917,0.9619190096855164
20251031_153903.458854,2.0162456035614014,0.09225106984376907,0.9624923467636108
20251031_153903.459806,2.0162410736083984,0.09226453304290771,0.9625030755996704
20251031_153903.460886,2.0165300369262695,0.09362256526947021,0.96210116147995
20251031_153903.461693,2.016291618347168,0.09351927787065506,0.9619559645652771
20251031_153903.463609,2.016231060028076,0.0923239216208458,0.9625107049942017
20251031_153903.464255,2.0162410736083984,0.09229786694049835,0.9625051617622375
20251031_153903.466519,2.0162429809570312,0.09224767982959747,0.9625071287155151
20251031_153903.467840,2.0162458419799805,0.09223554283380508,0.9624964594841003
20251031_153903.469318,2.016288995742798,0.09348184615373611,0.9619337916374207
20251031_153903.472896,2.0162978172302246,0.09355129301548004,0.9619451761245728
20251031_153903.483419,2.0162439346313477,0.09338606148958206,0.9621487855911255
20251031_153903.493283,2.0161426067352295,0.09224244952201843,0.9625263810157776
20251031_153903.503512,2.016214609146118,0.09215065836906433,0.9625564813613892
20251031_153903.513171,2.0161497592926025,0.09225299209356308,0.9625425934791565
20251031_153903.528215,2.016446113586426,0.09431473165750504,0.9618075489997864
20251031_153903.533725,2.0165131092071533,0.09355709701776505,0.9620943069458008
20251031_153903.543701,2.016204595565796,0.09227610379457474,0.9625436663627625
20251031_153903.553754,2.0162265300750732,0.09224902093410492,0.9625065326690674
20251031_153903.563895,2.016127824783325,0.09207628667354584,0.9626815915107727
20251031_153903.573713,2.016310691833496,0.09305424243211746,0.9625063538551331
20251031_153903.583624,2.016356945037842,0.0942772850394249,0.961930513381958
20251031_153903.593867,2.016275644302368,0.09314223378896713,0.9624735116958618
20251031_153903.604042,2.0162203311920166,0.09279542416334152,0.9621502161026001
20251031_153903.613804,2.0160107612609863,0.09286998957395554,0.9626733064651489
20251031_153903.623806,2.0159778594970703,0.09452521800994873,0.9616466164588928
20251031_153903.633563,2.015817880630493,0.0948731005191803,0.9616640210151672
20251031_153903.643709,2.015486478805542,0.09529433399438858,0.9619236588478088
20251031_153903.653729,2.0150341987609863,0.09630521386861801,0.9618106484413147
20251031_153903.663770,2.0146102905273438,0.09620286524295807,0.9619311094284058
20251031_153903.673897,2.0139999389648438,0.097275510430336,0.9618238806724548
20251031_153903.683790,2.0132806301116943,0.09830687940120697,0.9617874026298523
20251031_153903.693049,2.012515068054199,0.10010609030723572,0.961378276348114
20251031_153903.703645,2.0117557048797607,0.10080582648515701,0.9615573287010193
20251031_153903.713698,2.0106372833251953,0.10279276221990585,0.9612900018692017
20251031_153903.723730,2.0093069076538086,0.1043592095375061,0.9612614512443542
20251031_153903.733674,2.008139133453369,0.10585155338048935,0.9614265561103821
20251031_153903.743520,2.0063741207122803,0.10762865841388702,0.9619196653366089
20251031_153903.753894,2.0050289630889893,0.10941167920827866,0.9621660113334656
20251031_153903.764032,2.0031750202178955,0.11225244402885437,0.9618465900421143
20251031_153903.773759,2.001488208770752,0.11322669684886932,0.962303876876831
20251031_153903.783886,1.9992501735687256,0.11610669642686844,0.9619317054748535
20251031_153903.794316,1.997316598892212,0.11776760965585709,0.962765634059906
20251031_153903.804369,1.9946141242980957,0.12119705229997635,0.9628418684005737
20251031_153903.813626,1.9925049543380737,0.12357069551944733,0.9627320766448975
20251031_153903.823749,1.9897589683532715,0.12649798393249512,0.963390052318573
20251031_153903.834557,1.9867770671844482,0.13043169677257538,0.9636515974998474
20251031_153903.843888,1.9841408729553223,0.13292278349399567,0.9638441205024719
20251031_153903.854164,1.981034278869629,0.1362835019826889,0.9644831418991089
20251031_153903.864031,1.977597951889038,0.13998326659202576,0.9650871157646179
20251031_153903.873466,1.9743415117263794,0.14383897185325623,0.9651864767074585
20251031_153903.883977,1.9707765579223633,0.1480945348739624,0.9653388857841492
20251031_153903.893932,1.9669955968856812,0.15149830281734467,0.9658034443855286
20251031_153903.903528,1.9632962942123413,0.1553254872560501,0.9661946296691895
20251031_153903.913837,1.9590955972671509,0.15943749248981476,0.9669618010520935
20251031_153903.923473,1.955133080482483,0.16287946701049805,0.9673600196838379
20251031_153903.934012,1.9505490064620972,0.16689954698085785,0.9686894416809082
20251031_153903.943914,1.9462971687316895,0.1707596629858017,0.9689452052116394
20251031_153903.953877,1.9416866302490234,0.17537203431129456,0.969202995300293
20251031_153903.964504,1.9367464780807495,0.1798381507396698,0.9698410630226135
20251031_153903.973776,1.9319995641708374,0.18365706503391266,0.9712018966674805
20251031_153903.983844,1.9266571998596191,0.188790962100029,0.9715165495872498
20251031_153903.992961,1.9215589761734009,0.19393353164196014,0.9719370007514954
20251031_153904.003634,1.9164624214172363,0.19801154732704163,0.972802460193634
20251031_153904.013344,1.9106563329696655,0.20367363095283508,0.9734944701194763
20251031_153904.023059,1.9053699970245361,0.20826204121112823,0.9741864204406738
20251031_153904.033188,1.899610161781311,0.21313241124153137,0.9749612212181091
20251031_153904.043186,1.8941196203231812,0.2191673219203949,0.9753158688545227
20251031_153904.053673,1.8880524635314941,0.22326092422008514,0.9766266345977783
20251031_153904.064137,1.8820693492889404,0.2294040322303772,0.9772230386734009
20251031_153904.073386,1.875997543334961,0.2345447838306427,0.9777807593345642
20251031_153904.082940,1.8698410987854004,0.2402210384607315,0.97858726978302
20251031_153904.093890,1.8633428812026978,0.24490459263324738,0.9800040125846863
20251031_153904.104028,1.8568264245986938,0.25061944127082825,0.9805986285209656
20251031_153904.113139,1.8502368927001953,0.2570040225982666,0.9812889099121094
20251031_153904.123645,1.8437881469726562,0.26263925433158875,0.9822443127632141
20251031_153904.133755,1.8367379903793335,0.26766955852508545,0.9829919338226318
20251031_153904.143022,1.830411434173584,0.27368107438087463,0.9838178157806396
20251031_153904.153663,1.823277473449707,0.279855340719223,0.9849290251731873
20251031_153904.166122,1.8161892890930176,0.2866175174713135,0.9855432510375977
20251031_153904.173628,1.8091027736663818,0.29160740971565247,0.9866476655006409
20251031_153904.183225,1.8019752502441406,0.29813897609710693,0.9872986674308777
20251031_153904.193663,1.7946996688842773,0.30496731400489807,0.9882386922836304
20251031_153904.203758,1.7873764038085938,0.31115999817848206,0.9892011880874634
20251031_153904.213353,1.7798289060592651,0.3179425597190857,0.989895224571228
20251031_153904.223784,1.7724390029907227,0.32432109117507935,0.9906794428825378
20251031_153904.233763,1.7649699449539185,0.33104726672172546,0.9915867447853088
20251031_153904.243650,1.7574936151504517,0.33789724111557007,0.9922522902488708
20251031_153904.253941,1.7498260736465454,0.3444584310054779,0.9932637810707092
20251031_153904.263646,1.7421302795410156,0.3515458405017853,0.9938549399375916
20251031_153904.273782,1.7341649532318115,0.35790133476257324,0.9951751232147217
20251031_153904.283549,1.7262425422668457,0.3650854229927063,0.9960362911224365
20251031_153904.293714,1.718305230140686,0.37221840023994446,0.9967635273933411
20251031_153904.303789,1.7106835842132568,0.3795025050640106,0.9974940419197083
20251031_153904.313775,1.7026287317276,0.3866693377494812,0.9983388185501099
20251031_153904.323708,1.6943366527557373,0.39403852820396423,0.9992966055870056
20251031_153904.333712,1.686211347579956,0.40150925517082214,1.0001147985458374
20251031_153904.343701,1.6783092021942139,0.40928593277931213,1.0007210969924927
20251031_153904.354017,1.6701351404190063,0.416414737701416,1.0015146732330322
20251031_153904.364182,1.6620123386383057,0.42404037714004517,1.0023024082183838
20251031_153904.373508,1.6536352634429932,0.4317084550857544,1.0031856298446655
20251031_153904.383711,1.6450815200805664,0.43918710947036743,1.004056453704834
20251031_153904.393173,1.6368095874786377,0.44700103998184204,1.0047787427902222
20251031_153904.403162,1.6287544965744019,0.455030232667923,1.0054877996444702
20251031_153904.413602,1.6203372478485107,0.46276870369911194,1.0062557458877563
20251031_153904.423774,1.611850380897522,0.4701831340789795,1.0070558786392212
20251031_153904.433888,1.6035211086273193,0.4780239462852478,1.0078139305114746
20251031_153904.443778,1.595170259475708,0.48618564009666443,1.0084720849990845
20251031_153904.453601,1.5864955186843872,0.4937591850757599,1.0092859268188477
20251031_153904.464031,1.5780659914016724,0.5017160773277283,1.0100122690200806
20251031_153904.473142,1.5696742534637451,0.5096747279167175,1.0107370615005493
20251031_153904.483697,1.561025619506836,0.5173981785774231,1.0113948583602905
20251031_153904.493699,1.552655577659607,0.5253702998161316,1.012094497680664
20251031_153904.503746,1.5443168878555298,0.5332273840904236,1.0128146409988403
20251031_153904.513340,1.5357383489608765,0.5411989688873291,1.0133787393569946
20251031_153904.523893,1.52711820602417,0.5486312508583069,1.0141652822494507
20251031_153904.533699,1.5188552141189575,0.5563737154006958,1.0148133039474487
20251031_153904.543355,1.5101858377456665,0.5641370415687561,1.0153305530548096
20251031_153904.553494,1.5015894174575806,0.5716629028320312,1.0159990787506104
20251031_153904.563672,1.4930258989334106,0.5799581408500671,1.0165187120437622
20251031_153904.573631,1.484451174736023,0.5876731872558594,1.017108678817749
20251031_153904.583861,1.4762263298034668,0.5948377847671509,1.017648458480835
20251031_153904.593864,1.4678272008895874,0.602491557598114,1.0183610916137695
20251031_153904.604055,1.4590221643447876,0.6097748875617981,1.0187495946884155
20251031_153904.613723,1.450557827949524,0.6172991394996643,1.0192536115646362
20251031_153904.624159,1.4421405792236328,0.6249191761016846,1.0198252201080322
20251031_153904.634226,1.4334852695465088,0.6322150826454163,1.0204453468322754
20251031_153904.644017,1.4249992370605469,0.6392923593521118,1.0211544036865234
