time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_142339,0.0,-0.01801375113427639,-0.9280304312705994,55000
20250902_142339,0.0,-0.03728745877742767,-0.9361014366149902,55000
20250902_142339,0.0,-0.04668498411774635,-0.9536598324775696,55000
20250902_142339,0.0,-0.04168955981731415,-0.9500622749328613,55000
20250902_142339,0.0,-0.057786013931035995,-0.9204419255256653,55000
20250902_142339,0.0,-0.03873392567038536,-0.8515943884849548,55000
20250902_142339,0.0,-0.016185782849788666,-0.9153921604156494,55000
20250902_142339,0.0,0.00767550291493535,-0.9369547963142395,55000
20250902_142339,0.0,-0.06656868010759354,-1.0238925218582153,55000
20250902_142339,0.0,-0.055646855384111404,-0.9464321732521057,55000
20250902_142339,0.0,-0.03988583758473396,-0.9314692616462708,55000
20250902_142339,0.0,-0.05108671262860298,-0.8465865850448608,55000
20250902_142339,0.0,-0.034454960376024246,-0.9245972037315369,55000
20250902_142339,0.0,-0.0018410029588267207,-0.9150912761688232,55000
20250902_142339,0.0,-0.0075032152235507965,-0.9174991846084595,55000
20250902_142339,0.0,-0.03589697927236557,-0.9126975536346436,55000
20250902_142339,0.0,-0.06501876562833786,-0.9366852045059204,55000
20250902_142339,0.0,-0.07636789232492447,-0.9194391965866089,55000
20250902_142339,0.0,-0.038064587861299515,-0.8403500914573669,55000
20250902_142339,0.0,-0.028812754899263382,-0.9171940088272095,55000
20250902_142339,0.0,-0.016267545521259308,-0.914650559425354,55000
20250902_142339,0.0,-0.0191465113312006,-0.9215632081031799,55000
20250902_142339,0.0,-0.07804938405752182,-0.989238440990448,55000
20250902_142339,0.0,-0.06424663960933685,-0.9778849482536316,55000
20250902_142339,0.0,-0.07376990467309952,-0.9317073225975037,55000
20250902_142339,0.0,-0.059484146535396576,-0.9738190770149231,55000
20250902_142339,0.0,-0.032329265028238297,-1.0139368772506714,55000
20250902_142339,0.0,-0.033220287412405014,-1.019345998764038,55000
20250902_142339,0.0,-0.06804842501878738,-1.0370385646820068,55000
20250902_142339,0.0,-0.09145758301019669,-1.0525423288345337,55000
20250902_142339,0.0,-0.06481676548719406,-1.074501872062683,55000
20250902_142339,0.0,-0.015603159554302692,-1.1054463386535645,55000
20250902_142339,0.0,-0.027221383526921272,-1.1353188753128052,55000
20250902_142339,0.0,0.09985174983739853,-1.1477206945419312,55000
20250902_142339,0.0,-0.03584778681397438,-1.1966161727905273,55000
20250902_142339,0.0,-0.04702303558588028,-1.2295669317245483,55000
20250902_142339,0.0,-0.07896194607019424,-1.2537492513656616,55000
20250902_142339,0.0,-0.04154821112751961,-1.2895777225494385,55000
20250902_142339,0.0,-0.04035532847046852,-1.3310697078704834,55000
20250902_142339,0.0,-0.0009951982647180557,-1.3660699129104614,55000
20250902_142339,0.0,-0.053352296352386475,-1.3928406238555908,55000
20250902_142339,0.0,-0.026839880272746086,-1.4281514883041382,55000
20250902_142339,0.0,-0.04333769902586937,-1.4821274280548096,55000
20250902_142339,0.0,-0.02919907122850418,-1.5218820571899414,55000
20250902_142339,0.0,-0.0008268885430879891,-1.5747795104980469,55000
20250902_142339,-4.688180923461914,-0.031726595014333725,-1.593753457069397,55000
20250902_142339,-0.40318337082862854,-0.048492997884750366,-1.61333167552948,55000
20250902_142339,-0.41654935479164124,-0.06311254948377609,-1.6450660228729248,54788
20250902_142339,-0.48904895782470703,0.005432667210698128,-1.6846846342086792,54800
20250902_142339,-0.5475836396217346,-0.062036748975515366,-1.7437666654586792,54060
20250902_142339,-0.5030087828636169,-0.02092769183218479,-1.7617928981781006,54362
20250902_142339,-0.5370659828186035,-0.0784061923623085,-1.8061264753341675,54065
20250902_142339,-0.5551711320877075,-0.03930135443806648,-1.8185632228851318,53696
20250902_142339,-0.6103215217590332,-0.05066882073879242,-1.859649658203125,53711
20250902_142339,-0.6947602033615112,-0.1040884479880333,-1.8966737985610962,53126
20250902_142339,-0.7355050444602966,-0.050459690392017365,-1.900597095489502,52798
20250902_142339,-0.719805121421814,-0.0636359453201294,-1.916799545288086,52706
20250902_142339,-0.6973519325256348,-0.09953511506319046,-1.936409592628479,52711
20250902_142339,-0.623450517654419,-0.049018386751413345,-1.9801208972930908,52682
20250902_142339,-0.7458511590957642,-0.06897689402103424,-1.982736587524414,51803
20250902_142339,-0.8042249083518982,-0.1176786869764328,-1.9924862384796143,51784
20250902_142339,-0.8031442761421204,-0.07000736892223358,-2.015606641769409,51717
20250902_142339,-0.8044052124023438,-0.09513943642377853,-2.0208873748779297,51219
20250902_142339,-0.8233095407485962,-0.11201051622629166,-2.0303750038146973,51157
20250902_142339,-0.8010872602462769,-0.10254571586847305,-2.067751884460449,51169
20250902_142339,-0.8188266754150391,-0.12745830416679382,-2.0734775066375732,50902
20250902_142339,-0.8654935956001282,-0.1280137449502945,-2.0819754600524902,50699
20250902_142339,-1.0529897212982178,-0.09844684600830078,-2.0640687942504883,50269
20250902_142339,-0.9158411026000977,-0.12866146862506866,-2.0527706146240234,50244
20250902_142339,-0.9994113445281982,-0.16141611337661743,-2.0734968185424805,49996
20250902_142339,-0.930863618850708,-0.19474752247333527,-2.1067099571228027,49983
20250902_142339,-0.9925169348716736,-0.1657509207725525,-2.0965819358825684,49927
20250902_142339,-1.0454694032669067,-0.17287778854370117,-2.094062328338623,49564
20250902_142339,-1.0665314197540283,-0.1813504695892334,-2.075977087020874,49466
20250902_142339,-1.083280324935913,-0.23968000710010529,-2.0774481296539307,49152
20250902_142339,-1.0862817764282227,-0.18132585287094116,-2.066284656524658,49132
20250902_142339,-1.0681239366531372,-0.25110924243927,-2.0486671924591064,48929
20250902_142339,-1.0229322910308838,-0.20048187673091888,-2.0513052940368652,49058
20250902_142339,-1.0278183221817017,-0.24905848503112793,-2.0325186252593994,48984
20250902_142340,-1.1261634826660156,-0.24849051237106323,-2.0257973670959473,48390
20250902_142340,-1.075340986251831,-0.3078363239765167,-2.032259702682495,48157
20250902_142340,-1.1130868196487427,-0.31654414534568787,-1.9932217597961426,48108
20250902_142340,-1.1094237565994263,-0.24890545010566711,-1.98244309425354,48093
20250902_142340,-1.032275676727295,-0.2863709330558777,-1.9822590351104736,48104
20250902_142340,-1.0784704685211182,-0.32315582036972046,-1.9789701700210571,48008
20250902_142340,-1.1301977634429932,-0.3175065815448761,-1.9342082738876343,47457
20250902_142340,-1.1366559267044067,-0.34662503004074097,-1.9467599391937256,47439
20250902_142340,-1.179660677909851,-0.36850693821907043,-1.887120246887207,47396
20250902_142340,-1.106162428855896,-0.32084405422210693,-1.8445128202438354,47219
20250902_142340,-0.9980286359786987,-0.3866276443004608,-1.8828409910202026,47471
20250902_142340,-1.10373055934906,-0.3907923102378845,-1.8381580114364624,47125
20250902_142340,-1.0496714115142822,-0.4074550271034241,-1.810123085975647,46913
20250902_142340,-1.188536524772644,-0.41135886311531067,-1.8052997589111328,46622
20250902_142340,-1.1794734001159668,-0.43436747789382935,-1.7784219980239868,46492
20250902_142340,-1.0650073289871216,-0.4335469603538513,-1.7744123935699463,46682
20250902_142340,-1.0289664268493652,-0.41040241718292236,-1.7812309265136719,46753
20250902_142340,-1.0748629570007324,-0.465285986661911,-1.7511905431747437,46718
20250902_142340,-1.0722891092300415,-0.4770575165748596,-1.7369582653045654,46074
20250902_142340,-1.143902063369751,-0.46079254150390625,-1.6973458528518677,46286
20250902_142340,-1.1778358221054077,-0.5074902176856995,-1.6759904623031616,45831
20250902_142340,-1.1739784479141235,-0.534662127494812,-1.6460078954696655,45752
20250902_142340,-0.9884200096130371,-0.4797385632991791,-1.6240702867507935,46184
20250902_142340,-1.0272966623306274,-0.46988505125045776,-1.5913466215133667,46127
