time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_142620,-0.060739073902368546,-0.04874109849333763,1.5824229717254639,55000
20250902_142620,0.08815333992242813,-0.05066438019275665,1.5861225128173828,55000
20250902_142620,0.0025524788070470095,-0.03850363940000534,1.5753401517868042,55000
20250902_142620,-0.09014707803726196,-0.07764723151922226,1.5898433923721313,55000
20250902_142620,-0.09394681453704834,-0.05936768651008606,1.5826236009597778,55000
20250902_142620,0.03459136560559273,-0.06081436946988106,1.6560205221176147,55000
20250902_142620,-0.0767756849527359,-0.05859845131635666,1.5850684642791748,55000
20250902_142620,0.06892368942499161,-0.02153017930686474,1.5809470415115356,55000
20250902_142620,0.037308622151613235,-0.058872587978839874,1.5824837684631348,55000
20250902_142620,-0.06796283274888992,-0.051110222935676575,1.5789343118667603,55000
20250902_142620,-0.11552854627370834,-0.08615712076425552,1.5722787380218506,55000
20250902_142620,0.02575993724167347,-0.07108531892299652,1.655395269393921,55000
20250902_142620,-0.014450710266828537,-0.03423686325550079,1.6492078304290771,55000
20250902_142620,-0.028715288266539574,-0.04792395606637001,1.58481764793396,55000
20250902_142620,0.0754302591085434,-0.03903541713953018,1.572171926498413,55000
20250902_142620,-0.05578681826591492,-0.0789719820022583,1.5801764726638794,55000
20250902_142620,-0.12640716135501862,-0.06974217295646667,1.576462745666504,55000
20250902_142620,-0.05487911403179169,-0.053441084921360016,1.5811091661453247,55000
20250902_142620,-0.02683844044804573,-0.0616750530898571,1.5758565664291382,55000
20250902_142620,0.004908434115350246,-0.04963401332497597,1.5807749032974243,55000
20250902_142620,0.048673126846551895,-0.029442651197314262,1.595780611038208,55000
20250902_142620,-0.0077898153103888035,-0.05260005220770836,1.607426404953003,55000
20250902_142621,-0.09124267101287842,-0.09957931935787201,1.6438640356063843,55000
20250902_142621,-0.1477031260728836,-0.056473858654499054,1.6445947885513306,55000
20250902_142621,-0.030405741184949875,-0.034082915633916855,1.7567335367202759,55000
20250902_142621,-0.09896974265575409,-0.06088312342762947,1.7153041362762451,55000
20250902_142621,0.0384419783949852,-0.049847617745399475,1.72689950466156,55000
20250902_142621,0.0366838239133358,-0.0649443119764328,1.6968904733657837,55000
20250902_142621,-0.09130766242742538,-0.09232831746339798,1.6854350566864014,55000
20250902_142621,-0.248142808675766,-0.07924091070890427,1.6938197612762451,55000
20250902_142621,-0.08725322037935257,-0.017278039827942848,1.758540153503418,55000
20250902_142621,-0.08469089865684509,-0.02540588192641735,1.732289433479309,55000
20250902_142621,-0.14475169777870178,-0.007401872426271439,1.6360938549041748,55000
20250902_142621,-0.041587650775909424,-0.005834034178406,1.5947226285934448,55000
20250902_142621,-0.11148295551538467,-0.016039418056607246,1.5362581014633179,55000
20250902_142621,-0.22265024483203888,-0.03798094019293785,1.5107451677322388,55000
20250902_142621,-0.30996549129486084,-0.007069940213114023,1.4923638105392456,55000
