time_s,roll_command,pitch_command,yaw_command,thrust_command
20250829_155245,0.0,-2.1098053455352783,-2.275566339492798,55000
20250829_155245,0.0,-2.2844502925872803,-2.250253915786743,55000
20250829_155245,0.0,-2.1405446529388428,-2.2566535472869873,55000
20250829_155245,0.0,-2.1276767253875732,-2.253335952758789,55000
20250829_155245,0.0,-2.109663963317871,-2.2424569129943848,55000
20250829_155245,0.0,-2.182448625564575,-2.134608268737793,55000
20250829_155245,0.0,-1.9658961296081543,-2.2781097888946533,55000
20250829_155245,0.0,-2.3305695056915283,-2.247314929962158,55000
20250829_155245,0.0,-2.172081232070923,-2.2466495037078857,55000
20250829_155245,0.0,-2.1378872394561768,-2.284231662750244,55000
20250829_155245,0.0,-2.1930060386657715,-2.24806809425354,55000
20250829_155245,0.0,-1.9681204557418823,-2.3131556510925293,55000
20250829_155245,0.0,-2.13323974609375,-2.193521022796631,55000
20250829_155245,0.0,-2.3088667392730713,-2.27638840675354,55000
20250829_155245,0.0,-2.429732322692871,-2.1987509727478027,55000
20250829_155245,0.0,-2.153071403503418,-2.243043899536133,55000
20250829_155245,0.0,-2.2623722553253174,-2.179837942123413,55000
20250829_155245,0.0,-2.147862672805786,-2.2465081214904785,55000
20250829_155245,0.0,-2.1270198822021484,-2.2732956409454346,55000
20250829_155245,0.0,-2.4423725605010986,-2.1496195793151855,55000
20250829_155245,0.0,-2.275857448577881,-2.26043438911438,55000
20250829_155245,0.0,-2.419347047805786,-2.155402898788452,55000
20250829_155245,0.0,-2.353973865509033,-2.1919686794281006,55000
20250829_155245,0.0,-2.2455406188964844,-2.2420942783355713,55000
20250829_155245,0.0,-2.1577212810516357,-2.395047426223755,55000
20250829_155245,0.0,-2.12339186668396,-2.383315324783325,55000
20250829_155245,0.0,-2.3213319778442383,-2.4081308841705322,55000
20250829_155245,0.0,-2.4864392280578613,-2.4004123210906982,55000
20250829_155245,0.0,-2.4101386070251465,-2.455778121948242,55000
20250829_155245,0.0,-2.300104856491089,-2.4687421321868896,55000
20250829_155245,0.0,-2.2082433700561523,-2.3595163822174072,55000
20250829_155245,0.0,-1.946890115737915,-2.4633729457855225,55000
20250829_155245,0.0,-2.4405224323272705,-2.6516013145446777,55000
20250829_155245,0.0,-2.503634214401245,-2.7672038078308105,55000
20250829_155245,0.0,-2.5125560760498047,-2.571150302886963,55000
20250829_155245,0.0,-2.3626201152801514,-2.6095821857452393,55000
20250829_155245,0.0,-2.1600899696350098,-2.738138437271118,55000
20250829_155245,0.0,-2.31945538520813,-2.8086562156677246,55000
20250829_155245,0.0,-2.265434980392456,-2.7454142570495605,55000
20250829_155245,0.0,-2.354126453399658,-2.7897751331329346,54929
20250829_155245,0.0,-2.5088958740234375,-2.873211622238159,54088
20250829_155245,0.0,-2.4037396907806396,-2.846356153488159,53920
20250829_155245,0.0,-2.322126865386963,-2.864079475402832,54178
20250829_155245,0.0,-2.428605794906616,-2.9418742656707764,53698
20250829_155245,0.0,-2.219217538833618,-2.815798759460449,53346
20250829_155245,0.0,-2.4083797931671143,-3.097506284713745,53050
20250829_155245,0.0,-2.4262073040008545,-3.023151397705078,52173
20250829_155245,0.0,-2.315429449081421,-2.980501651763916,52463
20250829_155245,0.0,-2.6075499057769775,-3.1681196689605713,50839
20250829_155245,0.0,-2.2099831104278564,-3.1653451919555664,51923
20250829_155245,0.0,-2.2602837085723877,-3.1507248878479004,51897
20250829_155245,0.0,-2.347675085067749,-3.187249183654785,50835
20250829_155245,0.0,-2.08085560798645,-3.0219788551330566,51705
20250829_155245,0.0,-2.3696701526641846,-3.176293134689331,50490
