time_s,x,y,z,x_error,y_error,z_error,yaw,pitch,roll,yaw_command,pitch_command,roll_command,thrust_command,pitch_cmd_p,pitch_cmd_i,pitch_cmd_d,roll_cmd_p,roll_cmd_i,roll_cmd_d,thrust_cmd_p,thrust_cmd_i,thrust_cmd_d
20251022_142626.937018,1.0003904104232788,0.06742244958877563,0.9922860860824585,-0.0003904104232788086,0.9325775504112244,0.007713913917541504,0.8846213817596436,-179.79684448242188,-178.881591796875,-0.8846213817596436,-0.06357453763484955,0.0063605718314647675,44000,-0.050140440464019775,-0.0018111907411366701,-0.011622905731201172,-0.002537667751312256,-0.00010206177830696106,0.009000301361083984,24247.015625,191.18743896484375,-73.31371307373047
20251022_142626.937749,1.0004147291183472,0.067418672144413,0.9922999739646912,-0.00041472911834716797,0.9325813055038452,0.007700026035308838,0.8760968446731567,-179.63970947265625,-178.92271423339844,-0.8760968446731567,-0.04500604793429375,-0.014962180517613888,44000,-0.050050169229507446,-0.001899820868857205,0.006943941116333008,-0.002695739269256592,-0.00010709390335250646,-0.012159347534179688,24247.115234375,200.5132293701172,6.043910980224609
20251022_142626.938514,1.0004174709320068,0.06729700416326523,0.9923079609870911,-0.00041747093200683594,0.9327030181884766,0.0076920390129089355,0.870209276676178,-179.33761596679688,-179.40733337402344,-0.870209276676178,-0.047993067651987076,-0.004196763038635254,44000,-0.04999825358390808,-0.0019883252680301666,0.003993511199951172,-0.0027135610580444336,-0.00011229515075683594,-0.0013709068298339844,24250.27734375,209.8396453857422,194.66876220703125
20251022_142626.939635,1.0004267692565918,0.06725943088531494,0.9923234581947327,-0.0004267692565917969,0.9327405691146851,0.007676541805267334,0.8543961048126221,-179.33932495117188,-179.35157775878906,-0.8543961048126221,-0.04422561079263687,-0.007540734019130468,44000,-0.04989752173423767,-0.0020766945090144873,0.007748603820800781,-0.0027740001678466797,-0.00011757165339076892,-0.004649162292480469,24251.25390625,219.1668701171875,60.117244720458984
20251022_142626.941072,1.0004377365112305,0.06732893735170364,0.9923068881034851,-0.00043773651123046875,0.932671070098877,0.007693111896514893,0.8568049669265747,-179.5008087158203,-179.2517547607422,-0.8568049669265747,-0.06045534461736679,-0.008451889269053936,44000,-0.0500052273273468,-0.0021650700364261866,-0.008285045623779297,-0.002845287322998047,-0.0001229748158948496,-0.0054836273193359375,24249.447265625,228.49392700195312,-111.21034240722656
20251022_142626.943515,1.0004199743270874,0.06732090562582016,0.9922940731048584,-0.00041997432708740234,0.9326791167259216,0.0077059268951416016,0.9020739197731018,-179.6089630126953,-179.18679809570312,-0.9020739197731018,-0.05874963849782944,0.00602292362600565,44000,-0.05008852481842041,-0.0022536145988851786,-0.006407499313354492,-0.0027298331260681152,-0.0001283355086343363,0.008881092071533203,24249.65625,237.8206787109375,12.850761413574219
20251022_142626.944528,1.0004385709762573,0.06733450293540955,0.9922846555709839,-0.0004385709762573242,0.9326654672622681,0.007715344429016113,0.9085021615028381,-179.61233520507812,-179.1300506591797,-0.9085021615028381,-0.05720079317688942,-0.012282737530767918,44000,-0.050149738788604736,-0.002342286752536893,-0.004708766937255859,-0.0028507113456726074,-0.00013370141095947474,-0.009298324584960938,24249.302734375,247.14739990234375,-21.755695343017578
20251022_142626.945415,1.0003992319107056,0.0673832967877388,0.9922977089881897,-0.0003992319107055664,0.9326167106628418,0.007702291011810303,0.8615290522575378,-179.70565795898438,-178.95840454101562,-0.8615290522575378,-0.045969121158123016,0.01693558692932129,44000,-0.05006489157676697,-0.002430938184261322,0.0065267086029052734,-0.0025950074195861816,-0.0001389376848237589,0.019669532775878906,24248.03515625,256.47381591796875,-78.07015991210938
20251022_142626.947104,1.0003868341445923,0.06734197586774826,0.9923197627067566,-0.00038683414459228516,0.9326580166816711,0.007680237293243408,0.8645754456520081,-179.53244018554688,-179.04547119140625,-0.8645754456520081,-0.04141407087445259,0.0035406104288995266,44000,-0.04992154240608215,-0.0025193877518177032,0.011026859283447266,-0.0025144219398498535,-0.00014385060057975352,0.006198883056640625,24249.109375,265.8001708984375,66.11347198486328
20251022_142626.949107,1.0003842115402222,0.06726551055908203,0.992358922958374,-0.00038421154022216797,0.932734489440918,0.0076410770416259766,0.8790879845619202,-179.4391632080078,-179.38941955566406,-0.8790879845619202,-0.032694362103939056,-0.001334742410108447,44000,-0.04966700077056885,-0.00260748527944088,0.01958012580871582,-0.002497375011444092,-0.0001486696273786947,0.0013113021850585938,24251.09765625,275.12713623046875,122.34449768066406
20251022_142626.950229,1.0004063844680786,0.06737594306468964,0.9923176765441895,-0.0004063844680786133,0.9326240420341492,0.007682323455810547,0.8861872553825378,-179.66738891601562,-179.09046936035156,-0.8861872553825378,-0.07325390726327896,-0.01388157345354557,44000,-0.049935102462768555,-0.0026955949142575264,-0.020623207092285156,-0.0026414990425109863,-0.00015361086116172373,-0.011086463928222656,24248.224609375,284.4539489746094,-176.6920166015625
20251022_142626.953150,1.0003865957260132,0.06742233037948608,0.9923699498176575,-0.0003865957260131836,0.9325776696205139,0.007630050182342529,0.8538115620613098,-179.6550750732422,-179.03384399414062,-0.8538115620613098,-0.02624233067035675,0.007222931832075119,44000,-0.04959532618522644,-0.0027836409863084555,0.02613663673400879,-0.0025128722190856934,-0.00015856698155403137,0.009894371032714844,24247.01953125,293.7799377441406,-74.2197036743164
20251022_142626.963686,1.00042724609375,0.06740154325962067,0.992348849773407,-0.00042724609375,0.9325984716415405,0.007651150226593018,0.8680275082588196,-179.8142852783203,-178.88116455078125,-0.8680275082588196,-0.06315400451421738,-0.023265937343239784,44000,-0.049732476472854614,-0.0028715080115944147,-0.01055002212524414,-0.002777099609375,-0.00016365348710678518,-0.020325183868408203,24247.560546875,303.1058349609375,33.25939178466797
20251022_142626.973333,1.000441074371338,0.06739790737628937,0.992335319519043,-0.0004410743713378906,0.9326021075248718,0.007664680480957031,0.8545715808868408,-179.67721557617188,-178.9919891357422,-0.8545715808868408,-0.0595451258122921,-0.009950202889740467,44000,-0.0498204231262207,-0.0029595738742500544,-0.006765127182006836,-0.002866983413696289,-0.00016908049292396754,-0.0069141387939453125,24247.654296875,312.43182373046875,5.817413330078125
20251022_142626.983394,1.0003955364227295,0.06730647385120392,0.9922988414764404,-0.0003955364227294922,0.9326935410499573,0.00770115852355957,0.8785020112991333,-179.59344482421875,-179.16171264648438,-0.8785020112991333,-0.07134447991847992,0.020023677498102188,44000,-0.05005753040313721,-0.00304792751558125,-0.01823902130126953,-0.0025709867477416992,-0.00017430931620765477,0.02276897430419922,24250.03125,321.75830078125,146.29364013671875
