time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_142435,-0.06027558818459511,-0.06866707652807236,0.06460407376289368,55000
20250902_142435,-0.10362371057271957,-0.08273325115442276,0.0783548653125763,55000
20250902_142435,-0.05958638712763786,-0.033742740750312805,0.061651114374399185,55000
20250902_142435,0.052062928676605225,-0.03707238286733627,0.04743426665663719,55000
20250902_142435,0.07380028069019318,-0.05165494605898857,0.05774350091814995,55000
20250902_142435,-0.020947447046637535,-0.06700622290372849,0.04741041362285614,55000
20250902_142435,-0.07721207290887833,-0.07159733772277832,0.05028945207595825,55000
20250902_142435,-0.08746503293514252,-0.07031019032001495,0.054925329983234406,55000
20250902_142435,-0.05622635781764984,-0.0650232657790184,0.060182999819517136,55000
20250902_142435,-0.013368935324251652,-0.03545922040939331,0.05710376799106598,55000
20250902_142435,0.07008785754442215,-0.038425296545028687,0.06580585241317749,55000
20250902_142435,-0.005230258218944073,-0.0665067806839943,0.04090967774391174,55000
20250902_142435,-0.011823493987321854,-0.059858426451683044,0.06342437863349915,55000
20250902_142435,-0.09908443689346313,-0.0879630520939827,0.05114728957414627,55000
20250902_142435,-0.06170156970620155,-0.049637869000434875,0.057372335344552994,55000
20250902_142435,-0.0032986109144985676,-0.07517727464437485,0.05922623723745346,55000
20250902_142435,-0.0004437702882569283,-0.02298741415143013,0.04728647321462631,55000
20250902_142435,0.0209548007696867,-0.0576251782476902,0.0530724935233593,55000
20250902_142435,0.007605772465467453,-0.06959173083305359,0.07671095430850983,55000
20250902_142435,-0.06448780745267868,-0.061255116015672684,0.07712846994400024,55000
20250902_142435,-0.09427474439144135,-0.07519278675317764,0.05946812778711319,55000
20250902_142435,-0.029091225937008858,-0.05878855288028717,0.03337486460804939,55000
20250902_142435,0.008203689008951187,-0.07973071187734604,-0.016998128965497017,55000
20250902_142435,0.04314533993601799,-0.06518705934286118,-0.04406633600592613,55000
20250902_142435,0.03461838141083717,-0.085171639919281,-0.06352663785219193,55000
20250902_142435,0.000672871305141598,-0.10472749918699265,-0.08195391297340393,55000
20250902_142435,0.017307696864008904,-0.07865186035633087,-0.101206474006176,55000
20250902_142435,0.023354075849056244,-0.09703655540943146,-0.09505882114171982,55000
20250902_142435,0.10673755407333374,-0.11177410930395126,-0.09638465940952301,55000
20250902_142435,0.013395977206528187,-0.07182539999485016,-0.16703644394874573,55000
20250902_142435,4.6471991539001465,-0.07189531624317169,-0.18828196823596954,55000
20250902_142435,-0.0026455954648554325,-0.13947205245494843,-0.19183504581451416,55000
20250902_142435,-0.0026455954648554325,-0.193939670920372,-0.19732968509197235,55000
