time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_142044,-0.029145225882530212,-0.051488522440195084,-2.2103710174560547,55000
20250902_142044,0.024412190541625023,-0.06851035356521606,-2.1957316398620605,55000
20250902_142044,0.01791865937411785,-0.059885524213314056,-2.2058377265930176,55000
20250902_142044,-0.02263754792511463,-0.06735946238040924,-2.2074646949768066,55000
20250902_142044,-0.2941768765449524,-0.04862378537654877,-2.207744836807251,55000
20250902_142044,-0.11892977356910706,-0.07725489139556885,-2.2021982669830322,55000
20250902_142044,-0.03073812834918499,-0.05926569178700447,-2.1900429725646973,55000
20250902_142044,0.021724341437220573,-0.05108027160167694,-2.1950087547302246,55000
20250902_142044,0.01660352572798729,-0.06439651548862457,-2.2012996673583984,55000
20250902_142044,0.3919280469417572,0.02730736881494522,-2.259644031524658,55000
20250902_142044,-0.20117375254631042,-0.12234950810670853,-2.2129573822021484,55000
20250902_142044,-0.11812575906515121,-0.06465860456228256,-2.2095563411712646,55000
20250902_142044,-0.0789610743522644,-0.07032358646392822,-2.1962697505950928,55000
20250902_142044,-0.0027173839043825865,-0.04861880838871002,-2.2085015773773193,55000
20250902_142044,0.6714381575584412,-0.12246228754520416,-2.2065656185150146,55000
20250902_142044,0.11049401015043259,-0.029349830001592636,-2.2456953525543213,55000
20250902_142044,-0.019169863313436508,-0.06925484538078308,-2.2531676292419434,55000
20250902_142044,-0.10699062049388885,-0.08241039514541626,-2.200894355773926,55000
20250902_142044,-0.536190927028656,-0.10075674951076508,-2.1957201957702637,55000
20250902_142044,0.016473697498440742,-0.05532550439238548,-2.1241250038146973,55000
20250902_142044,-0.030249183997511864,-0.0694740042090416,-2.198352336883545,55000
20250902_142044,0.2005615383386612,-0.047756094485521317,-2.2604618072509766,55000
20250902_142044,-0.012060348875820637,-0.049178507179021835,-2.23876953125,55000
20250902_142044,-0.3441208600997925,-0.3136743903160095,-2.1965723037719727,55000
20250902_142044,-0.1873115599155426,-0.049771010875701904,-2.180570363998413,55000
20250902_142044,-0.008647152222692966,-0.05521504580974579,-2.0698728561401367,55000
20250902_142044,0.16747286915779114,-0.20191144943237305,-2.131443977355957,55000
20250902_142044,0.2016741782426834,-0.05102316290140152,-2.14670729637146,55000
20250902_142044,0.11065289378166199,-0.07668023556470871,-2.2198400497436523,55000
20250902_142044,0.20905226469039917,-0.1344391256570816,-2.2243690490722656,55000
20250902_142044,-0.12366734445095062,-0.06730321794748306,-2.152255058288574,55000
20250902_142044,0.018017534166574478,-0.21547652781009674,-2.0976200103759766,54028
20250902_142044,0.12046109884977341,-0.08790377527475357,-2.0766854286193848,55000
20250902_142044,-0.021622437983751297,-0.06824107468128204,-2.1532630920410156,55000
20250902_142044,1.6760538816452026,-0.0072412616573274136,-2.141758680343628,53767
20250902_142044,0.3102101683616638,-0.12725530564785004,-2.1957876682281494,55000
20250902_142044,-0.12607881426811218,-0.1358700841665268,-2.127575397491455,55000
20250902_142044,-0.021173587068915367,-0.10322849452495575,-2.087261915206909,55000
20250902_142044,28.104116439819336,0.394184947013855,-2.040346384048462,51149
20250902_142044,-0.004227528814226389,-0.3001476228237152,-2.068007230758667,53929
20250902_142044,-0.004227528814226389,-0.020152747631072998,-2.069979190826416,55000
20250902_142044,-0.004227528814226389,-0.04488994926214218,-2.0377824306488037,55000
20250902_142044,-0.004227528814226389,-0.1348075121641159,-2.0774152278900146,55000
20250902_142044,-0.004227528814226389,-0.060031499713659286,-2.02217960357666,55000
20250902_142044,-0.004227528814226389,0.010853104293346405,-2.000722885131836,42000
20250902_142044,-0.004227528814226389,-0.07723814994096756,-1.9596139192581177,55000
20250902_142044,-0.004227528814226389,0.022010598331689835,-1.9302867650985718,42000
20250902_142044,-0.004227528814226389,0.02419552393257618,-1.9463428258895874,53288
20250902_142044,-0.004227528814226389,-0.05413331463932991,-1.9026150703430176,55000
20250902_142044,-0.004227528814226389,0.021262964233756065,-1.8782923221588135,42000
20250902_142044,-0.004227528814226389,-0.10227372497320175,-1.8712141513824463,55000
20250902_142044,-0.004227528814226389,0.0020538833923637867,-1.8548922538757324,42000
20250902_142044,-0.004227528814226389,-0.053337547928094864,-1.8300693035125732,51460
20250902_142044,-0.004227528814226389,-0.0579572357237339,-1.797654390335083,55000
20250902_142044,-0.004227528814226389,-0.1459500938653946,-1.7910034656524658,42000
20250902_142044,-0.004227528814226389,-0.11827229708433151,-1.7726932764053345,51298
20250902_142044,-0.004227528814226389,-0.11868651211261749,-1.741994023323059,51924
