time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_104302,-0.50161212682724,0.2169058918952942,-0.6120532751083374,55000
20250902_104302,-0.0812717080116272,-0.048356253653764725,-0.635233461856842,55000
20250902_104302,-0.08178907632827759,-0.0742672011256218,-0.678325891494751,55000
20250902_104302,-0.08006606996059418,-0.05225597694516182,-0.6717818379402161,55000
20250902_104302,-0.06756103783845901,-0.03846270591020584,-0.6699970960617065,55000
20250902_104302,0.0469525046646595,-0.06883322447538376,-0.6806170344352722,55000
20250902_104302,-0.09615762531757355,-0.023924387991428375,-0.655428409576416,55000
20250902_104302,-0.0757012888789177,-0.044337719678878784,-0.6514951586723328,55000
20250902_104302,-0.046677738428115845,-0.05092032253742218,-0.662287712097168,55000
20250902_104302,-0.09777585417032242,-0.0362108014523983,-0.6514880061149597,55000
20250902_104302,0.019971046596765518,-0.0733427032828331,-0.6212843060493469,55000
20250902_104302,-0.12718844413757324,-0.02792232297360897,-0.6522913575172424,55000
20250902_104302,-0.07166775315999985,-0.06173257157206535,-0.6578362584114075,55000
20250902_104302,-0.05437003821134567,-0.02522352896630764,-0.6566996574401855,55000
20250902_104302,-0.08597850799560547,-0.043594904243946075,-0.6417688727378845,55000
20250902_104302,-0.048538245260715485,-0.058551058173179626,-0.66892009973526,55000
20250902_104302,-0.10287893563508987,-0.040605105459690094,-0.6568232774734497,55000
20250902_104302,0.0005970591446384788,-0.06993179768323898,-0.6193224787712097,55000
20250902_104302,-0.11841413378715515,-0.02247285284101963,-0.6567431092262268,55000
20250902_104302,-0.07764174789190292,-0.050475046038627625,-0.651867151260376,55000
20250902_104302,0.00951328594237566,-0.1261196732521057,-0.6558387875556946,55000
20250902_104302,-0.10507839173078537,-0.04229051619768143,-0.6519408822059631,55000
20250902_104302,-0.07260484993457794,-0.05857162922620773,-0.6512982249259949,55000
20250902_104302,-0.18405592441558838,-0.206499844789505,-0.665334165096283,55000
20250902_104302,-0.07891916483640671,-0.06087008863687515,-0.6747674942016602,55000
20250902_104302,-0.18757303059101105,-0.327494740486145,-0.6575741171836853,55000
20250902_104303,-0.11212681978940964,-0.10919349640607834,-0.6706374287605286,55000
20250902_104303,-0.05022473260760307,-0.08275893330574036,-0.6598838567733765,55000
20250902_104303,-0.4948578178882599,-0.36596107482910156,-0.6974824070930481,55000
20250902_104303,-0.14634482562541962,-0.12392600625753403,-0.7066420912742615,55000
20250902_104303,-0.1324516385793686,-0.13644438982009888,-0.7959432601928711,55000
20250902_104303,-0.07421036809682846,-0.16533008217811584,-0.7619764804840088,55000
20250902_104303,-0.12324127554893494,-0.1854228973388672,-0.7376367449760437,55000
20250902_104303,-0.15341316163539886,-0.21066448092460632,-0.7690731883049011,55000
20250902_104303,-0.11464910954236984,-0.20380450785160065,-0.8453996777534485,55000
20250902_104303,-0.1115977093577385,-0.10914868116378784,-0.9739418029785156,55000
20250902_104303,-0.5525229573249817,-0.8641440272331238,-1.0345319509506226,48947
20250902_104303,-0.11762271821498871,-0.20798851549625397,-0.9806870818138123,55000
20250902_104303,0.10184894502162933,-1.068289041519165,-1.0012800693511963,42371
20250902_104303,-0.1525290310382843,-0.3251444697380066,-1.0108345746994019,54801
20250902_104303,-0.17617157101631165,-0.27257752418518066,-1.1362643241882324,55000
20250902_104303,-0.11068478971719742,-0.36452198028564453,-1.0608022212982178,54120
20250902_104303,-0.13713885843753815,-0.16390028595924377,-1.180080771446228,55000
20250902_104303,-0.16782312095165253,-1.0559520721435547,-1.2084711790084839,42000
20250902_104303,-0.1536199301481247,-0.4434642493724823,-1.2194055318832397,52719
20250902_104303,-0.249436616897583,-0.3451015055179596,-1.3028557300567627,53251
20250902_104303,-0.28875023126602173,-0.3294791877269745,-1.336647391319275,53706
20250902_104303,-0.17395707964897156,-0.23772956430912018,-1.4267854690551758,55000
20250902_104303,-1.1546297073364258,-1.3772071599960327,-1.468812346458435,42000
20250902_104303,-0.10662996023893356,-0.3026978373527527,-1.4901139736175537,54896
20250902_104303,-1.4211779832839966,-1.6212505102157593,-1.4511083364486694,42000
20250902_104303,-0.34981516003608704,-0.633892834186554,-1.5155712366104126,50198
20250902_104303,-0.38536572456359863,-0.41665491461753845,-1.547118902206421,52692
20250902_104303,-0.3198930621147156,-0.5754451155662537,-1.5792144536972046,51505
20250902_104303,-0.4719870686531067,-0.4601061940193176,-1.5906977653503418,51844
20250902_104303,-0.2828763723373413,-0.5303977727890015,-1.5807130336761475,51784
20250902_104303,-0.3359968960285187,-0.5007691979408264,-1.5913294553756714,51478
20250902_104303,-0.3365703821182251,-0.4555509686470032,-1.607611894607544,51331
20250902_104303,-0.5058287978172302,-0.5467812418937683,-1.6315083503723145,50887
20250902_104303,-0.4317266345024109,-0.47899961471557617,-1.755335807800293,50793
20250902_104303,-0.5410059690475464,-0.480226069688797,-1.7373151779174805,51023
20250902_104303,-0.4439355432987213,-0.4951997995376587,-1.763589859008789,50520
20250902_104303,-0.2756868898868561,-0.2904355227947235,-1.7262194156646729,53823
20250902_104303,-1.7626447677612305,-1.7646877765655518,-1.7560678720474243,42000
20250902_104303,-0.3621469736099243,-0.33259934186935425,-1.7691997289657593,52887
20250902_104303,-2.726641893386841,-2.0247671604156494,-1.8020907640457153,42000
20250902_104303,-0.8425965905189514,-0.6216468811035156,-1.8577600717544556,47138
20250902_104303,-0.3906770944595337,-0.3246764838695526,-1.8866562843322754,53034
20250902_104303,-1.991471529006958,-1.899903655052185,-1.9281970262527466,42000
20250902_104303,-0.36521217226982117,-0.3523004651069641,-1.8546745777130127,52851
20250902_104303,-2.704212188720703,-1.5870466232299805,-1.857161283493042,42000
20250902_104303,-0.8485227823257446,-0.6541010737419128,-1.9372795820236206,46243
20250902_104303,-0.487816721200943,-0.3414648175239563,-1.9480746984481812,52420
20250902_104303,-0.6909951567649841,-0.5531208515167236,-1.9572062492370605,49044
20250902_104303,-0.6515805125236511,-0.5124819874763489,-1.9317920207977295,49104
20250902_104303,-2.5751569271087646,-1.759033441543579,-1.859832763671875,42000
20250902_104303,-0.8949663639068604,-0.6725909113883972,-1.7653908729553223,47199
20250902_104303,-0.48470452427864075,-0.2997560203075409,-1.8307480812072754,52283
20250902_104303,-4.7799177169799805,-2.358536958694458,-1.946381688117981,42000
20250902_104303,-0.8220769762992859,-0.6304536461830139,-1.9838095903396606,47179
20250902_104303,-0.6758590936660767,-0.43942686915397644,-1.844369888305664,49377
20250902_104303,-0.8212912082672119,-0.4996391534805298,-1.9164507389068604,47796
20250902_104303,-0.43247243762016296,-0.3576436936855316,-1.8972101211547852,51997
20250902_104303,-3.661329984664917,-1.4476869106292725,-1.839315414428711,42000
20250902_104303,-1.1288073062896729,-0.6270420551300049,-1.9337143898010254,45905
20250902_104303,-0.8155663013458252,-0.5198060870170593,-1.8865549564361572,47801
20250902_104303,-0.7511147856712341,-0.5178744792938232,-1.8857723474502563,48629
20250902_104303,-0.3977963328361511,-0.3143112063407898,-1.7871546745300293,51822
20250902_104303,-4.399881839752197,-1.8839515447616577,-1.7986531257629395,42000
20250902_104303,-0.5343183279037476,-0.37214094400405884,-1.7636584043502808,50964
20250902_104303,-4.67676305770874,-1.7991490364074707,-1.7747797966003418,42000
20250902_104303,-1.177590250968933,-0.5705280303955078,-1.9792909622192383,46041
20250902_104303,-0.6584305763244629,-0.45644593238830566,-1.840511441230774,48367
20250902_104303,-0.8027394413948059,-0.4785926938056946,-1.8494722843170166,47794
20250902_104303,-0.8084678649902344,-0.5383120179176331,-1.7750232219696045,47280
20250902_104303,-0.7986852526664734,-0.44936221837997437,-1.8367745876312256,47828
20250902_104303,-0.9032939076423645,-0.4880949854850769,-1.885411262512207,47337
20250902_104303,-0.5115691423416138,-0.36498934030532837,-1.8612991571426392,50567
20250902_104303,-3.5539352893829346,-1.5584702491760254,-1.8221627473831177,42000
20250902_104303,-0.8580373525619507,-0.5627134442329407,-1.846501111984253,45702
20250902_104303,-0.7710933685302734,-0.5144779086112976,-1.8100712299346924,47310
20250902_104303,-0.8922250270843506,-0.4614875018596649,-1.8254696130752563,47088
20250902_104303,-0.9092587828636169,-0.49594733119010925,-1.779676914215088,46660
20250902_104303,-0.8667210340499878,-0.49592363834381104,-1.766984224319458,46656
20250902_104303,-0.9213457107543945,-0.5227183103561401,-1.9026942253112793,46686
20250902_104303,-0.7279895544052124,-0.44090700149536133,-1.7728209495544434,47137
20250902_104303,-0.8217057585716248,-0.512472927570343,-1.7559826374053955,46805
20250902_104303,-0.5382174253463745,-0.3476673662662506,-1.7780098915100098,49951
20250902_104303,-4.004212856292725,-1.5095371007919312,-1.7250155210494995,42000
20250902_104303,-0.6077452301979065,-0.3647037744522095,-1.738668441772461,49377
20250902_104303,-3.7649495601654053,-1.7321890592575073,-1.6955397129058838,42000
20250902_104303,-0.9680531620979309,-0.48222824931144714,-1.6618090867996216,44618
20250902_104303,-0.5409632325172424,-0.3524888753890991,-1.708266019821167,49636
20250902_104303,-2.690873861312866,-1.4148157835006714,-1.662084937095642,42000
20250902_104303,-1.0604832172393799,-0.5589056015014648,-1.687174916267395,43972
20250902_104303,-0.8834890723228455,-0.4649713337421417,-1.6734448671340942,45876
20250902_104303,-0.8520017862319946,-0.4965226650238037,-1.6423697471618652,45868
20250902_104303,-0.546984076499939,-0.35651856660842896,-1.6593912839889526,49182
20250902_104303,-2.6714563369750977,-1.1806286573410034,-1.6309800148010254,42000
20250902_104303,-0.9928659200668335,-0.5558428764343262,-1.5311176776885986,44000
20250902_104303,-0.8183431625366211,-0.4720764458179474,-1.5942504405975342,45868
20250902_104303,-0.9641444087028503,-0.42894479632377625,-1.5592738389968872,45960
20250902_104303,-0.8767722249031067,-0.49807512760162354,-1.5113261938095093,45336
20250902_104303,-0.8426434993743896,-0.4513727128505707,-1.549936056137085,45840
20250902_104303,-0.900367021560669,-0.4205377697944641,-1.5054081678390503,45955
20250902_104303,-0.8079268336296082,-0.4680781662464142,-1.5642552375793457,45922
20250902_104304,-0.8893850445747375,-0.44315335154533386,-1.5150279998779297,45765
20250902_104304,-0.9154058694839478,-0.5057564973831177,-1.4702003002166748,45213
20250902_104304,-0.8894674777984619,-0.4454420804977417,-1.5092105865478516,45561
20250902_104304,-0.8356012105941772,-0.4584585726261139,-1.4424940347671509,45324
20250902_104304,-0.8512215614318848,-0.45353198051452637,-1.4624567031860352,45645
20250902_104304,-0.8135859370231628,-0.4267488121986389,-1.4349535703659058,45821
20250902_104304,-0.5959683656692505,-0.349475234746933,-1.4324874877929688,48319
20250902_104304,-3.4817440509796143,-1.2652326822280884,-1.4071948528289795,42000
20250902_104304,-0.6592015624046326,-0.3790236711502075,-1.3526376485824585,47804
20250902_104304,-3.467510461807251,-1.0929726362228394,-1.3740876913070679,42000
20250902_104304,-0.9165099859237671,-0.4764178991317749,-1.3603205680847168,44212
20250902_104304,-0.8179929852485657,-0.4288620948791504,-1.4023677110671997,45445
20250902_104304,-0.7897759675979614,-0.40515539050102234,-1.33633291721344,45295
20250902_104304,-0.5945985317230225,-0.36067691445350647,-1.335697889328003,47908
20250902_104304,-0.8980081677436829,-0.4150174856185913,-1.3528602123260498,44842
20250902_104304,-2.9341022968292236,-1.1083287000656128,-1.3272221088409424,42000
20250902_104304,-0.9849083423614502,-0.4166870713233948,-1.315577507019043,43999
20250902_104304,-0.5597821474075317,-0.3528520464897156,-1.3267784118652344,47812
20250902_104304,-0.833400547504425,-0.4133797585964203,-1.336925983428955,45156
20250902_104304,-2.8487625122070312,-1.0204795598983765,-1.323512315750122,42000
20250902_104304,-1.0475921630859375,-0.4880896508693695,-1.367379069328308,43591
20250902_104304,-0.8989606499671936,-0.4310263991355896,-1.3108842372894287,44853
20250902_104304,-0.8483856916427612,-0.4471323788166046,-1.3436763286590576,45018
20250902_104304,-0.5728015303611755,-0.3502950966358185,-1.3226510286331177,47548
20250902_104304,-2.56362247467041,-1.0394843816757202,-1.3230079412460327,42000
20250902_104304,-1.02352774143219,-0.4394269287586212,-1.2749959230422974,44065
20250902_104304,-0.6280038356781006,-0.36513349413871765,-1.281090259552002,47185
20250902_104304,-0.9254092574119568,-0.410128653049469,-1.2515232563018799,45024
20250902_104304,-2.703280210494995,-1.0115915536880493,-1.2605476379394531,42000
20250902_104304,-0.6396922469139099,-0.37059471011161804,-1.2603695392608643,47019
20250902_104304,-2.135641098022461,-0.7888965010643005,-1.3012007474899292,42000
20250902_104304,-0.6557435989379883,-0.3556362986564636,-1.2390178442001343,46982
20250902_104304,-0.867588460445404,-0.41859033703804016,-1.266632318496704,44717
20250902_104304,-0.886379063129425,-0.45759353041648865,-1.2378439903259277,44674
20250902_104304,-3.4160237312316895,-0.795235276222229,-1.2463966608047485,42000
20250902_104304,-0.9236677289009094,-0.4377387464046478,-1.2157485485076904,44368
20250902_104304,-0.7937924265861511,-0.39271044731140137,-1.2402180433273315,44957
20250902_104304,-0.6231311559677124,-0.36308595538139343,-1.226974368095398,47077
20250902_104304,-0.9120051264762878,-0.4089500606060028,-1.2172157764434814,44924
20250902_104304,-0.8685010671615601,-0.4399569034576416,-1.2158448696136475,44737
20250902_104304,-4.96123743057251,-1.23651123046875,-1.1965911388397217,42000
20250902_104304,-0.9256942272186279,-0.44201210141181946,-1.2089145183563232,44664
20250902_104304,-0.8767380714416504,-0.4299672544002533,-1.167060375213623,45209
20250902_104304,-0.6300022602081299,-0.35175007581710815,-1.1957826614379883,46966
20250902_104304,-3.3218140602111816,-1.0622668266296387,-1.1923691034317017,42000
20250902_104304,-0.7334593534469604,-0.374952107667923,-1.1735970973968506,46664
20250902_104304,-3.090498447418213,-0.8138957619667053,-1.1941065788269043,42000
20250902_104304,-0.7108616828918457,-0.38826480507850647,-1.192492127418518,46612
20250902_104304,-0.8854379653930664,-0.4196247458457947,-1.2039930820465088,45183
20250902_104304,-5.796280860900879,-1.189176321029663,-1.20111882686615,42000
20250902_104304,-0.9123038053512573,-0.4472334086894989,-1.1961027383804321,44909
20250902_104304,-0.6828855276107788,-0.3861829936504364,-1.1953368186950684,46665
20250902_104304,-3.4239342212677,-0.9357323050498962,-1.1852282285690308,42000
20250902_104304,-0.6840309500694275,-0.3840022683143616,-1.1619054079055786,46566
20250902_104304,-2.822693109512329,-0.8201712369918823,-1.1655302047729492,42000
20250902_104304,-0.9272260069847107,-0.4546969532966614,-1.1716444492340088,44506
20250902_104304,-0.8899598121643066,-0.4073139429092407,-1.1419564485549927,45425
20250902_104304,-0.694125771522522,-0.3947717249393463,-1.1423951387405396,46615
20250902_104304,-0.927405595779419,-0.42573362588882446,-1.1252741813659668,45132
20250902_104304,-3.1946232318878174,-0.9313144683837891,-1.1158615350723267,42000
20250902_104304,-0.9666544795036316,-0.4633820056915283,-1.096742033958435,44822
20250902_104304,-0.9025770425796509,-0.42680221796035767,-1.0950535535812378,45668
20250902_104304,-0.8981400728225708,-0.4522945284843445,-1.1112858057022095,45379
20250902_104304,-0.7171905040740967,-0.3854239284992218,-1.100219488143921,46640
20250902_104304,-3.5553205013275146,-0.9223704934120178,-1.0862115621566772,42000
20250902_104304,-1.0014703273773193,-0.4825546443462372,-1.053163766860962,44864
20250902_104304,-0.9349938631057739,-0.42487433552742004,-1.0449625253677368,45628
20250902_104304,-0.7082009315490723,-0.4032081663608551,-1.050757884979248,46605
20250902_104304,-0.9317538738250732,-0.3989064693450928,-1.0267342329025269,45807
20250902_104304,-2.7772350311279297,-0.8989716172218323,-1.0476669073104858,42000
20250902_104304,-0.9819989800453186,-0.4886492192745209,-1.0176711082458496,44948
20250902_104304,-1.013301968574524,-0.45665884017944336,-1.0077563524246216,45384
20250902_104304,-0.9418371915817261,-0.45558324456214905,-0.9875718355178833,42000
20250902_104304,-0.7353419065475464,-0.4007200598716736,-0.9695291519165039,47413
20250902_104304,-0.8792983293533325,-0.4613358974456787,-0.988949179649353,47413
20250902_104304,-0.9023337364196777,-0.4450322687625885,-0.9897369742393494,47413
20250902_104304,-0.965309202671051,-0.4935150146484375,-0.957836389541626,47413
20250902_104304,-0.9894018769264221,-0.4878731966018677,-0.9340097904205322,47413
20250902_104304,-0.9503161311149597,-0.4543810486793518,-0.9184749722480774,47413
20250902_104304,-2.835089921951294,-1.0514029264450073,-0.9252655506134033,47413
20250902_104304,-0.9998342394828796,-0.49489009380340576,-0.9102475047111511,47413
