time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_145252,-0.0016023390926420689,-0.018345937132835388,-0.38435637950897217,55000
20250902_145252,-0.07109110802412033,-0.030165908858180046,-0.38776785135269165,55000
20250902_145252,0.06720530986785889,-0.012078595347702503,-0.18804456293582916,55000
20250902_145252,-0.10712282359600067,0.019783416762948036,-0.14603430032730103,55000
20250902_145252,-0.04750872775912285,-0.015184243209660053,-0.1460128128528595,55000
20250902_145252,-0.16711010038852692,-0.12372234463691711,-0.374813050031662,55000
20250902_145252,0.044958602637052536,-0.006617655511945486,-0.3883070945739746,55000
20250902_145252,-0.04312904551625252,-0.04776390641927719,-0.3971744477748871,55000
20250902_145252,-0.10487163066864014,-0.03200945630669594,-0.3771421015262604,55000
20250902_145252,0.10869475454092026,0.008852156810462475,-0.1774953156709671,55000
20250902_145252,0.09138123691082001,0.03398890048265457,-0.3045438528060913,55000
20250902_145252,-0.2176763415336609,-0.06960117071866989,-0.17592327296733856,55000
20250902_145252,-0.16802763938903809,-0.0947335883975029,-0.3940104842185974,55000
20250902_145252,0.028329109773039818,-0.009260719642043114,-0.38452765345573425,55000
20250902_145252,-0.07253661006689072,-0.06259487569332123,-0.39709949493408203,55000
20250902_145252,-0.12285961210727692,-0.037898022681474686,-0.36511847376823425,55000
20250902_145252,0.27889323234558105,0.03250066936016083,-0.2925383150577545,55000
20250902_145252,-0.03975551202893257,-0.016668736934661865,-0.2949410676956177,55000
20250902_145252,-0.3984392583370209,-0.08536657691001892,-0.36826643347740173,55000
20250902_145252,0.10919927805662155,-0.0057657756842672825,-0.42030104994773865,55000
20250902_145253,-0.028863105922937393,-0.023587413132190704,-0.386151522397995,55000
20250902_145253,-0.1885020136833191,-0.08793539553880692,-0.27510499954223633,55000
20250902_145253,0.18027108907699585,0.019958002492785454,-0.1690206080675125,55000
20250902_145253,0.03177791088819504,0.011349119246006012,-0.13372039794921875,55000
20250902_145253,-0.23312747478485107,-0.10110728442668915,-2.5342058506794274e-05,55000
20250902_145253,-0.1423049122095108,-0.07938087731599808,-0.18042989075183868,55000
20250902_145253,0.021515080705285072,-0.047054555267095566,-0.180048406124115,55000
20250902_145253,-0.1186082661151886,-0.07750403881072998,-0.21545471251010895,55000
20250902_145253,0.007801826577633619,0.06274998933076859,0.01758282259106636,55000
20250902_145253,0.04318670555949211,-0.03161265701055527,-0.10579293221235275,55000
20250902_145253,-0.36462992429733276,-0.1635674387216568,-0.2536012530326843,55000
20250902_145253,-0.03105650655925274,0.05424970015883446,-0.21827733516693115,55000
20250902_145253,-0.029855946078896523,-0.027216168120503426,-0.24350827932357788,55000
20250902_145253,-0.122750423848629,-0.10857316106557846,-0.30477988719940186,55000
20250902_145253,0.06200732663273811,-0.008189130574464798,-0.10288473218679428,55000
20250902_145253,0.08928658068180084,-0.02756141871213913,-0.2639370560646057,55000
20250902_145253,-0.34946346282958984,-0.16268865764141083,-0.3598940968513489,55000
20250902_145253,0.034742917865514755,-0.06267283856868744,-0.3755514621734619,55000
20250902_145253,0.04596523568034172,-0.06772786378860474,-0.43552669882774353,55000
20250902_145253,-0.02980421669781208,-0.13127973675727844,-0.39807745814323425,55000
20250902_145253,-0.09066931158304214,-0.12740665674209595,-0.4461589753627777,55000
20250902_145253,-0.057905249297618866,-0.09844193607568741,-0.4093402028083801,55000
20250902_145253,-0.056327641010284424,-0.07460206001996994,-0.502902090549469,54482
20250902_145253,0.026012375950813293,-0.03233465924859047,-0.5665009617805481,54722
20250902_145253,-0.04379485920071602,-0.11789039522409439,-0.5719048380851746,54351
20250902_145253,-0.1738380640745163,-0.0827949047088623,-0.6264996528625488,53791
20250902_145253,-0.253338098526001,-0.10011918842792511,-0.6446747779846191,53546
20250902_145253,-0.12884731590747833,-0.23189838230609894,-0.7330517768859863,53482
20250902_145253,-0.25234049558639526,-0.008000008761882782,-0.6785328388214111,53134
20250902_145253,-0.17055420577526093,-0.13065804541110992,-0.7615935206413269,52840
20250902_145253,-0.17230407893657684,-0.10472037643194199,-0.8006345629692078,53038
20250902_145253,-0.32192960381507874,-0.14656691253185272,-0.8050985336303711,51923
20250902_145253,-0.2989252507686615,-0.15276356041431427,-0.7863257527351379,51947
20250902_145253,-0.2445802092552185,-0.13519389927387238,-0.7311711311340332,51956
20250902_145253,-0.3431985378265381,-0.1582425832748413,-0.8001732230186462,51211
20250902_145253,-0.2545347511768341,-0.154442697763443,-0.8405347466468811,51545
20250902_145253,-0.26709720492362976,-0.1529175490140915,-0.8555490374565125,51176
20250902_145253,-0.33129462599754333,-0.12053089588880539,-0.8743195533752441,50863
20250902_145253,-0.37230294942855835,-0.13390779495239258,-0.8407034277915955,50922
20250902_145253,-0.41277116537094116,-0.17428487539291382,-0.8311170339584351,50026
20250902_145253,-0.4496293067932129,-0.1494935005903244,-0.8471278548240662,50095
20250902_145253,-0.47849076986312866,-0.16185028851032257,-0.9012566804885864,49691
20250902_145253,-0.3749943673610687,-0.07944976538419724,-0.9182451963424683,50024
20250902_145253,-0.5067193508148193,-0.20735684037208557,-0.906574547290802,49623
20250902_145253,-0.5263087153434753,-0.16424091160297394,-0.9172317385673523,49463
20250902_145253,-0.610287070274353,-0.20275156199932098,-0.8806288242340088,48752
20250902_145253,-0.5386725664138794,-0.1335931122303009,-0.8540101051330566,49244
20250902_145253,-0.5792270302772522,-0.18701615929603577,-0.9103978276252747,48612
20250902_145253,-0.5120495557785034,-0.17461395263671875,-0.9266663193702698,49111
20250902_145253,-0.5539124011993408,-0.23771363496780396,-0.9192444682121277,48558
20250902_145253,-0.6330543160438538,-0.2400335669517517,-0.9191359281539917,48452
20250902_145253,-0.7480226755142212,-0.23943230509757996,-0.9080712199211121,47964
20250902_145253,-0.516444742679596,-0.19497625529766083,-0.8878251314163208,48319
20250902_145253,-0.6835731267929077,-0.19923079013824463,-0.8334339261054993,47620
20250902_145253,-0.6600842475891113,-0.2664838433265686,-0.8831406235694885,47720
20250902_145253,-0.5740428566932678,-0.2587641179561615,-0.8843271732330322,47909
20250902_145253,-0.6241366267204285,-0.2803417146205902,-0.8722270727157593,47477
20250902_145253,-0.7924813032150269,-0.3329436182975769,-0.8618946671485901,46844
20250902_145253,-0.7103909254074097,-0.22319139540195465,-0.8133034706115723,46797
20250902_145253,-0.6387119293212891,-0.27459025382995605,-0.8373587131500244,47185
20250902_145253,-0.7828260064125061,-0.30451834201812744,-0.8684806823730469,46795
