time_s,roll_command,pitch_command,yaw_command,thrust_command
20250902_143236,-0.008169862441718578,-0.10016888380050659,1.1576040983200073,55000
20250902_143236,-0.1193174421787262,-0.07453056424856186,1.1818945407867432,55000
20250902_143236,0.12241671234369278,-0.025064976885914803,1.3887875080108643,55000
20250902_143236,-0.03743652626872063,-0.054724641144275665,1.3905097246170044,55000
20250902_143236,-0.21831168234348297,-0.09210465103387833,1.1918312311172485,55000
20250902_143236,0.08286701887845993,-0.05297282710671425,1.1861510276794434,55000
20250902_143236,0.006430290639400482,-0.07847683876752853,1.1779403686523438,55000
20250902_143236,-0.07976428419351578,-0.08460038900375366,1.1908189058303833,55000
20250902_143236,-0.12800806760787964,-0.09481490403413773,1.1934581995010376,55000
20250902_143236,0.0729098916053772,-0.10352372378110886,1.2615700960159302,55000
20250902_143236,-0.037912171334028244,-0.00030805126880295575,1.2847895622253418,55000
20250902_143236,-0.0927143320441246,-0.049727387726306915,1.1887956857681274,55000
20250902_143236,0.06632894277572632,-0.05546152964234352,1.1843198537826538,55000
20250902_143236,-0.012269656173884869,-0.09706009924411774,1.1880508661270142,55000
20250902_143236,-0.12119534611701965,-0.09188464283943176,1.196494221687317,55000
20250902_143236,0.13021034002304077,-0.04088333249092102,1.389417290687561,55000
20250902_143237,-0.06458037346601486,-0.04853648319840431,1.388700008392334,55000
20250902_143237,-0.2158476710319519,-0.12698712944984436,1.1906687021255493,55000
20250902_143237,0.0686073824763298,-0.04269713535904884,1.1747002601623535,55000
20250902_143237,0.04808278754353523,-0.07577086240053177,1.1560330390930176,55000
20250902_143237,-0.10572729259729385,-0.0953482910990715,1.1533327102661133,55000
20250902_143237,-0.14508812129497528,-0.09674104303121567,1.207021713256836,55000
20250902_143237,0.2416658103466034,-0.05406467989087105,1.0968517065048218,55000
20250902_143237,-0.13497650623321533,-0.012804391793906689,1.3619556427001953,55000
20250902_143237,-0.15919911861419678,-0.09030555188655853,1.162610411643982,55000
20250902_143237,0.11956078559160233,-0.0714239552617073,1.1032923460006714,55000
20250902_143237,0.000921300845220685,-0.05231379345059395,1.0587825775146484,55000
20250902_143237,-0.10965157300233841,-0.08803337812423706,0.9750486612319946,55000
20250902_143237,0.06190718710422516,-0.09588420391082764,1.0170373916625977,55000
20250902_143237,0.0472225621342659,-0.11570794880390167,0.964152991771698,55000
20250902_143237,-0.10487046837806702,0.0030331164598464966,0.8736385107040405,55000
20250902_143237,0.1059388592839241,-0.017890457063913345,0.8033300638198853,55000
20250902_143237,0.05862392485141754,-0.07351747900247574,0.743000864982605,55000
20250902_143237,-0.09285126626491547,-0.08714386820793152,0.7209753394126892,55000
20250902_143237,-0.019298315048217773,-0.06305741518735886,0.7319610714912415,55000
20250902_143237,0.09415648132562637,-0.06777950376272202,0.7359136343002319,55000
20250902_143237,-0.08743712306022644,-0.1001138761639595,0.6274147629737854,55000
20250902_143237,0.11958280950784683,-0.011871115304529667,0.5863484740257263,55000
20250902_143237,0.1384284794330597,0.008873609825968742,0.5599868893623352,55000
20250902_143237,0.05060897395014763,-0.04784608259797096,0.5131229162216187,55000
20250902_143237,-0.0256035216152668,-0.05685953423380852,0.533629834651947,55000
20250902_143237,0.026782773435115814,-0.05257072672247887,0.48616865277290344,55000
20250902_143237,0.022366482764482498,-0.02967468835413456,0.4318673014640808,55000
20250902_143237,0.05771145597100258,-0.008555212989449501,0.42546191811561584,55000
20250902_143237,0.06499061733484268,0.0017361664213240147,0.3540104329586029,55000
20250902_143237,0.0021107946522533894,-0.05733320116996765,0.3999159634113312,55000
20250902_143237,-0.053081393241882324,0.01939595863223076,0.3257802128791809,54847
20250902_143237,0.0007497093756683171,-0.033089201897382736,0.31156134605407715,54836
20250902_143237,0.08554854989051819,-0.002503939438611269,0.3056494891643524,54364
20250902_143237,0.01713472418487072,-0.014089900068938732,0.3169418275356293,54239
20250902_143237,4.5847368240356445,-0.022042416036128998,0.28213420510292053,54058
20250902_143237,-0.00769144669175148,0.029077759012579918,0.2876270115375519,53370
20250902_143237,-0.00769144669175148,-0.030216509476304054,0.32195818424224854,53191
20250902_143237,-0.00769144669175148,-0.018294844776391983,0.3683706521987915,53041
20250902_143237,-0.00769144669175148,-0.042726367712020874,0.295428067445755,52567
20250902_143237,-0.00769144669175148,-0.05607583746314049,0.23924469947814941,52683
20250902_143237,-0.00769144669175148,-0.01727273501455784,0.2907053828239441,52126
20250902_143237,-0.00769144669175148,-0.0609571747481823,0.29582005739212036,51654
20250902_143237,-0.00769144669175148,-0.003653354709967971,0.3165188133716583,51765
20250902_143237,-0.00769144669175148,-0.012818064540624619,0.3730354905128479,51348
20250902_143237,-0.00769144669175148,-0.04825705662369728,0.2919486165046692,50954
20250902_143237,-0.00769144669175148,-0.03917689248919487,0.2852214276790619,51028
20250902_143237,-4.6774468421936035,-0.053365979343652725,0.26234278082847595,50850
20250902_143237,-0.21333445608615875,-0.06460979580879211,0.2771890163421631,50077
20250902_143237,-0.2620646357536316,-0.09163551032543182,0.26029908657073975,49857
20250902_143237,-0.13591401278972626,0.004437567666172981,0.31832990050315857,49984
20250902_143237,-0.13143709301948547,-0.14431558549404144,0.27081260085105896,49828
20250902_143237,-0.10976455360651016,-0.07501610368490219,0.23005546629428864,49261
20250902_143237,-0.11141756176948547,-0.07815667986869812,0.2051500827074051,49470
20250902_143237,-0.15998707711696625,-0.15917058289051056,0.20883488655090332,48862
20250902_143237,-0.2916615307331085,-0.15644624829292297,0.22376948595046997,48596
20250902_143237,-0.16178365051746368,-0.15451522171497345,0.2804008424282074,48426
20250902_143237,-0.27687183022499084,-0.14210852980613708,0.31413698196411133,48272
20250902_143237,-0.14725494384765625,-0.149769127368927,0.2609393298625946,48200
20250902_143237,-0.07909383624792099,-0.20060090720653534,0.19530679285526276,48289
20250902_143237,-0.17302946746349335,-0.1853376030921936,0.1952378749847412,47780
20250902_143237,-0.26119524240493774,-0.2509012818336487,0.1648448407649994,47410
20250902_143237,-0.3475678265094757,-0.23756182193756104,0.21145974099636078,46907
20250902_143237,-0.19202031195163727,-0.22424301505088806,0.2472849041223526,47533
20250902_143237,-0.22107671201229095,-0.2604674696922302,0.23713228106498718,46753
20250902_143237,-0.18645554780960083,-0.2393609881401062,0.16732333600521088,47058
20250902_143237,-0.12120285630226135,-0.2571287155151367,0.14500032365322113,47052
20250902_143237,-0.25376516580581665,-0.2997969686985016,0.15140044689178467,46471
20250902_143237,-0.38524100184440613,-0.3347688615322113,0.13081257045269012,46010
20250902_143237,-0.22759732604026794,-0.31435325741767883,0.21402664482593536,46117
20250902_143237,-0.20930923521518707,-0.31301218271255493,0.20159654319286346,46262
20250902_143237,-0.32340937852859497,-0.3521447777748108,0.1366932988166809,45862
20250902_143237,-0.11868419498205185,-0.3177125155925751,0.10319577902555466,46105
20250902_143237,-0.26476091146469116,-0.3338543772697449,0.1149185299873352,45923
20250902_143237,-0.28327006101608276,-0.4241334795951843,0.10212839394807816,45034
20250902_143237,-0.32751455903053284,-0.43800845742225647,0.15142501890659332,45178
20250902_143237,-0.2392430603504181,-0.4011034071445465,0.17163941264152527,45299
20250902_143237,-0.19097934663295746,-0.4088341295719147,0.1521882712841034,45191
20250902_143237,-0.20647121965885162,-0.4255841374397278,0.06310475617647171,45003
20250902_143237,-0.14496269822120667,-0.44811373949050903,0.07046044617891312,44950
20250902_143237,-0.2536473274230957,-0.43878602981567383,0.06825276464223862,45117
20250902_143237,-0.3420175611972809,-0.5124810934066772,0.10605732351541519,44242
20250902_143237,-0.33022546768188477,-0.5339579582214355,0.12380348891019821,44346
