time_s,roll_command,pitch_command,yaw_command,thrust_command
20250829_150057,0.0,-0.0,-2.5390241146087646,55000
20250829_150057,0.0,-0.0,-2.5334253311157227,55000
20250829_150057,0.0,-0.0,-2.52844500541687,55000
20250829_150057,0.0,-0.0,-2.5326449871063232,55000
20250829_150057,0.0,-0.0,-2.521305561065674,55000
20250829_150057,0.0,-0.0,-2.54925799369812,55000
20250829_150057,0.0,-0.0,-2.5517265796661377,55000
20250829_150057,0.0,-0.0,-2.551734209060669,55000
20250829_150057,0.0,-0.0,-2.5367467403411865,55000
20250829_150057,0.0,-0.0,-2.527683734893799,55000
20250829_150057,0.0,-0.0,-2.530410051345825,55000
20250829_150057,0.0,-0.0,-2.5446419715881348,55000
20250829_150057,0.0,-0.0,-2.542098045349121,55000
20250829_150057,0.0,-0.0,-2.550971508026123,55000
20250829_150057,0.0,-0.0,-2.520591974258423,55000
20250829_150057,0.0,-0.0,-2.5244903564453125,55000
20250829_150057,0.0,-0.0,-2.534097909927368,55000
20250829_150057,0.0,-0.0,-2.5148181915283203,55000
20250829_150057,0.0,-0.0,-2.5545260906219482,55000
20250829_150057,0.0,-0.0,-2.545085906982422,55000
20250829_150057,0.0,-0.0,-2.5206167697906494,55000
20250829_150057,0.0,-0.0,-2.5408012866973877,55000
20250829_150057,0.0,-0.0,-2.5247485637664795,55000
20250829_150057,0.0,-0.0,-2.5345516204833984,55000
20250829_150057,0.0,-0.0,-2.519108295440674,55000
20250829_150057,0.0,-0.0,-2.549480438232422,55000
20250829_150057,0.0,-0.0,-2.544344186782837,55000
20250829_150057,0.0,-0.0,-2.517021656036377,55000
20250829_150057,0.0,-0.0,-2.5343427658081055,55000
20250829_150057,0.0,-0.0,-2.516077995300293,55000
20250829_150058,0.0,-0.0,-2.5247256755828857,55000
20250829_150058,0.0,-0.0,-2.518632411956787,55000
20250829_150058,0.0,-0.0,-2.5162267684936523,55000
20250829_150058,0.0,-0.0,-2.5440800189971924,55000
20250829_150058,0.0,-0.0,-2.544945240020752,55000
20250829_150058,0.0,-0.0,-2.526916027069092,55000
20250829_150058,0.0,-0.0,-2.529627799987793,55000
20250829_150058,0.0,-0.0,-2.5323426723480225,55000
20250829_150058,0.0,-0.0,-2.5343852043151855,55000
20250829_150058,0.0,-0.0,-2.5465307235717773,55000
20250829_150058,0.0,-0.0,-2.5475921630859375,55000
20250829_150058,0.0,-0.0,-2.5459775924682617,55000
20250829_150058,0.0,-0.0,-2.5267527103424072,55000
20250829_150058,0.0,-0.0,-2.5260212421417236,55000
20250829_150058,0.0,-0.0,-2.5334818363189697,55000
20250829_150058,0.0,-0.0,-2.548569679260254,55000
20250829_150058,0.0,-0.0,-2.548611879348755,55000
20250829_150058,0.0,-0.0,-2.551429271697998,55000
20250829_150058,0.0,-0.0,-2.543841600418091,55000
20250829_150058,0.0,-0.0,-2.532656669616699,55000
20250829_150058,0.0,-0.0,-2.536824941635132,55000
20250829_150058,0.0,-0.0,-2.5223121643066406,55000
20250829_150058,0.0,-0.0,-2.549881935119629,55000
20250829_150058,0.0,-0.0,-2.5435996055603027,55000
20250829_150058,0.0,-0.0,-2.553250789642334,55000
20250829_150058,0.0,-0.0,-2.522318124771118,55000
20250829_150058,0.0,-0.0,-2.528890371322632,55000
20250829_150058,0.0,-0.0,-2.5238752365112305,55000
20250829_150058,0.0,-0.0,-2.5428524017333984,55000
20250829_150058,0.0,-0.0,-2.5451345443725586,55000
20250829_150058,0.0,-0.0,-2.5486817359924316,55000
20250829_150058,0.0,-0.0,-2.5214078426361084,55000
