time_s,x,y,z
20251022_155424.985289,1.0044474601745605,0.0669783428311348,0.9948583841323853
20251022_155424.986049,1.004421353340149,0.06685656309127808,0.9948622584342957
20251022_155424.986919,1.0044317245483398,0.0669763907790184,0.9948611855506897
20251022_155424.987744,1.0044502019882202,0.06703712046146393,0.9948576092720032
20251022_155424.988761,1.0044435262680054,0.06702958047389984,0.9948570728302002
20251022_155424.989614,1.004449486732483,0.06696474552154541,0.9948468804359436
20251022_155424.990505,1.0044455528259277,0.06693366914987564,0.9948612451553345
20251022_155424.991577,1.004452109336853,0.06695752590894699,0.9948568940162659
20251022_155424.992899,1.0044442415237427,0.06692874431610107,0.994884729385376
20251022_155424.994151,1.0044461488723755,0.06701595336198807,0.9948493242263794
20251022_155424.995122,1.0044485330581665,0.06697789579629898,0.9948709607124329
20251022_155425.003760,1.0044281482696533,0.06694833934307098,0.9948652386665344
20251022_155425.013927,1.0044324398040771,0.06690315902233124,0.9948568344116211
20251022_155425.024338,1.0044102668762207,0.06699960678815842,0.9947813153266907
20251022_155425.034278,1.0044306516647339,0.0669216737151146,0.9948033690452576
20251022_155425.044285,1.004721760749817,0.06761155277490616,0.9943293333053589
20251022_155425.055537,1.0044344663619995,0.06700893491506577,0.9948118329048157
20251022_155425.064327,1.0044549703598022,0.06701099872589111,0.9948158860206604
20251022_155425.074424,1.0044044256210327,0.0669754147529602,0.9948062896728516
20251022_155425.084162,1.0044138431549072,0.0669536218047142,0.99483323097229
20251022_155425.094734,1.0044175386428833,0.06697014719247818,0.9948204755783081
20251022_155425.104107,1.0043870210647583,0.06694325804710388,0.9948325157165527
20251022_155425.114160,1.0043470859527588,0.06702855974435806,0.9947847723960876
20251022_155425.124227,1.0043137073516846,0.06710534542798996,0.9947598576545715
20251022_155425.134607,1.004251480102539,0.06709964573383331,0.9947513937950134
20251022_155425.144541,1.0041548013687134,0.06706234067678452,0.9945934414863586
20251022_155425.154558,1.0041074752807617,0.06696713715791702,0.9946309924125671
20251022_155425.164368,1.0040861368179321,0.06714914739131927,0.9946051239967346
20251022_155425.174386,1.0039377212524414,0.06708989292383194,0.9946076273918152
20251022_155425.184257,1.0039265155792236,0.06724173575639725,0.9946122765541077
20251022_155425.194522,1.003821611404419,0.06767059117555618,0.9946025609970093
20251022_155425.204815,1.003575086593628,0.06755686551332474,0.9943900108337402
20251022_155425.214434,1.003442645072937,0.06807558983564377,0.994261622428894
20251022_155425.224409,1.0036355257034302,0.06957463920116425,0.9937295317649841
20251022_155425.234504,1.0035592317581177,0.07042976468801498,0.9936784505844116
20251022_155425.244135,1.0034600496292114,0.07134068757295609,0.9935998916625977
20251022_155425.254225,1.003388524055481,0.07247235625982285,0.9935111999511719
20251022_155425.269291,1.0033361911773682,0.07397185266017914,0.99344402551651
20251022_155425.274156,1.0034900903701782,0.07518161833286285,0.9930887818336487
20251022_155425.284173,1.003410816192627,0.07684877514839172,0.9929482340812683
20251022_155425.294443,1.0033893585205078,0.07910744100809097,0.993290364742279
20251022_155425.304179,1.0033460855484009,0.08093959093093872,0.993128776550293
20251022_155425.314194,1.0033451318740845,0.08316263556480408,0.9929741621017456
20251022_155425.324123,1.003370761871338,0.08585000038146973,0.9924096465110779
20251022_155425.334890,1.003281831741333,0.0886489674448967,0.9922419190406799
20251022_155425.344413,1.0031912326812744,0.09187369793653488,0.9915165305137634
20251022_155425.354279,1.0032168626785278,0.09490791708230972,0.9918310642242432
20251022_155425.364504,1.0031957626342773,0.09842178970575333,0.9915542006492615
20251022_155425.374151,1.003246545791626,0.10162966698408127,0.9915412664413452
20251022_155425.383910,1.0032216310501099,0.10503962635993958,0.9913970232009888
20251022_155425.394189,1.0033966302871704,0.1088392585515976,0.9908861517906189
20251022_155425.404558,1.003278374671936,0.11315309256315231,0.9909852743148804
20251022_155425.414197,1.0032309293746948,0.11730161309242249,0.99042809009552
20251022_155425.423864,1.0032695531845093,0.12184026092290878,0.9901127815246582
20251022_155425.433811,1.0030944347381592,0.12660475075244904,0.9894840717315674
20251022_155425.444022,1.0030405521392822,0.13101397454738617,0.9893895983695984
20251022_155425.453925,1.0029205083847046,0.13548992574214935,0.9890196323394775
20251022_155425.463891,1.0029903650283813,0.1406194418668747,0.9885293841362
20251022_155425.473834,1.0027556419372559,0.14543649554252625,0.9880350828170776
20251022_155425.484557,1.0025861263275146,0.15058763325214386,0.9872990250587463
20251022_155425.493787,1.0024895668029785,0.15624383091926575,0.9868416786193848
20251022_155425.504103,1.0025064945220947,0.16113491356372833,0.9867144823074341
20251022_155425.513947,1.0025006532669067,0.16680964827537537,0.9861757159233093
20251022_155425.523949,1.0022507905960083,0.1720588505268097,0.985649824142456
20251022_155425.534646,1.0021952390670776,0.17762093245983124,0.9851546883583069
20251022_155425.544324,1.002153754234314,0.18368791043758392,0.9842420816421509
20251022_155425.554352,1.0020413398742676,0.18974974751472473,0.9837045669555664
20251022_155425.564656,1.001755714416504,0.1962454468011856,0.9825781583786011
20251022_155425.574251,1.001346468925476,0.20292796194553375,0.9821115136146545
20251022_155425.584523,1.0015538930892944,0.2077765017747879,0.9819453358650208
20251022_155425.594530,1.001539945602417,0.21380387246608734,0.9812891483306885
20251022_155425.603792,1.0011781454086304,0.22043511271476746,0.9807327389717102
20251022_155425.614178,1.0010724067687988,0.22677496075630188,0.9801585078239441
20251022_155425.623964,1.0010442733764648,0.232996866106987,0.9796642065048218
20251022_155425.634348,1.0007728338241577,0.23971372842788696,0.9789968132972717
20251022_155425.643969,1.0005782842636108,0.24656431376934052,0.9784187078475952
20251022_155425.654198,1.000339388847351,0.2534375786781311,0.977789044380188
20251022_155425.663963,1.0002281665802002,0.260557621717453,0.9771287441253662
20251022_155425.673938,0.9999791979789734,0.26728665828704834,0.9765686988830566
20251022_155425.683953,0.9997082352638245,0.27425310015678406,0.9759055972099304
20251022_155425.694225,0.9995709657669067,0.2817360460758209,0.9752407670021057
20251022_155425.704181,0.9993866682052612,0.2889535427093506,0.9745060205459595
20251022_155425.713905,0.9989699721336365,0.2961503565311432,0.9739214181900024
20251022_155425.723999,0.9988195300102234,0.30381280183792114,0.9731816649436951
20251022_155425.734171,0.9985822439193726,0.3112500011920929,0.9725009799003601
20251022_155425.744067,0.9983023405075073,0.3189755082130432,0.9716324806213379
20251022_155425.754005,0.9980064630508423,0.3267582058906555,0.9710052609443665
20251022_155425.763949,0.9977710843086243,0.33438077569007874,0.9702150821685791
20251022_155425.773970,0.9972600340843201,0.3423685133457184,0.9695342779159546
20251022_155425.784395,0.9972233772277832,0.3503667712211609,0.9688441753387451
20251022_155425.793926,0.9968072772026062,0.35844096541404724,0.9680580496788025
20251022_155425.803917,0.9963483810424805,0.3667164742946625,0.9673244953155518
20251022_155425.814141,0.9962030053138733,0.3748573362827301,0.9667540788650513
20251022_155425.823850,0.9958046078681946,0.38332685828208923,0.9659268856048584
20251022_155425.834204,0.9955012202262878,0.3916529417037964,0.9651302099227905
20251022_155425.844581,0.995108425617218,0.40038001537323,0.9644362330436707
20251022_155425.854333,0.994818925857544,0.40897390246391296,0.9635282158851624
20251022_155425.864600,0.9944114089012146,0.417670339345932,0.9628013968467712
20251022_155425.874433,0.9939859509468079,0.4264766275882721,0.9620448350906372
20251022_155425.884471,0.9935892224311829,0.4353480339050293,0.9611380696296692
20251022_155425.894542,0.9932591319084167,0.4442182779312134,0.9604741334915161
20251022_155425.904109,0.9928802251815796,0.45322325825691223,0.9596856832504272
20251022_155425.914317,0.992570161819458,0.4623600244522095,0.9587366580963135
20251022_155425.924370,0.9921267032623291,0.4715835750102997,0.9579260349273682
20251022_155425.934465,0.9917742013931274,0.4809131622314453,0.9571920037269592
20251022_155425.944055,0.9913964867591858,0.4901644289493561,0.9565100073814392
20251022_155425.954030,0.9910280704498291,0.49948349595069885,0.9556352496147156
20251022_155425.964025,0.9906697869300842,0.5089952945709229,0.9547807574272156
20251022_155425.973934,0.9901530742645264,0.5187039375305176,0.9539316892623901
20251022_155425.984108,0.989893913269043,0.5283423066139221,0.9530596733093262
20251022_155425.994148,0.9894303679466248,0.5378611087799072,0.9521340727806091
20251022_155426.003738,0.9891424775123596,0.5474928617477417,0.9514245986938477
20251022_155426.014028,0.9884850382804871,0.55705326795578,0.9507396817207336
20251022_155426.024026,0.9883182048797607,0.5666598677635193,0.9497841596603394
20251022_155426.033975,0.9878718256950378,0.5761546492576599,0.9489067196846008
20251022_155426.044088,0.987335741519928,0.5858493447303772,0.9482592344284058
20251022_155426.054086,0.987136960029602,0.5953453779220581,0.9474530220031738
20251022_155426.064616,0.9867297410964966,0.6049889326095581,0.9465721845626831
20251022_155426.074224,0.9861859083175659,0.6145896911621094,0.9459154605865479
20251022_155426.084539,0.9859234094619751,0.6240609288215637,0.9450214505195618
20251022_155426.094607,0.9854803681373596,0.6335921287536621,0.9442223906517029
20251022_155426.104558,0.9852293133735657,0.6430613398551941,0.943385124206543
20251022_155426.114364,0.9846973419189453,0.6524222493171692,0.9424870610237122
20251022_155426.124316,0.9843795895576477,0.6617532968521118,0.9416559934616089
20251022_155426.134223,0.9839426279067993,0.6708812117576599,0.9409269094467163
20251022_155426.144396,0.983633816242218,0.6799630522727966,0.9402628540992737
20251022_155426.154239,0.9833045601844788,0.6889499425888062,0.9395496845245361
20251022_155426.163935,0.9828970432281494,0.6978736519813538,0.9388360977172852
20251022_155426.174085,0.9825488924980164,0.7066736817359924,0.938045084476471
