time_s,x,y,z
20250902_172821.548251,0.9747340083122253,0.09124478697776794,0.9908903241157532
20250902_172821.549881,0.9747266173362732,0.09124450385570526,0.990847647190094
20250902_172821.551178,0.9745796322822571,0.09100530296564102,0.990957498550415
20250902_172821.552596,0.9744448661804199,0.09051904082298279,0.991142213344574
20250902_172821.554092,0.9744728207588196,0.09048639237880707,0.9911325573921204
20250902_172821.555596,0.9745304584503174,0.09101507067680359,0.9909563660621643
20250902_172821.557063,0.9747256636619568,0.09102164953947067,0.9908974766731262
20250902_172821.558584,0.9747811555862427,0.09116072207689285,0.9909033179283142
20250902_172821.560094,0.9746274352073669,0.09107383340597153,0.9908897280693054
20250902_172821.561648,0.974542498588562,0.09095274657011032,0.9910420775413513
20250902_172821.563206,0.9744235873222351,0.09066694974899292,0.9911220669746399
20250902_172821.564746,0.9745137691497803,0.09068530797958374,0.9910560846328735
20250902_172821.575241,0.9746951460838318,0.09095185250043869,0.9910017848014832
20250902_172821.576898,0.9746748208999634,0.09114458411931992,0.9908944964408875
20250902_172821.584836,0.9746421575546265,0.09106739610433578,0.9908788800239563
20250902_172821.605971,0.9745880365371704,0.09102348983287811,0.9909148812294006
20250902_172821.615048,0.9745274782180786,0.09093069285154343,0.990976095199585
20250902_172821.617682,0.9745261669158936,0.09077491611242294,0.9911509156227112
20250902_172821.635689,0.9745026230812073,0.09089116007089615,0.9909928441047668
20250902_172821.637608,0.9745559096336365,0.0909932404756546,0.9909112453460693
20250902_172821.645143,0.9746297001838684,0.09103590250015259,0.9908824563026428
20250902_172821.655548,0.974682092666626,0.09113667905330658,0.9908928275108337
20250902_172821.664747,0.9746951460838318,0.09101518988609314,0.9909858703613281
20250902_172821.684957,0.9745172262191772,0.09077313542366028,0.9910159111022949
20250902_172821.687336,0.9744513034820557,0.09061264246702194,0.9911000728607178
20250902_172821.695464,0.9745086431503296,0.09092284739017487,0.9909653067588806
20250902_172821.714470,0.9746650457382202,0.09108413010835648,0.9909836649894714
20250902_172821.716954,0.9747339487075806,0.0912015289068222,0.9909237027168274
20250902_172821.735620,0.9746509790420532,0.09115563333034515,0.9908645153045654
20250902_172821.745337,0.9745873808860779,0.09072412550449371,0.9910279512405396
20250902_172821.746714,0.974495530128479,0.09045425802469254,0.9910788536071777
