x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,0.0,1.0,0.004186522522393344,1.060997853092119,0.012688246283534063,-2.31375215474297,0.39364883093272934,-0.535249224246717,7.56616573624523e-05,0.00017776411136881956,2.8470032178078744e-05,0.01452504601389146,0.024051495339108196,0.025754428314480226
