x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.5,1.5,1.5,0.6419400188060799,0.7290702810889673,1.163119260863746,22.667622326574335,3.6277848653952685,2.530547861971434,0.4453326548890937,0.34329754446735716,0.5489693779334118,34.943980359499776,33.91606588964966,32.26646685014944
