x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
2.5,2.0,1.3,2.521800711108189,1.2565452837476543,1.9439102390233207,-166.70190394824627,165.68651813034919,168.9162821571032,7.572631455511931e-05,7.023175872060906e-05,9.564502341551602e-05,48.13829975584997,47.803194189956514,49.27217233597472
