x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,3.0,1.0,0.025838933070646733,1.1079457152123544,3.0012940995833453,0.795445172810087,0.49950690935639774,-2.219382347312628,1.7877603988625016e-05,6.319397628664261e-05,2.9950467072652818e-05,0.008551775751418161,0.017128644978653063,0.01444536239193011
