x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,2.0,1.0,0.016881798736368192,1.0869284649140278,1.994738670912656,2.295204861833173,1.204149869119697,-0.48327616149036895,0.00016637737000667837,0.00016579225685058868,0.00021680145066709533,0.39367934212145017,0.23950715887107338,0.47392164158142897
