x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
2.5,2.0,0.5,2.5069930506687537,0.49653158065150765,1.9463941929387112,-172.04334136364506,168.0595837761374,178.74731723561007,0.00011099599051373408,5.364894013325096e-05,0.00012066946856221399,0.7403927049053518,1.1051000975575356,0.113802881799974
