x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
2.0,3.0,1.3,2.046757953307208,1.263940955143349,2.977358986349667,1.2481139510285622,6.722701503716263,0.7691287955232695,0.00018644237870357099,4.727788750099496e-05,8.781445319263213e-05,0.06836611341517698,0.068014372604017,0.09024647424837635
