x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
2.5,3.0,0.0,2.5186983477835563,0.039237921758025256,2.942986333136465,-160.8791056913488,152.92613324932023,177.02308666752833,0.0002848814598525076,0.0006945597849940589,8.512785237829329e-05,11.89273609484071,16.14544592514507,1.7735179149210907
