x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
1.0,4.0,0.0,1.0434543534821155,0.05882374905049796,3.980586656402139,2.97632970903434,0.3268806754666216,-1.0992641987753848,4.5792712363106815e-05,0.00012345510005081493,3.178703242821639e-05,0.019750102979668435,0.14172753439445243,0.22403109481113465
