x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,1.0,1.0,-0.0003372810156955985,1.0724169636522154,0.9981006340568332,-0.14405523370841627,0.8137131661235232,-0.4101804093199769,7.582593883604406e-05,0.00012819319153635906,3.548832025080759e-05,0.034457725369730526,0.025668906315293998,0.04415084729671173
