x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
2.5,2.0,0.5,2.5110610611298507,0.49608891746577094,1.9564860954004175,-2.670718089271994,-1.2587213225224438,-0.7360246406466353,0.0001608923221397325,8.137327584280019e-05,4.8927308805907184e-05,0.13196909159401723,0.12701414417499013,0.16343737163066396
