x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,1.0,0.5,0.026403211485338304,0.5361027914320791,1.0331792817368723,-38.62436670872926,31.056515801983405,32.94561722189598,6.451498710182362e-05,0.0001030787299133917,0.00015353044131476867,65.34805553056026,63.62134446086084,71.66614224642225
