x,z,y,mean_x,mean_y,mean_z,mean_yaw,mean_pitch,mean_roll,std_x,std_y,std_z,std_yaw,std_pitch,std_roll
0.0,6.0,0.5,0.08265163851719272,0.5312029279914556,5.999263730703616,-1.3819383268262826,-2.0952334296469597,-2.3583219766616823,2.1817957466215194e-05,4.811989441922826e-05,3.5637832705776624e-05,0.004561890653204933,0.014152779515480943,0.015573048508929018
