time_s,x,y,z
20251024_143938.006480,1.0065053701400757,0.06517590582370758,0.9904364943504333
20251024_143938.007307,1.006488561630249,0.06512565165758133,0.990449070930481
20251024_143938.008643,1.006537914276123,0.0651128888130188,0.9904561042785645
20251024_143938.009402,1.006498098373413,0.06509345769882202,0.9904424548149109
20251024_143938.010345,1.0065133571624756,0.06517275422811508,0.9904204607009888
20251024_143938.011392,1.00657320022583,0.06520619988441467,0.9904442429542542
20251024_143938.012966,1.0065093040466309,0.06511399149894714,0.9904534816741943
20251024_143938.013641,1.0064929723739624,0.0651264563202858,0.9904251098632812
20251024_143938.014778,1.0065134763717651,0.06514067947864532,0.990427553653717
20251024_143938.015722,1.00650954246521,0.06517020612955093,0.9904522895812988
20251024_143938.017895,1.0065029859542847,0.06511175632476807,0.9904448390007019
20251024_143938.018756,1.0065230131149292,0.06517400592565536,0.9904273748397827
20251024_143938.028237,1.0065199136734009,0.0651509165763855,0.9904404878616333
20251024_143938.036845,1.0064982175827026,0.06512632966041565,0.9904239773750305
20251024_143938.046852,1.0064305067062378,0.06514402478933334,0.9904375076293945
20251024_143938.059394,1.0065456628799438,0.06517792493104935,0.9904666543006897
20251024_143938.066812,1.0064831972122192,0.06521507352590561,0.9904577732086182
20251024_143938.076760,1.0064438581466675,0.0651567131280899,0.9904186129570007
20251024_143938.086740,1.0064692497253418,0.065214142203331,0.9904620051383972
20251024_143938.096763,1.0064973831176758,0.06517807394266129,0.9904274344444275
20251024_143938.107258,1.006483793258667,0.06511114537715912,0.9904704689979553
20251024_143938.116907,1.0064634084701538,0.06514646857976913,0.990421712398529
20251024_143938.126911,1.0064818859100342,0.06519178301095963,0.9904659986495972
20251024_143938.136865,1.0065199136734009,0.06516576558351517,0.9904705286026001
20251024_143938.146775,1.0064228773117065,0.06515160948038101,0.9904386401176453
20251024_143938.157477,1.0064338445663452,0.06523366272449493,0.9904991984367371
20251024_143938.166877,1.0063732862472534,0.06531567871570587,0.9905351996421814
20251024_143938.176922,1.0061678886413574,0.06514593958854675,0.9906406998634338
20251024_143938.187372,1.0061007738113403,0.0651625245809555,0.9907518029212952
20251024_143938.197033,1.0060510635375977,0.06517139822244644,0.9908320307731628
20251024_143938.206971,1.0058879852294922,0.06533767282962799,0.9908509850502014
20251024_143938.216869,1.0058037042617798,0.06531385332345963,0.9910480976104736
20251024_143938.227002,1.005670428276062,0.06546738743782043,0.9912185668945312
20251024_143938.237055,1.0055488348007202,0.06557415425777435,0.9913946986198425
20251024_143938.246916,1.0052955150604248,0.06578873842954636,0.9914843440055847
20251024_143938.256935,1.0052140951156616,0.06653974205255508,0.991508424282074
20251024_143938.266642,1.0050339698791504,0.06711152195930481,0.991706907749176
20251024_143938.276877,1.004974365234375,0.06787759065628052,0.9919402003288269
20251024_143938.286930,1.0048588514328003,0.06900419294834137,0.9922706484794617
20251024_143938.296734,1.0044182538986206,0.07010465860366821,0.992753267288208
20251024_143938.307828,1.0043774843215942,0.07136023789644241,0.9932881593704224
20251024_143938.317424,1.0040602684020996,0.07299384474754333,0.9934816360473633
20251024_143938.327074,1.0037397146224976,0.07480400800704956,0.9938938617706299
20251024_143938.336938,1.003692865371704,0.07721768319606781,0.9940773844718933
20251024_143938.347578,1.003253698348999,0.07910525053739548,0.9943572282791138
20251024_143938.357546,1.0030416250228882,0.08133304864168167,0.995033860206604
20251024_143938.367685,1.002826452255249,0.0839523896574974,0.9954684376716614
20251024_143938.376687,1.0026005506515503,0.08661922812461853,0.9956461787223816
20251024_143938.386823,1.0024842023849487,0.0894089937210083,0.9963151216506958
20251024_143938.396858,1.0022832155227661,0.09233017265796661,0.9966250061988831
20251024_143938.406964,1.0017870664596558,0.0964076817035675,0.996970534324646
20251024_143938.417069,1.0017399787902832,0.099375419318676,0.9975338578224182
20251024_143938.426943,1.0014467239379883,0.10278365761041641,0.9979090094566345
20251024_143938.436807,1.001055121421814,0.10574957728385925,0.9989440441131592
20251024_143938.447548,1.0011340379714966,0.1099867969751358,0.999263346195221
20251024_143938.457218,1.0006905794143677,0.1135168969631195,0.9996402263641357
20251024_143938.466925,1.0003314018249512,0.11802376806735992,1.0003117322921753
20251024_143938.477043,0.9995816946029663,0.12404537200927734,1.0003399848937988
20251024_143938.487196,0.99945467710495,0.1277892291545868,1.0007448196411133
20251024_143938.517298,0.9992066621780396,0.13936685025691986,1.0031440258026123
20251024_143938.527188,0.9989393949508667,0.1447875052690506,1.0036925077438354
20251024_143938.536901,0.9986966848373413,0.14949214458465576,1.0040931701660156
20251024_143938.556966,0.9979854822158813,0.1593809574842453,1.0054033994674683
20251024_143938.566731,0.9971211552619934,0.16574425995349884,1.0053654909133911
20251024_143938.577011,0.9974840879440308,0.16962896287441254,1.0063998699188232
20251024_143938.596767,0.9967299699783325,0.1804269552230835,1.0075745582580566
20251024_143938.607631,0.9962277412414551,0.1855839192867279,1.0081747770309448
20251024_143938.617422,0.9962743520736694,0.1912948489189148,1.0087817907333374
20251024_143938.627501,0.9956318140029907,0.19797825813293457,1.0087165832519531
20251024_143938.637441,0.9957428574562073,0.2022385150194168,1.0097863674163818
20251024_143938.646872,0.9954218864440918,0.20814408361911774,1.0103260278701782
20251024_143938.656902,0.9949572086334229,0.21414797008037567,1.0111160278320312
20251024_143938.676962,0.9944608807563782,0.22632217407226562,1.0115582942962646
20251024_143938.686868,0.9941157698631287,0.232347309589386,1.0121114253997803
20251024_143938.696875,0.993476927280426,0.23857484757900238,1.0123937129974365
20251024_143938.706924,0.9934730529785156,0.24495716392993927,1.0130894184112549
20251024_143938.716919,0.9930692911148071,0.2511664927005768,1.0137845277786255
20251024_143938.726912,0.992645800113678,0.25769415497779846,1.0137776136398315
20251024_143938.737430,0.9923605918884277,0.264483779668808,1.014473557472229
20251024_143938.746989,0.9918485879898071,0.2707001268863678,1.0151909589767456
20251024_143938.756875,0.9916349649429321,0.2773442268371582,1.0157097578048706
20251024_143938.766955,0.991273820400238,0.28434664011001587,1.0157923698425293
20251024_143938.776932,0.9906978607177734,0.2912621796131134,1.016426682472229
20251024_143938.786934,0.9906076192855835,0.29783889651298523,1.0170836448669434
20251024_143938.796889,0.9903741478919983,0.3050163686275482,1.017524242401123
20251024_143938.807187,0.989929735660553,0.31221938133239746,1.017602562904358
20251024_143938.816972,0.9894837737083435,0.319372296333313,1.0180927515029907
20251024_143938.826932,0.9894209504127502,0.3264497220516205,1.0187143087387085
20251024_143938.837070,0.9888054132461548,0.33360713720321655,1.019099235534668
20251024_143938.847077,0.988578200340271,0.34121379256248474,1.0193740129470825
20251024_143938.856993,0.9881589412689209,0.3487534821033478,1.0199134349822998
20251024_143938.867101,0.9882505536079407,0.35615766048431396,1.0204503536224365
20251024_143938.877035,0.9876642227172852,0.3640490472316742,1.0206871032714844
20251024_143938.886880,0.987036943435669,0.3719674348831177,1.0207806825637817
20251024_143938.896682,0.9868454933166504,0.3793674409389496,1.0214194059371948
20251024_143938.907285,0.9867392778396606,0.38741421699523926,1.021580696105957
20251024_143938.917260,0.9862204790115356,0.39531636238098145,1.0220528841018677
20251024_143938.927417,0.9860586524009705,0.40351855754852295,1.0225272178649902
20251024_143938.937308,0.9856835603713989,0.41172611713409424,1.022701382637024
20251024_143938.947035,0.98512202501297,0.41994592547416687,1.0230309963226318
20251024_143938.956957,0.9849446415901184,0.42809802293777466,1.0230562686920166
20251024_143938.966878,0.9844839572906494,0.43646320700645447,1.0234917402267456
20251024_143938.976942,0.984090268611908,0.445002943277359,1.0239344835281372
20251024_143938.987196,0.9841421246528625,0.45358899235725403,1.0241167545318604
20251024_143938.996896,0.9835789203643799,0.4622454047203064,1.0245540142059326
20251024_143939.007163,0.9832888841629028,0.4708923399448395,1.0246121883392334
20251024_143939.017277,0.9831584095954895,0.479549378156662,1.0250415802001953
20251024_143939.027469,0.9826651215553284,0.48847171664237976,1.0252786874771118
20251024_143939.037345,0.9823384881019592,0.4972488582134247,1.0251692533493042
20251024_143939.046975,0.9819201827049255,0.5062243342399597,1.0256001949310303
20251024_143939.056950,0.9818723797798157,0.5150250196456909,1.0259649753570557
20251024_143939.067202,0.9814373254776001,0.5240529775619507,1.026305913925171
20251024_143939.077345,0.9810733795166016,0.5329649448394775,1.0265237092971802
20251024_143939.086895,0.9808589220046997,0.5418172478675842,1.0262430906295776
20251024_143939.096723,0.9802777171134949,0.5504692196846008,1.0267046689987183
20251024_143939.107819,0.9802576303482056,0.5595225095748901,1.0270189046859741
20251024_143939.117036,0.979597270488739,0.5686309337615967,1.0271557569503784
20251024_143939.127030,0.9794841408729553,0.5774850249290466,1.0272916555404663
20251024_143939.136966,0.9790665507316589,0.5866038203239441,1.0275437831878662
20251024_143939.147435,0.9788283109664917,0.5955671668052673,1.0275306701660156
20251024_143939.157429,0.9783635139465332,0.6046600341796875,1.027724027633667
20251024_143939.167318,0.9782832264900208,0.6131750345230103,1.0280007123947144
20251024_143939.177258,0.9777993559837341,0.6221556663513184,1.0279805660247803
20251024_143939.187264,0.9775493741035461,0.6308348178863525,1.0281696319580078
20251024_143939.197419,0.9772198796272278,0.6393054127693176,1.0283401012420654
20251024_143939.206936,0.9769633412361145,0.648077130317688,1.0284638404846191
20251024_143939.216847,0.9766493439674377,0.6567907333374023,1.02841317653656
20251024_143939.227238,0.9763174057006836,0.6651223301887512,1.0287041664123535
20251024_143939.237186,0.9760251045227051,0.6731580495834351,1.0290149450302124
20251024_143939.247262,0.9757221341133118,0.6816881895065308,1.0290484428405762
20251024_143939.257129,0.9754489660263062,0.6895777583122253,1.0291967391967773
20251024_143939.267015,0.9749383926391602,0.6981645226478577,1.029035210609436
20251024_143939.277022,0.9748410582542419,0.7058032155036926,1.0292389392852783
20251024_143939.286943,0.9746813178062439,0.7136949896812439,1.0293227434158325
20251024_143939.297555,0.9741851091384888,0.7216265797615051,1.0292625427246094
20251024_143939.307546,0.9739279747009277,0.7293652892112732,1.0291885137557983
20251024_143939.317259,0.9736665487289429,0.7367835640907288,1.0293190479278564
20251024_143939.327157,0.9734628796577454,0.743877112865448,1.0294148921966553
20251024_143939.337431,0.9731123447418213,0.7515691518783569,1.029282569885254
20251024_143939.347637,0.9728958010673523,0.7585376501083374,1.0293967723846436
20251024_143939.357518,0.9725116491317749,0.7654266953468323,1.029502272605896
20251024_143939.367270,0.9722338318824768,0.7725045084953308,1.0294805765151978
