time,hover,max_thrust,min_thrust,k_p_x,k_i_x,k_d_x,k_p_y,k_i_y,k_d_y,k_p_z,k_i_z,k_d_z
2025-10-17_16:36:43,42000,45000,36000,0.5,0.0,2.0,10000,0,9700,-0.5,-0.0,-3.0
