timestamp,cur_x,cur_y,cur_z,thrust
0.0017132759094238281,1.000249981880188,0.07639877498149872,1.0020610094070435,55000
0.004666566848754883,1.000153660774231,0.07627622783184052,1.00208580493927,55000
0.008352994918823242,1.0000776052474976,0.076121985912323,1.002116322517395,55000
0.011566162109375,1.0000543594360352,0.07611726224422455,1.002121090888977,55000
0.016930818557739258,1.000117301940918,0.07625344395637512,1.0020993947982788,55000
0.020624637603759766,1.000304102897644,0.07643686234951019,1.002082347869873,55000
0.024433374404907227,1.0002132654190063,0.07639653980731964,1.0020681619644165,55000
0.0285799503326416,1.0002940893173218,0.07633872330188751,1.0020649433135986,55000
0.032034873962402344,1.0001708269119263,0.07624932378530502,1.0021718740463257,55000
0.03534960746765137,1.0000879764556885,0.076243095099926,1.0021263360977173,55000
0.03946876525878906,1.0000523328781128,0.07615041732788086,1.0021328926086426,55000
0.04291653633117676,1.000074863433838,0.0761522650718689,1.0021129846572876,55000
0.046680450439453125,1.000222086906433,0.07631829380989075,1.0020709037780762,55000
0.04980731010437012,1.0004305839538574,0.07661355286836624,1.00200355052948,55000
0.05762648582458496,1.0002468824386597,0.07641096413135529,1.0020729303359985,55000
0.06755781173706055,1.0000876188278198,0.07618234306573868,1.0021178722381592,55000
0.07759571075439453,1.000048041343689,0.07614506781101227,1.0020967721939087,55000
0.08766937255859375,1.0000783205032349,0.07614258676767349,1.002102255821228,55000
0.09780097007751465,1.0002264976501465,0.07629095017910004,1.0020679235458374,55000
0.10793519020080566,1.0001393556594849,0.07627180218696594,1.002137303352356,55000
0.11782622337341309,1.0003466606140137,0.0764954537153244,1.002064824104309,55000
0.12779545783996582,1.0002199411392212,0.07649270445108414,1.0021072626113892,55000
0.13802409172058105,1.0,0.07621832937002182,1.0022131204605103,55000
0.14794707298278809,0.9998084902763367,0.07606199383735657,1.0022348165512085,55000
0.15782952308654785,0.99973064661026,0.07601801306009293,1.002208948135376,55000
0.16774415969848633,0.9997045397758484,0.07621894031763077,1.0022927522659302,55000
0.18040990829467773,0.9997149705886841,0.07651849836111069,1.0022956132888794,55000
0.1960132122039795,0.9996915459632874,0.07655918598175049,1.0023003816604614,55000
0.20116615295410156,0.9995290040969849,0.07651766389608383,1.0023744106292725,55000
0.20762300491333008,0.9992976188659668,0.07662086933851242,1.002479910850525,55000
0.21793866157531738,0.9991284012794495,0.07669774442911148,1.0026639699935913,55000
0.22792410850524902,0.9990939497947693,0.0771360695362091,1.0028222799301147,55000
0.23806071281433105,0.9991361498832703,0.07791659235954285,1.0029700994491577,55000
0.24848532676696777,0.9992190599441528,0.07912786304950714,1.003177523612976,55000
0.2579481601715088,0.9991723299026489,0.08014663308858871,1.0034723281860352,55000
0.2682929039001465,0.9991156458854675,0.08121495693922043,1.0038623809814453,55000
0.27793288230895996,0.9989966750144958,0.08248551934957504,1.0043864250183105,55000
0.28762364387512207,0.999096691608429,0.08434063196182251,1.0048409700393677,55000
0.298309326171875,0.999163031578064,0.0864904597401619,1.0053287744522095,55000
0.30803728103637695,0.9994194507598877,0.08893922716379166,1.0057055950164795,55000
0.3178727626800537,0.9995748996734619,0.09156402945518494,1.0061331987380981,55000
0.3276832103729248,0.9996646046638489,0.09462020546197891,1.0064822435379028,55000
0.3377857208251953,0.999534010887146,0.09769900143146515,1.0069788694381714,55000
0.3477747440338135,0.999451220035553,0.10104353725910187,1.0074172019958496,55000
0.3578367233276367,0.9994428157806396,0.10487771779298782,1.0078057050704956,54923
0.3686847686767578,0.9994490146636963,0.10890147089958191,1.0082505941390991,54702
0.37785887718200684,0.99943608045578,0.11333928257226944,1.0088598728179932,54251
0.3884749412536621,0.9993507266044617,0.11800752580165863,1.0094032287597656,53979
0.3987867832183838,0.9993095397949219,0.12253797799348831,1.0101100206375122,54077
0.4077017307281494,0.9992390275001526,0.12758775055408478,1.0108873844146729,53511
0.41847920417785645,0.9992122054100037,0.13276241719722748,1.0117799043655396,53337
0.42900538444519043,0.999208390712738,0.13818322122097015,1.0127296447753906,53037
0.43764567375183105,0.9993001222610474,0.14383651316165924,1.0136369466781616,52748
0.4477970600128174,0.999351441860199,0.1498188078403473,1.0145387649536133,52357
0.4578733444213867,0.9994142055511475,0.1559084802865982,1.0155669450759888,52186
0.46782588958740234,0.9994088411331177,0.16190624237060547,1.0166561603546143,52215
0.47776222229003906,0.9993452429771423,0.16816765069961548,1.017712116241455,51884
0.4877183437347412,0.9994533061981201,0.17460612952709198,1.0186991691589355,51638
0.4976766109466553,0.999617338180542,0.1814255714416504,1.0197035074234009,51181
0.5091071128845215,0.9996240139007568,0.18834221363067627,1.0206372737884521,51007
0.518002986907959,0.9996477961540222,0.19548001885414124,1.021561861038208,50705
0.5281474590301514,0.9996376037597656,0.20254138112068176,1.0225831270217896,50701
0.5375955104827881,0.9995968341827393,0.209730863571167,1.0235501527786255,50491
0.5476455688476562,0.9995712637901306,0.21714067459106445,1.0244539976119995,50185
0.5575392246246338,0.9994320869445801,0.22462885081768036,1.0253759622573853,50020
0.567633867263794,0.9994009733200073,0.2323334664106369,1.0262242555618286,49713
0.57814621925354,0.9995874166488647,0.2402910739183426,1.0270861387252808,49365
0.5875885486602783,0.9994958639144897,0.24827627837657928,1.0279898643493652,49243
0.5976579189300537,0.9993495345115662,0.25623539090156555,1.0289745330810547,49174
0.607628345489502,0.9991391897201538,0.26400890946388245,1.0300675630569458,49267
0.6176071166992188,0.9989474415779114,0.2722975015640259,1.0309689044952393,48651
0.6282269954681396,0.9988226294517517,0.28064101934432983,1.0320576429367065,48494
0.6375877857208252,0.9988037943840027,0.2891475558280945,1.0330613851547241,48227
0.6482653617858887,0.99870765209198,0.29770371317863464,1.034023404121399,48072
0.6578271389007568,0.9986203908920288,0.30618181824684143,1.0350079536437988,48046
0.6679403781890869,0.9984873533248901,0.314531534910202,1.036185622215271,48071
0.6781377792358398,0.9982302188873291,0.3229418396949768,1.0371923446655273,47907
0.6875941753387451,0.9981124401092529,0.3313961923122406,1.0381393432617188,47758
0.6981041431427002,0.9979895949363708,0.34008678793907166,1.0390896797180176,47413
0.7079827785491943,0.9980100989341736,0.3488920331001282,1.039991855621338,47187
0.7190709114074707,0.9979659914970398,0.3576934337615967,1.0408098697662354,47080
0.7280008792877197,0.9978310465812683,0.366300493478775,1.0416395664215088,47166
0.7376317977905273,0.9975330829620361,0.375011682510376,1.042564034461975,46952
0.7478954792022705,0.9973599314689636,0.38372376561164856,1.043212652206421,46840
0.7587013244628906,0.9971215724945068,0.3925149440765381,1.044057011604309,46649
0.7679421901702881,0.9969175457954407,0.4013015925884247,1.044799566268921,46541
0.7781894207000732,0.9968329668045044,0.4103192389011383,1.0453959703445435,46195
0.7879428863525391,0.9966780543327332,0.4192616045475006,1.0461111068725586,46155
0.7979321479797363,0.9963588118553162,0.42804449796676636,1.0467767715454102,46201
0.8083982467651367,0.996088981628418,0.43666407465934753,1.0474168062210083,46254
0.8187427520751953,0.995736300945282,0.4454924762248993,1.0480860471725464,45931
0.8278994560241699,0.9956034421920776,0.4543776512145996,1.0487192869186401,45758
0.837745189666748,0.995415210723877,0.46322721242904663,1.049342393875122,45679
0.8479223251342773,0.9952124357223511,0.47198885679244995,1.0498974323272705,45653
0.8585038185119629,0.9949113130569458,0.48055708408355713,1.0504648685455322,45735
0.8687684535980225,0.9945388436317444,0.48915672302246094,1.05104660987854,45591
0.8784315586090088,0.9942868947982788,0.49775227904319763,1.0516332387924194,45482
0.8880200386047363,0.9940422177314758,0.5063315629959106,1.0521605014801025,45386
0.897881269454956,0.9938260912895203,0.5150026082992554,1.0526520013809204,45180
0.9076848030090332,0.9936503767967224,0.5236486196517944,1.053137183189392,45091
0.9179179668426514,0.9934029579162598,0.5321588516235352,1.0535913705825806,45115
0.9276902675628662,0.9930387139320374,0.5404761433601379,1.0540574789047241,45198
0.9382398128509521,0.9927165508270264,0.5487644076347351,1.0544646978378296,45118
0.9477922916412354,0.9924381375312805,0.5570687651634216,1.0549017190933228,44991
0.9578778743743896,0.9922587871551514,0.565507709980011,1.0552470684051514,44744
0.9684479236602783,0.9920398592948914,0.5738397836685181,1.0555980205535889,44740
0.9778306484222412,0.9917810559272766,0.5819800496101379,1.05595064163208,44824
0.9877583980560303,0.9914673566818237,0.5901007056236267,1.0563477277755737,44735
0.9975762367248535,0.9911401271820068,0.5981283783912659,1.0567030906677246,44721
1.007537603378296,0.990777850151062,0.6059855222702026,1.0570679903030396,44786
1.017096757888794,0.9904058575630188,0.6138625144958496,1.0573811531066895,44661
1.027043342590332,0.9901673197746277,0.6216799020767212,1.0576523542404175,44616
1.0371673107147217,0.990022599697113,0.6293846368789673,1.0579549074172974,44625
1.0477640628814697,0.9896605610847473,0.6371099948883057,1.058233618736267,44500
1.0581417083740234,0.9892078638076782,0.6443871259689331,1.0585488080978394,44851
1.0685045719146729,0.9888203144073486,0.6517756581306458,1.0587267875671387,44640
1.077821969985962,0.9885731339454651,0.6591780185699463,1.0589181184768677,44527
1.0880658626556396,0.9883351922035217,0.6665309071540833,1.059144139289856,44477
1.0984442234039307,0.9881627559661865,0.6737163662910461,1.0593575239181519,44547
1.1079604625701904,0.9880011677742004,0.680626392364502,1.059615135192871,44730
1.1178722381591797,0.9876533150672913,0.6876522302627563,1.0598161220550537,44519
1.1286871433258057,0.9873634576797485,0.6945297122001648,1.0599042177200317,44574
1.1378662586212158,0.987038254737854,0.7012802362442017,1.0600781440734863,44609
1.1478729248046875,0.98679119348526,0.7080407738685608,1.0601309537887573,44508
1.1577327251434326,0.9866145849227905,0.7148207426071167,1.0601598024368286,44396
1.1679811477661133,0.9863685965538025,0.7215511202812195,1.0602190494537354,44354
1.1786668300628662,0.9860019087791443,0.7279787063598633,1.0603464841842651,44569
1.1877918243408203,0.9856131076812744,0.7343211770057678,1.0604442358016968,44568
1.198512315750122,0.9852120876312256,0.7406379580497742,1.0605791807174683,44507
1.2083559036254883,0.9849093556404114,0.7469879984855652,1.06055748462677,44387
